Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1512.300000000	1512.532349352	0.000	8000.000	0.2323	-33.38	21.43	Phaser
2	Spectrogram 1	1	1515.341664249	1517.369440415	0.000	8000.000	2.0278	-34.24	21.50	Upsweep
3	Spectrogram 1	1	1519.333848576	1521.475320689	0.000	8000.000	2.1415	-35.28	21.00	Downsweep
4	Spectrogram 1	1	1524.361043659	1526.431065159	0.000	8000.000	2.0700	-34.56	20.94	
5	Spectrogram 1	1	1528.313874169	1530.426141009	0.000	8000.000	2.1123	-32.85	21.75	
6	Spectrogram 1	1	1533.319946579	1535.411090749	0.000	8000.000	2.0911	-28.12	20.95	
7	Spectrogram 1	1	1537.354376239	1539.466643079	0.000	8000.000	2.1123	-26.96	23.26	
8	Spectrogram 1	1	1541.357121899	1541.610593919	0.000	8000.000	0.2535	-33.20	18.33	
9	Spectrogram 1	1	1550.686218779	1555.174901599	580.000	1080.800	4.4887	-42.58	18.22	
10	Spectrogram 1	1	1566.082931729	1567.618338949	143.400	470.100	1.5354	-52.88	11.02	
11	Spectrogram 1	1	1568.643701289	1569.674317089	159.300	709.100	1.0306	-27.22	15.08	
12	Spectrogram 1	1	1555.219519279	1562.016279029	580.000	1526.500	6.7968	-36.05	19.04	
13	Spectrogram 1	1	1570.918806709	1571.692179809	326.700	756.900	0.7734	-27.21	24.79	
14	Spectrogram 1	1	1573.045582729	1574.027171669	294.800	669.300	0.9816	-44.83	12.30	
15	Spectrogram 1	1	1575.573917869	1576.391908649	318.700	693.200	0.8180	-47.28	13.70	
16	Spectrogram 1	1	1578.089821669	1578.892939889	278.900	605.500	0.8031	-48.54	11.35	
17	Spectrogram 1	1	1580.885862879	1581.748471339	294.800	701.100	0.8626	-35.44	17.92	
18	Spectrogram 1	1	1583.689773909	1584.805215879	255.000	669.300	1.1154	-51.25	11.64	
19	Spectrogram 1	1	1586.753521189	1588.077178999	159.300	390.400	1.3237	-54.42	11.23	
20	Spectrogram 1	1	1590.305782179	1591.644312549	127.500	398.400	1.3385	-53.91	10.51	
21	Spectrogram 1	1	1593.822002369	1595.368748569	127.500	398.400	1.5467	-54.38	10.42	
22	Spectrogram 1	1	1617.633321659	1624.826599259	589.600	1381.600	7.1933	-43.22	13.96	
23	Spectrogram 1	1	1624.994863059	1629.664183659	748.900	1593.500	4.6693	-37.60	19.06	
24	Spectrogram 1	1	1630.051441759	1633.059157259	358.500	900.300	3.0077	-28.55	28.49	
25	Spectrogram 1	1	1635.774084680	1636.615403680	661.334	980.034	0.8413	-40.72	17.61	
26	Spectrogram 1	1	1637.716343418	1638.494563518	605.247	1043.447	0.7782	-35.16	21.80	
27	Spectrogram 1	1	1639.624265080	1640.276287380	609.870	1024.170	0.6520	-36.20	20.45	
28	Spectrogram 1	1	1641.329585914	1642.128839014	786.238	1096.938	0.7993	-44.46	15.58	
29	Spectrogram 1	1	1643.351035257	1644.192354357	736.526	1007.426	0.8413	-35.38	21.63	
30	Spectrogram 1	1	1647.217389459	1648.100774359	23.900	255.000	0.8834	-52.62	12.78	
31	Spectrogram 1	1	1649.762379459	1650.540599559	47.800	247.000	0.7782	-54.94	11.52	
32	Spectrogram 1	1	1652.097039759	1653.085589559	39.800	239.000	0.9885	-54.30	11.23	
33	Spectrogram 1	1	1654.642029759	1655.630579659	31.900	247.000	0.9885	-52.69	11.61	
34	Spectrogram 1	1	1657.099673559	1658.004091559	31.900	207.200	0.9044	-53.14	12.38	
35	Spectrogram 1	1	1661.769000000	1662.001349352	0.000	8000.000	0.2323	-36.45	19.77	Phaser
36	Spectrogram 1	1	1664.810664249	1666.838440415	0.000	8000.000	2.0278	-35.71	20.05	Upsweep
37	Spectrogram 1	1	1668.802848576	1670.944320689	0.000	8000.000	2.1415	-33.28	21.21	Downsweep
38	Spectrogram 1	1	1673.830043659	1675.900065159	0.000	8000.000	2.0700	-34.95	20.13	
39	Spectrogram 1	1	1677.782874169	1679.895141009	0.000	8000.000	2.1123	-33.57	20.63	
40	Spectrogram 1	1	1682.788946579	1684.880090749	0.000	8000.000	2.0911	-26.45	22.07	
41	Spectrogram 1	1	1686.823376239	1688.935643079	0.000	8000.000	2.1123	-26.18	22.03	
42	Spectrogram 1	1	1690.826121899	1691.079593919	0.000	8000.000	0.2535	-32.40	20.64	
43	Spectrogram 1	1	1700.155218779	1704.643901599	580.000	1080.800	4.4887	-42.86	12.11	
44	Spectrogram 1	1	1715.551931729	1717.087338949	143.400	470.100	1.5354	-53.23	10.75	
45	Spectrogram 1	1	1718.112701289	1719.143317089	159.300	709.100	1.0306	-51.82	11.07	
46	Spectrogram 1	1	1704.688519279	1711.485279029	580.000	1526.500	6.7968	-26.48	28.07	
47	Spectrogram 1	1	1720.387806709	1721.161179809	326.700	756.900	0.7734	-45.01	12.69	
48	Spectrogram 1	1	1722.514582729	1723.496171669	294.800	669.300	0.9816	-39.24	13.26	
49	Spectrogram 1	1	1725.042917869	1725.860908649	318.700	693.200	0.8180	-34.60	13.01	
50	Spectrogram 1	1	1727.558821669	1728.361939889	278.900	605.500	0.8031	-52.24	11.74	
51	Spectrogram 1	1	1730.354862879	1731.217471339	294.800	701.100	0.8626	-51.24	11.30	
52	Spectrogram 1	1	1733.158773909	1734.274215879	255.000	669.300	1.1154	-51.48	10.88	
53	Spectrogram 1	1	1736.222521189	1737.546178999	159.300	390.400	1.3237	-54.45	11.34	
54	Spectrogram 1	1	1739.774782179	1741.113312549	127.500	398.400	1.3385	-54.24	11.31	
55	Spectrogram 1	1	1743.291002369	1744.837748569	127.500	398.400	1.5467	-53.90	10.64	
56	Spectrogram 1	1	1767.102321659	1774.295599259	589.600	1381.600	7.1933	-32.62	25.88	
57	Spectrogram 1	1	1774.463863059	1779.133183659	748.900	1593.500	4.6693	-33.90	24.58	
58	Spectrogram 1	1	1779.520441759	1782.528157259	358.500	900.300	3.0077	-52.03	10.61	
59	Spectrogram 1	1	1785.243084680	1786.084403680	661.334	980.034	0.8413	-27.13	16.36	
60	Spectrogram 1	1	1787.185343418	1787.963563518	605.247	1043.447	0.7782	-53.51	10.32	
61	Spectrogram 1	1	1789.093265080	1789.745287380	609.870	1024.170	0.6520	-54.60	11.41	
62	Spectrogram 1	1	1790.798585914	1791.597839014	786.238	1096.938	0.7993	-55.91	10.66	
63	Spectrogram 1	1	1792.820035257	1793.661354357	736.526	1007.426	0.8413	-31.98	24.80	
64	Spectrogram 1	1	1796.686389459	1797.569774359	23.900	255.000	0.8834	-52.45	11.53	
65	Spectrogram 1	1	1799.231379459	1800.009599559	47.800	247.000	0.7782	-54.40	10.37	
66	Spectrogram 1	1	1801.566039759	1802.554589559	39.800	239.000	0.9885	-53.53	11.60	
67	Spectrogram 1	1	1804.111029759	1805.099579659	31.900	247.000	0.9885	-52.14	13.94	
68	Spectrogram 1	1	1806.568673559	1807.473091559	31.900	207.200	0.9044	-53.10	12.33	
69	Spectrogram 1	1	1811.200000000	1811.432349352	0.000	8000.000	0.2323	-37.07	18.36	Phaser
70	Spectrogram 1	1	1814.241664249	1816.269440415	0.000	8000.000	2.0278	-33.79	18.70	Upsweep
71	Spectrogram 1	1	1818.233848576	1820.375320689	0.000	8000.000	2.1415	-30.33	18.48	Downsweep
72	Spectrogram 1	1	1823.261043659	1825.331065159	0.000	8000.000	2.0700	-33.11	20.02	
73	Spectrogram 1	1	1827.213874169	1829.326141009	0.000	8000.000	2.1123	-37.06	17.74	
74	Spectrogram 1	1	1832.219946579	1834.311090749	0.000	8000.000	2.0911	-34.71	18.71	
75	Spectrogram 1	1	1836.254376239	1838.366643079	0.000	8000.000	2.1123	-36.95	17.91	
76	Spectrogram 1	1	1840.257121899	1840.510593919	0.000	8000.000	0.2535	-36.25	18.22	
77	Spectrogram 1	1	1849.586218779	1854.074901599	580.000	1080.800	4.4887	-41.74	17.21	
78	Spectrogram 1	1	1864.982931729	1866.518338949	143.400	470.100	1.5354	-52.58	10.97	
79	Spectrogram 1	1	1867.543701289	1868.574317089	159.300	709.100	1.0306	-47.40	11.12	
80	Spectrogram 1	1	1854.119519279	1860.916279029	580.000	1526.500	6.7968	-40.01	18.64	
81	Spectrogram 1	1	1869.818806709	1870.592179809	326.700	756.900	0.7734	-50.80	11.06	
82	Spectrogram 1	1	1871.945582729	1872.927171669	294.800	669.300	0.9816	-52.76	10.72	
83	Spectrogram 1	1	1874.473917869	1875.291908649	318.700	693.200	0.8180	-51.70	11.93	
84	Spectrogram 1	1	1876.989821669	1877.792939889	278.900	605.500	0.8031	-52.52	10.55	
85	Spectrogram 1	1	1879.785862879	1880.648471339	294.800	701.100	0.8626	-51.72	11.77	
86	Spectrogram 1	1	1882.589773909	1883.705215879	255.000	669.300	1.1154	-52.38	10.79	
87	Spectrogram 1	1	1885.653521189	1886.977178999	159.300	390.400	1.3237	-54.62	10.52	
88	Spectrogram 1	1	1889.205782179	1890.544312549	127.500	398.400	1.3385	-54.28	10.54	
89	Spectrogram 1	1	1892.722002369	1894.268748569	127.500	398.400	1.5467	-54.01	10.82	
90	Spectrogram 1	1	1916.533321659	1923.726599259	589.600	1381.600	7.1933	-35.67	21.62	
91	Spectrogram 1	1	1923.894863059	1928.564183659	748.900	1593.500	4.6693	-42.53	18.81	
92	Spectrogram 1	1	1928.951441759	1931.959157259	358.500	900.300	3.0077	-52.34	10.68	
93	Spectrogram 1	1	1934.674084680	1935.515403680	661.334	980.034	0.8413	-28.92	16.26	
94	Spectrogram 1	1	1936.616343418	1937.394563518	605.247	1043.447	0.7782	-46.31	14.56	
95	Spectrogram 1	1	1938.524265080	1939.176287380	609.870	1024.170	0.6520	-54.24	10.74	
96	Spectrogram 1	1	1940.229585914	1941.028839014	786.238	1096.938	0.7993	-57.68	9.37	
97	Spectrogram 1	1	1942.251035257	1943.092354357	736.526	1007.426	0.8413	-57.08	10.73	
