Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	2030.500000000	2030.732349352	0.000	8000.000	0.2323	-35.38	17.83	Phaser
2	Spectrogram 1	1	2033.541664249	2035.569440415	0.000	8000.000	2.0278	-35.53	17.17	Upsweep
3	Spectrogram 1	1	2037.533848576	2039.675320689	0.000	8000.000	2.1415	-35.32	17.89	Downsweep
4	Spectrogram 1	1	2042.561043659	2044.631065159	0.000	8000.000	2.0700	-35.13	18.38	
5	Spectrogram 1	1	2046.513874169	2048.626141009	0.000	8000.000	2.1123	-34.98	18.27	
6	Spectrogram 1	1	2051.519946579	2053.611090749	0.000	8000.000	2.0911	-34.93	18.07	
7	Spectrogram 1	1	2055.554376239	2057.666643079	0.000	8000.000	2.1123	-35.39	18.27	
8	Spectrogram 1	1	2059.557121899	2059.810593919	0.000	8000.000	0.2535	-35.49	17.85	
9	Spectrogram 1	1	2068.886218779	2073.374901599	580.000	1080.800	4.4887	-48.79	18.49	
10	Spectrogram 1	1	2084.282931729	2085.818338949	143.400	470.100	1.5354	-59.95	9.83	
11	Spectrogram 1	1	2086.843701289	2087.874317089	159.300	709.100	1.0306	-57.42	10.78	
12	Spectrogram 1	1	2073.419519279	2080.216279029	580.000	1526.500	6.7968	-46.41	19.04	
13	Spectrogram 1	1	2089.118806709	2089.892179809	326.700	756.900	0.7734	-52.97	13.23	
14	Spectrogram 1	1	2091.245582729	2092.227171669	294.800	669.300	0.9816	-57.85	10.16	
15	Spectrogram 1	1	2093.773917869	2094.591908649	318.700	693.200	0.8180	-56.41	12.31	
16	Spectrogram 1	1	2096.289821669	2097.092939889	278.900	605.500	0.8031	-59.90	10.88	
17	Spectrogram 1	1	2099.085862879	2099.948471339	294.800	701.100	0.8626	-54.80	11.89	
18	Spectrogram 1	1	2101.889773909	2103.005215879	255.000	669.300	1.1154	-59.58	11.07	
19	Spectrogram 1	1	2104.953521189	2106.277178999	159.300	390.400	1.3237	-60.84	10.10	
20	Spectrogram 1	1	2108.505782179	2109.844312549	127.500	398.400	1.3385	-59.92	10.96	
21	Spectrogram 1	1	2112.022002369	2113.568748569	127.500	398.400	1.5467	-60.10	10.00	
22	Spectrogram 1	1	2135.833321659	2143.026599259	589.600	1381.600	7.1933	-49.10	13.01	
23	Spectrogram 1	1	2143.194863059	2147.864183659	748.900	1593.500	4.6693	-45.34	18.00	
24	Spectrogram 1	1	2148.251441759	2151.259157259	358.500	900.300	3.0077	-56.03	11.17	
25	Spectrogram 1	1	2153.974084680	2154.815403680	661.334	980.034	0.8413	-50.06	15.87	
26	Spectrogram 1	1	2155.916343418	2156.694563518	605.247	1043.447	0.7782	-44.17	19.32	
27	Spectrogram 1	1	2157.824265080	2158.476287380	609.870	1024.170	0.6520	-44.94	20.29	
28	Spectrogram 1	1	2159.529585914	2160.328839014	786.238	1096.938	0.7993	-51.06	16.63	
29	Spectrogram 1	1	2161.551035257	2162.392354357	736.526	1007.426	0.8413	-46.91	20.61	
30	Spectrogram 1	1	2165.417389459	2166.300774359	23.900	255.000	0.8834	-51.29	17.30	
31	Spectrogram 1	1	2167.962379459	2168.740599559	47.800	247.000	0.7782	-53.75	14.58	
32	Spectrogram 1	1	2170.297039759	2171.285589559	39.800	239.000	0.9885	-54.46	13.81	
33	Spectrogram 1	1	2172.842029759	2173.830579659	31.900	247.000	0.9885	-52.51	15.47	
34	Spectrogram 1	1	2175.299673559	2176.204091559	31.900	207.200	0.9044	-52.49	14.07	
35	Spectrogram 1	1	2179.969000000	2180.201349352	0.000	8000.000	0.2323	-36.05	17.00	Phaser
36	Spectrogram 1	1	2183.010664249	2185.038440415	0.000	8000.000	2.0278	-35.51	18.04	Upsweep
37	Spectrogram 1	1	2187.002848576	2189.144320689	0.000	8000.000	2.1415	-35.43	18.69	Downsweep
38	Spectrogram 1	1	2192.030043659	2194.100065159	0.000	8000.000	2.0700	-35.67	17.93	
39	Spectrogram 1	1	2195.982874169	2198.095141009	0.000	8000.000	2.1123	-36.05	17.80	
40	Spectrogram 1	1	2200.988946579	2203.080090749	0.000	8000.000	2.0911	-36.17	17.04	
41	Spectrogram 1	1	2205.023376239	2207.135643079	0.000	8000.000	2.1123	-35.85	17.94	
42	Spectrogram 1	1	2209.026121899	2209.279593919	0.000	8000.000	0.2535	-35.83	18.09	
43	Spectrogram 1	1	2218.355218779	2222.843901599	580.000	1080.800	4.4887	-49.62	17.87	
44	Spectrogram 1	1	2233.751931729	2235.287338949	143.400	470.100	1.5354	-59.38	10.82	
45	Spectrogram 1	1	2236.312701289	2237.343317089	159.300	709.100	1.0306	-57.15	11.04	
46	Spectrogram 1	1	2222.888519279	2229.685279029	580.000	1526.500	6.7968	-46.77	18.88	
47	Spectrogram 1	1	2238.587806709	2239.361179809	326.700	756.900	0.7734	-53.00	12.77	
48	Spectrogram 1	1	2240.714582729	2241.696171669	294.800	669.300	0.9816	-56.45	11.45	
49	Spectrogram 1	1	2243.242917869	2244.060908649	318.700	693.200	0.8180	-56.94	12.06	
50	Spectrogram 1	1	2245.758821669	2246.561939889	278.900	605.500	0.8031	-59.85	11.20	
51	Spectrogram 1	1	2248.554862879	2249.417471339	294.800	701.100	0.8626	-55.03	12.67	
52	Spectrogram 1	1	2251.358773909	2252.474215879	255.000	669.300	1.1154	-58.67	10.09	
53	Spectrogram 1	1	2254.422521189	2255.746178999	159.300	390.400	1.3237	-60.13	10.94	
54	Spectrogram 1	1	2257.974782179	2259.313312549	127.500	398.400	1.3385	-59.12	10.92	
55	Spectrogram 1	1	2261.491002369	2263.037748569	127.500	398.400	1.5467	-59.08	11.12	
56	Spectrogram 1	1	2285.302321659	2292.495599259	589.600	1381.600	7.1933	-49.66	13.18	
57	Spectrogram 1	1	2292.663863059	2297.333183659	748.900	1593.500	4.6693	-45.54	17.81	
58	Spectrogram 1	1	2297.720441759	2300.728157259	358.500	900.300	3.0077	-55.86	11.84	
59	Spectrogram 1	1	2303.443084680	2304.284403680	661.334	980.034	0.8413	-49.20	16.21	
60	Spectrogram 1	1	2305.385343418	2306.163563518	605.247	1043.447	0.7782	-44.57	19.54	
61	Spectrogram 1	1	2307.293265080	2307.945287380	609.870	1024.170	0.6520	-45.46	20.33	
62	Spectrogram 1	1	2308.998585914	2309.797839014	786.238	1096.938	0.7993	-52.55	15.63	
63	Spectrogram 1	1	2311.020035257	2311.861354357	736.526	1007.426	0.8413	-48.48	18.99	
64	Spectrogram 1	1	2314.886389459	2315.769774359	23.900	255.000	0.8834	-49.08	20.11	
65	Spectrogram 1	1	2317.431379459	2318.209599559	47.800	247.000	0.7782	-53.36	13.54	
66	Spectrogram 1	1	2319.766039759	2320.754589559	39.800	239.000	0.9885	-49.62	18.90	
67	Spectrogram 1	1	2322.311029759	2323.299579659	31.900	247.000	0.9885	-47.86	21.00	
68	Spectrogram 1	1	2324.768673559	2325.673091559	31.900	207.200	0.9044	-47.34	23.64	
69	Spectrogram 1	1	2329.400000000	2329.632349352	0.000	8000.000	0.2323	-35.83	18.67	Phaser
70	Spectrogram 1	1	2332.441664249	2334.469440415	0.000	8000.000	2.0278	-35.55	18.30	Upsweep
71	Spectrogram 1	1	2336.433848576	2338.575320689	0.000	8000.000	2.1415	-35.86	18.46	Downsweep
72	Spectrogram 1	1	2341.461043659	2343.531065159	0.000	8000.000	2.0700	-35.75	17.93	
73	Spectrogram 1	1	2345.413874169	2347.526141009	0.000	8000.000	2.1123	-35.89	17.76	
74	Spectrogram 1	1	2350.419946579	2352.511090749	0.000	8000.000	2.0911	-35.35	18.25	
75	Spectrogram 1	1	2354.454376239	2356.566643079	0.000	8000.000	2.1123	-35.36	18.72	
76	Spectrogram 1	1	2358.457121899	2358.710593919	0.000	8000.000	0.2535	-35.54	17.83	
77	Spectrogram 1	1	2367.786218779	2372.274901599	580.000	1080.800	4.4887	-48.62	18.96	
78	Spectrogram 1	1	2383.182931729	2384.718338949	143.400	470.100	1.5354	-59.12	11.46	
79	Spectrogram 1	1	2385.743701289	2386.774317089	159.300	709.100	1.0306	-57.24	10.84	
80	Spectrogram 1	1	2372.319519279	2379.116279029	580.000	1526.500	6.7968	-46.72	19.20	
81	Spectrogram 1	1	2388.018806709	2388.792179809	326.700	756.900	0.7734	-52.39	13.23	
82	Spectrogram 1	1	2390.145582729	2391.127171669	294.800	669.300	0.9816	-57.59	11.54	
83	Spectrogram 1	1	2392.673917869	2393.491908649	318.700	693.200	0.8180	-55.43	12.21	
84	Spectrogram 1	1	2395.189821669	2395.992939889	278.900	605.500	0.8031	-59.97	8.77	
85	Spectrogram 1	1	2397.985862879	2398.848471339	294.800	701.100	0.8626	-53.63	11.46	
86	Spectrogram 1	1	2400.789773909	2401.905215879	255.000	669.300	1.1154	-58.38	11.00	
87	Spectrogram 1	1	2403.853521189	2405.177178999	159.300	390.400	1.3237	-61.09	10.89	
88	Spectrogram 1	1	2407.405782179	2408.744312549	127.500	398.400	1.3385	-60.12	10.76	
89	Spectrogram 1	1	2410.922002369	2412.468748569	127.500	398.400	1.5467	-59.67	9.63	
90	Spectrogram 1	1	2434.733321659	2441.926599259	589.600	1381.600	7.1933	-49.42	14.16	
91	Spectrogram 1	1	2442.094863059	2446.764183659	748.900	1593.500	4.6693	-45.80	17.53	
92	Spectrogram 1	1	2447.151441759	2450.159157259	358.500	900.300	3.0077	-56.02	11.33	
93	Spectrogram 1	1	2452.874084680	2453.715403680	661.334	980.034	0.8413	-48.69	16.71	
94	Spectrogram 1	1	2454.816343418	2455.594563518	605.247	1043.447	0.7782	-44.07	20.50	
95	Spectrogram 1	1	2456.724265080	2457.376287380	609.870	1024.170	0.6520	-45.20	18.40	
96	Spectrogram 1	1	2458.429585914	2459.228839014	786.238	1096.938	0.7993	-51.83	15.47	
97	Spectrogram 1	1	2460.451035257	2461.292354357	736.526	1007.426	0.8413	-48.58	20.35	
98	Spectrogram 1	1	2464.317389459	2465.200774359	23.900	255.000	0.8834	-55.26	12.94	
99	Spectrogram 1	1	2466.862379459	2467.640599559	47.800	247.000	0.7782	-57.74	12.42	
100	Spectrogram 1	1	2469.197039759	2470.185589559	39.800	239.000	0.9885	-56.86	12.86	
101	Spectrogram 1	1	2471.742029759	2472.730579659	31.900	247.000	0.9885	-54.94	13.35	
102	Spectrogram 1	1	2474.199673559	2475.104091559	31.900	207.200	0.9044	-55.21	13.38	
