Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1412.750000000	1412.982349352	0.000	8000.000	0.2323	-36.14	21.49	Phaser
2	Spectrogram 1	1	1415.791664249	1417.819440415	0.000	8000.000	2.0278	-34.40	21.14	Upsweep
3	Spectrogram 1	1	1419.783848576	1421.925320689	0.000	8000.000	2.1415	-34.63	21.04	Downsweep
4	Spectrogram 1	1	1424.811043659	1426.881065159	0.000	8000.000	2.0700	-34.50	21.02	
5	Spectrogram 1	1	1428.763874169	1430.876141009	0.000	8000.000	2.1123	-34.62	20.93	
6	Spectrogram 1	1	1433.769946579	1435.861090749	0.000	8000.000	2.0911	-34.53	20.65	
7	Spectrogram 1	1	1437.804376239	1439.916643079	0.000	8000.000	2.1123	-34.64	20.85	
8	Spectrogram 1	1	1441.807121899	1442.060593919	0.000	8000.000	0.2535	-36.37	19.78	
9	Spectrogram 1	1	1451.136218779	1455.624901599	580.000	1080.800	4.4887	-37.18	22.35	
10	Spectrogram 1	1	1466.532931729	1468.068338949	143.400	470.100	1.5354	-54.89	10.61	
11	Spectrogram 1	1	1469.093701289	1470.124317089	159.300	709.100	1.0306	-50.58	11.25	
12	Spectrogram 1	1	1455.669519279	1462.466279029	580.000	1526.500	6.7968	-36.94	22.00	
13	Spectrogram 1	1	1471.368806709	1472.142179809	326.700	756.900	0.7734	-41.16	14.63	
14	Spectrogram 1	1	1473.495582729	1474.477171669	294.800	669.300	0.9816	-50.00	12.53	
15	Spectrogram 1	1	1476.023917869	1476.841908649	318.700	693.200	0.8180	-44.44	13.64	
16	Spectrogram 1	1	1478.539821669	1479.342939889	278.900	605.500	0.8031	-52.16	10.96	
17	Spectrogram 1	1	1481.335862879	1482.198471339	294.800	701.100	0.8626	-43.20	13.48	
18	Spectrogram 1	1	1484.139773909	1485.255215879	255.000	669.300	1.1154	-51.12	11.42	
19	Spectrogram 1	1	1487.203521189	1488.527178999	159.300	390.400	1.3237	-55.73	10.85	
20	Spectrogram 1	1	1490.755782179	1492.094312549	127.500	398.400	1.3385	-55.58	10.57	
21	Spectrogram 1	1	1494.272002369	1495.818748569	127.500	398.400	1.5467	-55.60	10.62	
22	Spectrogram 1	1	1518.083321659	1525.276599259	589.600	1381.600	7.1933	-39.56	16.37	
23	Spectrogram 1	1	1525.444863059	1530.114183659	748.900	1593.500	4.6693	-32.88	22.28	
24	Spectrogram 1	1	1530.501441759	1533.509157259	358.500	900.300	3.0077	-45.32	11.62	
25	Spectrogram 1	1	1536.224084680	1537.065403680	661.334	980.034	0.8413	-42.43	16.38	
26	Spectrogram 1	1	1538.166343418	1538.944563518	605.247	1043.447	0.7782	-37.14	19.65	
27	Spectrogram 1	1	1540.074265080	1540.726287380	609.870	1024.170	0.6520	-38.06	19.20	
28	Spectrogram 1	1	1541.779585914	1542.578839014	786.238	1096.938	0.7993	-44.38	18.84	
29	Spectrogram 1	1	1543.801035257	1544.642354357	736.526	1007.426	0.8413	-41.87	20.18	
30	Spectrogram 1	1	1547.667389459	1548.550774359	23.900	255.000	0.8834	-52.52	14.50	
31	Spectrogram 1	1	1550.212379459	1550.990599559	47.800	247.000	0.7782	-55.28	11.70	
32	Spectrogram 1	1	1552.547039759	1553.535589559	39.800	239.000	0.9885	-53.06	13.92	
33	Spectrogram 1	1	1555.092029759	1556.080579659	31.900	247.000	0.9885	-52.35	14.03	
34	Spectrogram 1	1	1557.549673559	1558.454091559	31.900	207.200	0.9044	-52.52	14.71	
35	Spectrogram 1	1	1562.219000000	1562.451349352	0.000	8000.000	0.2323	-36.31	20.63	Phaser
36	Spectrogram 1	1	1565.260664249	1567.288440415	0.000	8000.000	2.0278	-34.41	21.06	Upsweep
37	Spectrogram 1	1	1569.252848576	1571.394320689	0.000	8000.000	2.1415	-34.59	21.04	Downsweep
38	Spectrogram 1	1	1574.280043659	1576.350065159	0.000	8000.000	2.0700	-34.46	21.58	
39	Spectrogram 1	1	1578.232874169	1580.345141009	0.000	8000.000	2.1123	-34.64	20.88	
40	Spectrogram 1	1	1583.238946579	1585.330090749	0.000	8000.000	2.0911	-34.37	20.99	
41	Spectrogram 1	1	1587.273376239	1589.385643079	0.000	8000.000	2.1123	-34.76	20.48	
42	Spectrogram 1	1	1591.276121899	1591.529593919	0.000	8000.000	0.2535	-36.25	21.03	
43	Spectrogram 1	1	1600.605218779	1605.093901599	580.000	1080.800	4.4887	-37.10	23.14	
