Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1002.550000000	1002.782349352	0.000	8000.000	0.2323	-27.11	20.35	Phaser
2	Spectrogram 1	1	1005.591664249	1007.619440415	0.000	8000.000	2.0278	-26.44	21.89	Upsweep
3	Spectrogram 1	1	1009.583848576	1011.725320689	0.000	8000.000	2.1415	-26.30	22.32	Downsweep
4	Spectrogram 1	1	1014.611043659	1016.681065159	0.000	8000.000	2.0700	-26.51	21.75	
5	Spectrogram 1	1	1018.563874169	1020.676141009	0.000	8000.000	2.1123	-26.36	22.61	
6	Spectrogram 1	1	1023.569946579	1025.661090749	0.000	8000.000	2.0911	-26.19	22.00	
7	Spectrogram 1	1	1027.604376239	1029.716643079	0.000	8000.000	2.1123	-25.98	22.66	
8	Spectrogram 1	1	1031.607121899	1031.860593919	0.000	8000.000	0.2535	-26.19	21.66	
9	Spectrogram 1	1	1040.936218779	1045.424901599	580.000	1080.800	4.4887	-44.18	18.41	
10	Spectrogram 1	1	1056.332931729	1057.868338949	143.400	470.100	1.5354	-52.63	11.36	
11	Spectrogram 1	1	1058.893701289	1059.924317089	159.300	709.100	1.0306	-46.56	12.55	
12	Spectrogram 1	1	1045.469519279	1052.266279029	580.000	1526.500	6.7968	-40.52	19.78	
13	Spectrogram 1	1	1061.168806709	1061.942179809	326.700	756.900	0.7734	-44.91	13.39	
14	Spectrogram 1	1	1063.295582729	1064.277171669	294.800	669.300	0.9816	-46.72	11.57	
15	Spectrogram 1	1	1065.823917869	1066.641908649	318.700	693.200	0.8180	-47.13	13.30	
16	Spectrogram 1	1	1068.339821669	1069.142939889	278.900	605.500	0.8031	-49.26	10.90	
17	Spectrogram 1	1	1071.135862879	1071.998471339	294.800	701.100	0.8626	-46.23	12.86	
18	Spectrogram 1	1	1073.939773909	1075.055215879	255.000	669.300	1.1154	-50.95	11.04	
19	Spectrogram 1	1	1077.003521189	1078.327178999	159.300	390.400	1.3237	-54.09	11.52	
20	Spectrogram 1	1	1080.555782179	1081.894312549	127.500	398.400	1.3385	-53.66	10.92	
21	Spectrogram 1	1	1084.072002369	1085.618748569	127.500	398.400	1.5467	-54.31	10.75	
22	Spectrogram 1	1	1107.883321659	1115.076599259	589.600	1381.600	7.1933	-43.15	13.29	
23	Spectrogram 1	1	1115.244863059	1119.914183659	748.900	1593.500	4.6693	-38.52	18.24	
24	Spectrogram 1	1	1120.301441759	1123.309157259	358.500	900.300	3.0077	-47.07	11.79	
25	Spectrogram 1	1	1126.024084680	1126.865403680	661.334	980.034	0.8413	-46.72	15.41	
26	Spectrogram 1	1	1127.966343418	1128.744563518	605.247	1043.447	0.7782	-39.35	17.63	
27	Spectrogram 1	1	1129.874265080	1130.526287380	609.870	1024.170	0.6520	-39.38	19.01	
28	Spectrogram 1	1	1131.579585914	1132.378839014	786.238	1096.938	0.7993	-46.04	15.85	
29	Spectrogram 1	1	1133.601035257	1134.442354357	736.526	1007.426	0.8413	-42.81	18.86	
30	Spectrogram 1	1	1137.467389459	1138.350774359	23.900	255.000	0.8834	-53.14	11.81	
31	Spectrogram 1	1	1140.012379459	1140.790599559	47.800	247.000	0.7782	-55.64	10.30	
32	Spectrogram 1	1	1142.347039759	1143.335589559	39.800	239.000	0.9885	-54.84	11.30	
33	Spectrogram 1	1	1144.892029759	1145.880579659	31.900	247.000	0.9885	-53.26	11.68	
34	Spectrogram 1	1	1147.349673559	1148.254091559	31.900	207.200	0.9044	-53.31	13.20	
35	Spectrogram 1	1	1152.019000000	1152.251349352	0.000	8000.000	0.2323	-26.62	21.14	Phaser
36	Spectrogram 1	1	1155.060664249	1157.088440415	0.000	8000.000	2.0278	-25.89	21.95	Upsweep
37	Spectrogram 1	1	1159.052848576	1161.194320689	0.000	8000.000	2.1415	-26.07	22.22	Downsweep
38	Spectrogram 1	1	1164.080043659	1166.150065159	0.000	8000.000	2.0700	-25.80	21.76	
39	Spectrogram 1	1	1168.032874169	1170.145141009	0.000	8000.000	2.1123	-26.11	22.06	
40	Spectrogram 1	1	1173.038946579	1175.130090749	0.000	8000.000	2.0911	-25.80	21.73	
41	Spectrogram 1	1	1177.073376239	1179.185643079	0.000	8000.000	2.1123	-26.23	21.81	
42	Spectrogram 1	1	1181.076121899	1181.329593919	0.000	8000.000	0.2535	-26.50	21.17	
43	Spectrogram 1	1	1190.405218779	1194.893901599	580.000	1080.800	4.4887	-43.54	17.99	
44	Spectrogram 1	1	1205.801931729	1207.337338949	143.400	470.100	1.5354	-52.68	11.14	
45	Spectrogram 1	1	1208.362701289	1209.393317089	159.300	709.100	1.0306	-47.84	11.54	
46	Spectrogram 1	1	1194.938519279	1201.735279029	580.000	1526.500	6.7968	-40.07	20.82	
47	Spectrogram 1	1	1210.637806709	1211.411179809	326.700	756.900	0.7734	-44.44	14.42	
48	Spectrogram 1	1	1212.764582729	1213.746171669	294.800	669.300	0.9816	-46.52	12.63	
49	Spectrogram 1	1	1215.292917869	1216.110908649	318.700	693.200	0.8180	-47.10	12.82	
50	Spectrogram 1	1	1217.808821669	1218.611939889	278.900	605.500	0.8031	-49.26	11.45	
51	Spectrogram 1	1	1220.604862879	1221.467471339	294.800	701.100	0.8626	-46.19	12.72	
52	Spectrogram 1	1	1223.408773909	1224.524215879	255.000	669.300	1.1154	-50.18	11.57	
53	Spectrogram 1	1	1226.472521189	1227.796178999	159.300	390.400	1.3237	-53.35	11.50	
54	Spectrogram 1	1	1230.024782179	1231.363312549	127.500	398.400	1.3385	-54.05	11.04	
55	Spectrogram 1	1	1233.541002369	1235.087748569	127.500	398.400	1.5467	-53.57	12.26	
56	Spectrogram 1	1	1257.352321659	1264.545599259	589.600	1381.600	7.1933	-42.60	13.84	
57	Spectrogram 1	1	1264.713863059	1269.383183659	748.900	1593.500	4.6693	-38.37	18.21	
58	Spectrogram 1	1	1269.770441759	1272.778157259	358.500	900.300	3.0077	-46.47	12.52	
59	Spectrogram 1	1	1275.493084680	1276.334403680	661.334	980.034	0.8413	-47.00	15.37	
60	Spectrogram 1	1	1277.435343418	1278.213563518	605.247	1043.447	0.7782	-39.44	17.91	
61	Spectrogram 1	1	1279.343265080	1279.995287380	609.870	1024.170	0.6520	-39.22	18.40	
62	Spectrogram 1	1	1281.048585914	1281.847839014	786.238	1096.938	0.7993	-45.94	16.86	
63	Spectrogram 1	1	1283.070035257	1283.911354357	736.526	1007.426	0.8413	-42.69	17.60	
64	Spectrogram 1	1	1286.936389459	1287.819774359	23.900	255.000	0.8834	-53.58	11.63	
65	Spectrogram 1	1	1289.481379459	1290.259599559	47.800	247.000	0.7782	-55.88	10.36	
66	Spectrogram 1	1	1291.816039759	1292.804589559	39.800	239.000	0.9885	-54.55	10.59	
67	Spectrogram 1	1	1294.361029759	1295.349579659	31.900	247.000	0.9885	-53.34	13.38	
68	Spectrogram 1	1	1296.818673559	1297.723091559	31.900	207.200	0.9044	-53.54	12.98	
69	Spectrogram 1	1	1301.450000000	1301.682349352	0.000	8000.000	0.2323	-26.88	20.83	Phaser
70	Spectrogram 1	1	1304.491664249	1306.519440415	0.000	8000.000	2.0278	-26.91	20.73	Upsweep
71	Spectrogram 1	1	1308.483848576	1310.625320689	0.000	8000.000	2.1415	-27.06	21.92	Downsweep
72	Spectrogram 1	1	1313.511043659	1315.581065159	0.000	8000.000	2.0700	-26.80	20.91	
73	Spectrogram 1	1	1317.463874169	1319.576141009	0.000	8000.000	2.1123	-27.14	21.73	
74	Spectrogram 1	1	1322.469946579	1324.561090749	0.000	8000.000	2.0911	-26.67	21.62	
75	Spectrogram 1	1	1326.504376239	1328.616643079	0.000	8000.000	2.1123	-27.02	21.56	
76	Spectrogram 1	1	1330.507121899	1330.760593919	0.000	8000.000	0.2535	-27.69	21.09	
77	Spectrogram 1	1	1339.836218779	1344.324901599	580.000	1080.800	4.4887	-43.80	16.52	
78	Spectrogram 1	1	1355.232931729	1356.768338949	143.400	470.100	1.5354	-53.03	10.75	
79	Spectrogram 1	1	1357.793701289	1358.824317089	159.300	709.100	1.0306	-48.12	11.88	
80	Spectrogram 1	1	1344.369519279	1351.166279029	580.000	1526.500	6.7968	-40.82	19.98	
81	Spectrogram 1	1	1360.068806709	1360.842179809	326.700	756.900	0.7734	-44.98	13.62	
82	Spectrogram 1	1	1362.195582729	1363.177171669	294.800	669.300	0.9816	-46.55	12.47	
83	Spectrogram 1	1	1364.723917869	1365.541908649	318.700	693.200	0.8180	-47.26	13.16	
84	Spectrogram 1	1	1367.239821669	1368.042939889	278.900	605.500	0.8031	-49.51	11.61	
85	Spectrogram 1	1	1370.035862879	1370.898471339	294.800	701.100	0.8626	-45.84	14.00	
86	Spectrogram 1	1	1372.839773909	1373.955215879	255.000	669.300	1.1154	-50.67	11.52	
87	Spectrogram 1	1	1375.903521189	1377.227178999	159.300	390.400	1.3237	-54.40	11.41	
88	Spectrogram 1	1	1379.455782179	1380.794312549	127.500	398.400	1.3385	-54.19	11.27	
89	Spectrogram 1	1	1382.972002369	1384.518748569	127.500	398.400	1.5467	-53.93	11.28	
90	Spectrogram 1	1	1406.783321659	1413.976599259	589.600	1381.600	7.1933	-43.01	14.10	
91	Spectrogram 1	1	1414.144863059	1418.814183659	748.900	1593.500	4.6693	-38.19	18.10	
92	Spectrogram 1	1	1419.201441759	1422.209157259	358.500	900.300	3.0077	-47.21	11.99	
93	Spectrogram 1	1	1424.924084680	1425.765403680	661.334	980.034	0.8413	-47.13	15.16	
94	Spectrogram 1	1	1426.866343418	1427.644563518	605.247	1043.447	0.7782	-39.18	18.44	
95	Spectrogram 1	1	1428.774265080	1429.426287380	609.870	1024.170	0.6520	-39.57	18.67	
96	Spectrogram 1	1	1430.479585914	1431.278839014	786.238	1096.938	0.7993	-45.35	16.38	
97	Spectrogram 1	1	1432.501035257	1433.342354357	736.526	1007.426	0.8413	-42.58	18.77	
98	Spectrogram 1	1	1436.367389459	1437.250774359	23.900	255.000	0.8834	-52.01	13.62	
99	Spectrogram 1	1	1438.912379459	1439.690599559	47.800	247.000	0.7782	-55.02	11.73	
100	Spectrogram 1	1	1441.247039759	1442.235589559	39.800	239.000	0.9885	-54.00	12.34	
101	Spectrogram 1	1	1443.792029759	1444.780579659	31.900	247.000	0.9885	-52.94	12.51	
102	Spectrogram 1	1	1446.249673559	1447.154091559	31.900	207.200	0.9044	-54.11	10.90	
