Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	917.575000000	917.807349352	0.000	8000.000	0.2323	-29.50	21.35	Phaser
2	Spectrogram 1	1	920.616664249	922.644440415	0.000	8000.000	2.0278	-27.52	20.45	Upsweep
3	Spectrogram 1	1	924.608848576	926.750320689	0.000	8000.000	2.1415	-27.87	19.71	Downsweep
4	Spectrogram 1	1	929.636043659	931.706065159	0.000	8000.000	2.0700	-27.40	20.97	
5	Spectrogram 1	1	933.588874169	935.701141009	0.000	8000.000	2.1123	-27.87	20.38	
6	Spectrogram 1	1	938.594946579	940.686090749	0.000	8000.000	2.0911	-27.67	20.32	
7	Spectrogram 1	1	942.629376239	944.741643079	0.000	8000.000	2.1123	-27.57	19.15	
8	Spectrogram 1	1	946.632121899	946.885593919	0.000	8000.000	0.2535	-29.64	21.72	
9	Spectrogram 1	1	955.961218779	960.449901599	580.000	1080.800	4.4887	-27.99	23.59	
10	Spectrogram 1	1	971.357931729	972.893338949	143.400	470.100	1.5354	-52.58	11.44	
11	Spectrogram 1	1	973.918701289	974.949317089	159.300	709.100	1.0306	-41.10	13.29	
12	Spectrogram 1	1	960.494519279	967.291279029	580.000	1526.500	6.7968	-28.74	25.48	
13	Spectrogram 1	1	976.193806709	976.967179809	326.700	756.900	0.7734	-30.65	22.15	
14	Spectrogram 1	1	978.320582729	979.302171669	294.800	669.300	0.9816	-38.46	14.30	
15	Spectrogram 1	1	980.848917869	981.666908649	318.700	693.200	0.8180	-35.98	17.85	
16	Spectrogram 1	1	983.364821669	984.167939889	278.900	605.500	0.8031	-43.06	12.87	
17	Spectrogram 1	1	986.160862879	987.023471339	294.800	701.100	0.8626	-34.79	17.07	
18	Spectrogram 1	1	988.964773909	990.080215879	255.000	669.300	1.1154	-44.79	13.99	
19	Spectrogram 1	1	992.028521189	993.352178999	159.300	390.400	1.3237	-54.15	10.33	
20	Spectrogram 1	1	995.580782179	996.919312549	127.500	398.400	1.3385	-53.81	11.43	
21	Spectrogram 1	1	999.097002369	1000.643748569	127.500	398.400	1.5467	-54.18	10.61	
22	Spectrogram 1	1	1022.908321659	1030.101599259	589.600	1381.600	7.1933	-31.88	20.87	
23	Spectrogram 1	1	1030.269863059	1034.939183659	748.900	1593.500	4.6693	-25.89	23.76	
24	Spectrogram 1	1	1035.326441759	1038.334157259	358.500	900.300	3.0077	-38.37	13.08	
25	Spectrogram 1	1	1041.049084680	1041.890403680	661.334	980.034	0.8413	-34.45	19.72	
26	Spectrogram 1	1	1042.991343418	1043.769563518	605.247	1043.447	0.7782	-27.57	22.39	
27	Spectrogram 1	1	1044.899265080	1045.551287380	609.870	1024.170	0.6520	-27.45	22.84	
28	Spectrogram 1	1	1046.604585914	1047.403839014	786.238	1096.938	0.7993	-34.71	19.90	
29	Spectrogram 1	1	1048.626035257	1049.467354357	736.526	1007.426	0.8413	-30.21	27.76	
30	Spectrogram 1	1	1052.492389459	1053.375774359	23.900	255.000	0.8834	-50.88	14.81	
