Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1625.530000000	1625.762349352	0.000	8000.000	0.2323	-29.60	15.85	Phaser
2	Spectrogram 1	1	1628.571664249	1630.599440415	0.000	8000.000	2.0278	-29.31	16.85	Upsweep
3	Spectrogram 1	1	1632.563848576	1634.705320689	0.000	8000.000	2.1415	-29.74	16.89	Downsweep
4	Spectrogram 1	1	1637.591043659	1639.661065159	0.000	8000.000	2.0700	-30.09	16.16	
5	Spectrogram 1	1	1641.543874169	1643.656141009	0.000	8000.000	2.1123	-29.72	17.56	
6	Spectrogram 1	1	1646.549946579	1648.641090749	0.000	8000.000	2.0911	-29.58	17.01	
7	Spectrogram 1	1	1650.584376239	1652.696643079	0.000	8000.000	2.1123	-29.75	17.24	
8	Spectrogram 1	1	1654.587121899	1654.840593919	0.000	8000.000	0.2535	-30.38	15.78	
9	Spectrogram 1	1	1663.916218779	1668.404901599	580.000	1080.800	4.4887	-35.50	24.91	
10	Spectrogram 1	1	1679.312931729	1680.848338949	143.400	470.100	1.5354	-56.27	10.08	
11	Spectrogram 1	1	1681.873701289	1682.904317089	159.300	709.100	1.0306	-44.10	12.19	
12	Spectrogram 1	1	1668.449519279	1675.246279029	580.000	1526.500	6.7968	-34.63	23.17	
13	Spectrogram 1	1	1684.148806709	1684.922179809	326.700	756.900	0.7734	-39.43	20.98	
14	Spectrogram 1	1	1686.275582729	1687.257171669	294.800	669.300	0.9816	-41.75	13.65	
15	Spectrogram 1	1	1688.803917869	1689.621908649	318.700	693.200	0.8180	-41.25	19.67	
16	Spectrogram 1	1	1691.319821669	1692.122939889	278.900	605.500	0.8031	-45.56	13.36	
17	Spectrogram 1	1	1694.115862879	1694.978471339	294.800	701.100	0.8626	-41.77	17.92	
18	Spectrogram 1	1	1696.919773909	1698.035215879	255.000	669.300	1.1154	-47.72	12.23	
19	Spectrogram 1	1	1699.983521189	1701.307178999	159.300	390.400	1.3237	-51.27	12.53	
20	Spectrogram 1	1	1703.535782179	1704.874312549	127.500	398.400	1.3385	-54.71	11.67	
21	Spectrogram 1	1	1707.052002369	1708.598748569	127.500	398.400	1.5467	-53.51	11.68	
22	Spectrogram 1	1	1730.863321659	1738.056599259	589.600	1381.600	7.1933	-37.62	17.13	
23	Spectrogram 1	1	1738.224863059	1742.894183659	748.900	1593.500	4.6693	-33.06	21.45	
24	Spectrogram 1	1	1743.281441759	1746.289157259	358.500	900.300	3.0077	-43.28	12.71	
25	Spectrogram 1	1	1749.004084680	1749.845403680	661.334	980.034	0.8413	-36.17	20.88	
26	Spectrogram 1	1	1750.946343418	1751.724563518	605.247	1043.447	0.7782	-31.20	24.75	
27	Spectrogram 1	1	1752.854265080	1753.506287380	609.870	1024.170	0.6520	-30.75	24.43	
28	Spectrogram 1	1	1754.559585914	1755.358839014	786.238	1096.938	0.7993	-38.82	21.47	
29	Spectrogram 1	1	1756.581035257	1757.422354357	736.526	1007.426	0.8413	-33.70	27.29	
30	Spectrogram 1	1	1760.447389459	1761.330774359	23.900	255.000	0.8834	-50.33	12.71	
31	Spectrogram 1	1	1762.992379459	1763.770599559	47.800	247.000	0.7782	-53.19	12.37	
32	Spectrogram 1	1	1765.327039759	1766.315589559	39.800	239.000	0.9885	-52.86	11.91	
33	Spectrogram 1	1	1767.872029759	1768.860579659	31.900	247.000	0.9885	-51.82	11.94	
34	Spectrogram 1	1	1770.329673559	1771.234091559	31.900	207.200	0.9044	-52.60	12.73	
35	Spectrogram 1	1	1774.999000000	1775.231349352	0.000	8000.000	0.2323	-30.16	16.09	Phaser
36	Spectrogram 1	1	1778.040664249	1780.068440415	0.000	8000.000	2.0278	-29.37	17.05	Upsweep
37	Spectrogram 1	1	1782.032848576	1784.174320689	0.000	8000.000	2.1415	-29.49	17.84	Downsweep
38	Spectrogram 1	1	1787.060043659	1789.130065159	0.000	8000.000	2.0700	-29.82	16.78	
39	Spectrogram 1	1	1791.012874169	1793.125141009	0.000	8000.000	2.1123	-29.46	18.30	
40	Spectrogram 1	1	1796.018946579	1798.110090749	0.000	8000.000	2.0911	-29.35	17.39	
41	Spectrogram 1	1	1800.053376239	1802.165643079	0.000	8000.000	2.1123	-29.69	17.40	
42	Spectrogram 1	1	1804.056121899	1804.309593919	0.000	8000.000	0.2535	-30.60	15.41	
43	Spectrogram 1	1	1813.385218779	1817.873901599	580.000	1080.800	4.4887	-35.31	25.32	
44	Spectrogram 1	1	1828.781931729	1830.317338949	143.400	470.100	1.5354	-56.59	10.12	
45	Spectrogram 1	1	1831.342701289	1832.373317089	159.300	709.100	1.0306	-43.94	11.73	
46	Spectrogram 1	1	1817.918519279	1824.715279029	580.000	1526.500	6.7968	-34.57	22.82	
47	Spectrogram 1	1	1833.617806709	1834.391179809	326.700	756.900	0.7734	-39.19	21.46	
48	Spectrogram 1	1	1835.744582729	1836.726171669	294.800	669.300	0.9816	-41.78	13.65	
49	Spectrogram 1	1	1838.272917869	1839.090908649	318.700	693.200	0.8180	-41.60	18.77	
50	Spectrogram 1	1	1840.788821669	1841.591939889	278.900	605.500	0.8031	-45.82	14.57	
51	Spectrogram 1	1	1843.584862879	1844.447471339	294.800	701.100	0.8626	-41.81	17.69	
52	Spectrogram 1	1	1846.388773909	1847.504215879	255.000	669.300	1.1154	-47.93	12.11	
53	Spectrogram 1	1	1849.452521189	1850.776178999	159.300	390.400	1.3237	-57.40	11.22	
54	Spectrogram 1	1	1853.004782179	1854.343312549	127.500	398.400	1.3385	-57.43	9.64	
55	Spectrogram 1	1	1856.521002369	1858.067748569	127.500	398.400	1.5467	-57.66	10.57	
56	Spectrogram 1	1	1880.332321659	1887.525599259	589.600	1381.600	7.1933	-37.78	17.17	
57	Spectrogram 1	1	1887.693863059	1892.363183659	748.900	1593.500	4.6693	-33.06	22.04	
58	Spectrogram 1	1	1892.750441759	1895.758157259	358.500	900.300	3.0077	-42.83	12.67	
59	Spectrogram 1	1	1898.473084680	1899.314403680	661.334	980.034	0.8413	-35.79	21.26	
60	Spectrogram 1	1	1900.415343418	1901.193563518	605.247	1043.447	0.7782	-31.41	24.05	
61	Spectrogram 1	1	1902.323265080	1902.975287380	609.870	1024.170	0.6520	-30.95	25.05	
62	Spectrogram 1	1	1904.028585914	1904.827839014	786.238	1096.938	0.7993	-38.57	21.51	
63	Spectrogram 1	1	1906.050035257	1906.891354357	736.526	1007.426	0.8413	-33.64	26.26	
64	Spectrogram 1	1	1909.916389459	1910.799774359	23.900	255.000	0.8834	-53.63	12.53	
65	Spectrogram 1	1	1912.461379459	1913.239599559	47.800	247.000	0.7782	-57.55	11.15	
66	Spectrogram 1	1	1914.796039759	1915.784589559	39.800	239.000	0.9885	-56.09	12.72	
67	Spectrogram 1	1	1917.341029759	1918.329579659	31.900	247.000	0.9885	-53.25	11.70	
68	Spectrogram 1	1	1919.798673559	1920.703091559	31.900	207.200	0.9044	-53.91	13.57	
69	Spectrogram 1	1	1924.430000000	1924.662349352	0.000	8000.000	0.2323	-30.24	17.31	Phaser
70	Spectrogram 1	1	1927.471664249	1929.499440415	0.000	8000.000	2.0278	-29.44	17.81	Upsweep
71	Spectrogram 1	1	1931.463848576	1933.605320689	0.000	8000.000	2.1415	-29.72	17.35	Downsweep
72	Spectrogram 1	1	1936.491043659	1938.561065159	0.000	8000.000	2.0700	-29.39	16.62	
73	Spectrogram 1	1	1940.443874169	1942.556141009	0.000	8000.000	2.1123	-29.49	17.42	
74	Spectrogram 1	1	1945.449946579	1947.541090749	0.000	8000.000	2.0911	-29.43	16.92	
75	Spectrogram 1	1	1949.484376239	1951.596643079	0.000	8000.000	2.1123	-29.56	17.50	
76	Spectrogram 1	1	1953.487121899	1953.740593919	0.000	8000.000	0.2535	-29.82	16.68	
77	Spectrogram 1	1	1962.816218779	1967.304901599	580.000	1080.800	4.4887	-35.35	25.51	
78	Spectrogram 1	1	1978.212931729	1979.748338949	143.400	470.100	1.5354	-56.74	10.32	
79	Spectrogram 1	1	1980.773701289	1981.804317089	159.300	709.100	1.0306	-44.30	11.47	
80	Spectrogram 1	1	1967.349519279	1974.146279029	580.000	1526.500	6.7968	-34.59	23.56	
81	Spectrogram 1	1	1983.048806709	1983.822179809	326.700	756.900	0.7734	-39.42	20.84	
82	Spectrogram 1	1	1985.175582729	1986.157171669	294.800	669.300	0.9816	-41.81	13.52	
83	Spectrogram 1	1	1987.703917869	1988.521908649	318.700	693.200	0.8180	-41.48	19.00	
84	Spectrogram 1	1	1990.219821669	1991.022939889	278.900	605.500	0.8031	-45.81	13.85	
85	Spectrogram 1	1	1993.015862879	1993.878471339	294.800	701.100	0.8626	-41.70	17.10	
86	Spectrogram 1	1	1995.819773909	1996.935215879	255.000	669.300	1.1154	-48.13	12.31	
87	Spectrogram 1	1	1998.883521189	2000.207178999	159.300	390.400	1.3237	-57.46	10.13	
88	Spectrogram 1	1	2002.435782179	2003.774312549	127.500	398.400	1.3385	-57.56	10.59	
89	Spectrogram 1	1	2005.952002369	2007.498748569	127.500	398.400	1.5467	-57.66	10.43	
90	Spectrogram 1	1	2029.763321659	2036.956599259	589.600	1381.600	7.1933	-37.76	17.05	
91	Spectrogram 1	1	2037.124863059	2041.794183659	748.900	1593.500	4.6693	-33.18	21.81	
92	Spectrogram 1	1	2042.181441759	2045.189157259	358.500	900.300	3.0077	-43.75	12.86	
93	Spectrogram 1	1	2047.904084680	2048.745403680	661.334	980.034	0.8413	-35.85	23.30	
94	Spectrogram 1	1	2049.846343418	2050.624563518	605.247	1043.447	0.7782	-31.44	24.95	
95	Spectrogram 1	1	2051.754265080	2052.406287380	609.870	1024.170	0.6520	-30.91	26.10	
96	Spectrogram 1	1	2053.459585914	2054.258839014	786.238	1096.938	0.7993	-39.00	21.95	
97	Spectrogram 1	1	2055.481035257	2056.322354357	736.526	1007.426	0.8413	-33.88	28.17	
98	Spectrogram 1	1	2059.347389459	2060.230774359	23.900	255.000	0.8834	-53.12	12.72	
99	Spectrogram 1	1	2061.892379459	2062.670599559	47.800	247.000	0.7782	-56.66	12.08	
