Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1648.700000000	1648.932349352	0.000	8000.000	0.2323	-28.69	17.31	Phaser
2	Spectrogram 1	1	1651.741664249	1653.769440415	0.000	8000.000	2.0278	-29.05	18.14	Upsweep
3	Spectrogram 1	1	1655.733848576	1657.875320689	0.000	8000.000	2.1415	-28.61	18.35	Downsweep
4	Spectrogram 1	1	1660.761043659	1662.831065159	0.000	8000.000	2.0700	-28.82	17.91	
5	Spectrogram 1	1	1664.713874169	1666.826141009	0.000	8000.000	2.1123	-28.89	18.41	
6	Spectrogram 1	1	1669.719946579	1671.811090749	0.000	8000.000	2.0911	-28.89	18.33	
7	Spectrogram 1	1	1673.754376239	1675.866643079	0.000	8000.000	2.1123	-29.14	19.27	
8	Spectrogram 1	1	1677.757121899	1678.010593919	0.000	8000.000	0.2535	-29.35	17.62	
9	Spectrogram 1	1	1687.086218779	1691.574901599	580.000	1080.800	4.4887	-40.25	20.77	
10	Spectrogram 1	1	1702.482931729	1704.018338949	143.400	470.100	1.5354	-54.34	10.29	
11	Spectrogram 1	1	1705.043701289	1706.074317089	159.300	709.100	1.0306	-46.80	11.23	
12	Spectrogram 1	1	1691.619519279	1698.416279029	580.000	1526.500	6.7968	-39.60	19.57	
13	Spectrogram 1	1	1707.318806709	1708.092179809	326.700	756.900	0.7734	-43.08	17.69	
14	Spectrogram 1	1	1709.445582729	1710.427171669	294.800	669.300	0.9816	-46.20	12.52	
15	Spectrogram 1	1	1711.973917869	1712.791908649	318.700	693.200	0.8180	-46.01	14.90	
16	Spectrogram 1	1	1714.489821669	1715.292939889	278.900	605.500	0.8031	-46.96	12.19	
17	Spectrogram 1	1	1717.285862879	1718.148471339	294.800	701.100	0.8626	-43.97	14.95	
18	Spectrogram 1	1	1720.089773909	1721.205215879	255.000	669.300	1.1154	-52.09	10.84	
19	Spectrogram 1	1	1723.153521189	1724.477178999	159.300	390.400	1.3237	-57.15	10.66	
20	Spectrogram 1	1	1726.705782179	1728.044312549	127.500	398.400	1.3385	-55.57	10.39	
21	Spectrogram 1	1	1730.222002369	1731.768748569	127.500	398.400	1.5467	-55.79	10.30	
22	Spectrogram 1	1	1754.033321659	1761.226599259	589.600	1381.600	7.1933	-42.71	14.13	
23	Spectrogram 1	1	1761.394863059	1766.064183659	748.900	1593.500	4.6693	-37.74	19.83	
24	Spectrogram 1	1	1766.451441759	1769.459157259	358.500	900.300	3.0077	-46.38	12.37	
25	Spectrogram 1	1	1772.174084680	1773.015403680	661.334	980.034	0.8413	-45.32	16.75	
26	Spectrogram 1	1	1774.116343418	1774.894563518	605.247	1043.447	0.7782	-37.81	18.92	
27	Spectrogram 1	1	1776.024265080	1776.676287380	609.870	1024.170	0.6520	-38.46	21.47	
28	Spectrogram 1	1	1777.729585914	1778.528839014	786.238	1096.938	0.7993	-45.42	18.12	
29	Spectrogram 1	1	1779.751035257	1780.592354357	736.526	1007.426	0.8413	-40.95	21.32	
30	Spectrogram 1	1	1783.617389459	1784.500774359	23.900	255.000	0.8834	-54.00	13.89	
31	Spectrogram 1	1	1786.162379459	1786.940599559	47.800	247.000	0.7782	-54.81	11.72	
32	Spectrogram 1	1	1788.497039759	1789.485589559	39.800	239.000	0.9885	-55.36	11.85	
33	Spectrogram 1	1	1791.042029759	1792.030579659	31.900	247.000	0.9885	-53.59	12.87	
34	Spectrogram 1	1	1793.499673559	1794.404091559	31.900	207.200	0.9044	-53.85	13.69	
35	Spectrogram 1	1	1798.169000000	1798.401349352	0.000	8000.000	0.2323	-29.38	17.57	Phaser
36	Spectrogram 1	1	1801.210664249	1803.238440415	0.000	8000.000	2.0278	-29.85	18.37	Upsweep
37	Spectrogram 1	1	1805.202848576	1807.344320689	0.000	8000.000	2.1415	-29.49	19.48	Downsweep
38	Spectrogram 1	1	1810.230043659	1812.300065159	0.000	8000.000	2.0700	-29.70	18.09	
39	Spectrogram 1	1	1814.182874169	1816.295141009	0.000	8000.000	2.1123	-29.27	18.38	
40	Spectrogram 1	1	1819.188946579	1821.280090749	0.000	8000.000	2.0911	-29.77	17.53	
41	Spectrogram 1	1	1823.223376239	1825.335643079	0.000	8000.000	2.1123	-29.88	18.61	
42	Spectrogram 1	1	1827.226121899	1827.479593919	0.000	8000.000	0.2535	-30.75	16.48	
43	Spectrogram 1	1	1836.555218779	1841.043901599	580.000	1080.800	4.4887	-40.94	20.82	
44	Spectrogram 1	1	1851.951931729	1853.487338949	143.400	470.100	1.5354	-55.22	10.21	
45	Spectrogram 1	1	1854.512701289	1855.543317089	159.300	709.100	1.0306	-46.96	11.67	
46	Spectrogram 1	1	1841.088519279	1847.885279029	580.000	1526.500	6.7968	-39.99	19.53	
47	Spectrogram 1	1	1856.787806709	1857.561179809	326.700	756.900	0.7734	-43.64	16.34	
48	Spectrogram 1	1	1858.914582729	1859.896171669	294.800	669.300	0.9816	-46.02	12.54	
49	Spectrogram 1	1	1861.442917869	1862.260908649	318.700	693.200	0.8180	-45.62	15.18	
50	Spectrogram 1	1	1863.958821669	1864.761939889	278.900	605.500	0.8031	-46.83	12.07	
51	Spectrogram 1	1	1866.754862879	1867.617471339	294.800	701.100	0.8626	-43.66	14.55	
52	Spectrogram 1	1	1869.558773909	1870.674215879	255.000	669.300	1.1154	-51.53	11.53	
53	Spectrogram 1	1	1872.622521189	1873.946178999	159.300	390.400	1.3237	-56.17	10.82	
54	Spectrogram 1	1	1876.174782179	1877.513312549	127.500	398.400	1.3385	-56.11	10.11	
55	Spectrogram 1	1	1879.691002369	1881.237748569	127.500	398.400	1.5467	-56.17	11.03	
56	Spectrogram 1	1	1903.502321659	1910.695599259	589.600	1381.600	7.1933	-42.72	14.93	
57	Spectrogram 1	1	1910.863863059	1915.533183659	748.900	1593.500	4.6693	-37.78	19.82	
58	Spectrogram 1	1	1915.920441759	1918.928157259	358.500	900.300	3.0077	-46.64	12.46	
59	Spectrogram 1	1	1921.643084680	1922.484403680	661.334	980.034	0.8413	-44.73	16.69	
60	Spectrogram 1	1	1923.585343418	1924.363563518	605.247	1043.447	0.7782	-37.46	19.70	
61	Spectrogram 1	1	1925.493265080	1926.145287380	609.870	1024.170	0.6520	-37.58	20.21	
62	Spectrogram 1	1	1927.198585914	1927.997839014	786.238	1096.938	0.7993	-45.33	17.05	
63	Spectrogram 1	1	1929.220035257	1930.061354357	736.526	1007.426	0.8413	-40.84	22.27	
64	Spectrogram 1	1	1933.086389459	1933.969774359	23.900	255.000	0.8834	-51.21	14.65	
65	Spectrogram 1	1	1935.631379459	1936.409599559	47.800	247.000	0.7782	-56.44	12.53	
