Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1621.050000000	1621.282349352	0.000	8000.000	0.2323	-26.82	16.45	Phaser
2	Spectrogram 1	1	1624.091664249	1626.119440415	0.000	8000.000	2.0278	-26.19	17.83	Upsweep
3	Spectrogram 1	1	1628.083848576	1630.225320689	0.000	8000.000	2.1415	-26.46	18.59	Downsweep
4	Spectrogram 1	1	1633.111043659	1635.181065159	0.000	8000.000	2.0700	-26.54	17.66	
5	Spectrogram 1	1	1637.063874169	1639.176141009	0.000	8000.000	2.1123	-26.34	19.18	
6	Spectrogram 1	1	1642.069946579	1644.161090749	0.000	8000.000	2.0911	-26.14	18.46	
7	Spectrogram 1	1	1646.104376239	1648.216643079	0.000	8000.000	2.1123	-26.04	19.58	
8	Spectrogram 1	1	1650.107121899	1650.360593919	0.000	8000.000	0.2535	-26.69	16.79	
9	Spectrogram 1	1	1659.436218779	1663.924901599	580.000	1080.800	4.4887	-26.96	27.94	
10	Spectrogram 1	1	1674.832931729	1676.368338949	143.400	470.100	1.5354	-53.04	11.07	
11	Spectrogram 1	1	1677.393701289	1678.424317089	159.300	709.100	1.0306	-39.90	13.80	
12	Spectrogram 1	1	1663.969519279	1670.766279029	580.000	1526.500	6.7968	-30.80	24.27	
13	Spectrogram 1	1	1679.668806709	1680.442179809	326.700	756.900	0.7734	-32.11	21.14	
14	Spectrogram 1	1	1681.795582729	1682.777171669	294.800	669.300	0.9816	-38.28	15.37	
15	Spectrogram 1	1	1684.323917869	1685.141908649	318.700	693.200	0.8180	-37.23	18.50	
16	Spectrogram 1	1	1686.839821669	1687.642939889	278.900	605.500	0.8031	-40.06	16.52	
17	Spectrogram 1	1	1689.635862879	1690.498471339	294.800	701.100	0.8626	-36.68	19.22	
18	Spectrogram 1	1	1692.439773909	1693.555215879	255.000	669.300	1.1154	-41.81	13.49	
19	Spectrogram 1	1	1695.503521189	1696.827178999	159.300	390.400	1.3237	-52.07	11.29	
20	Spectrogram 1	1	1699.055782179	1700.394312549	127.500	398.400	1.3385	-53.56	10.59	
21	Spectrogram 1	1	1702.572002369	1704.118748569	127.500	398.400	1.5467	-52.20	10.82	
