Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	950.850000000	951.082349352	0.000	8000.000	0.2323	-26.06	22.98	Phaser
2	Spectrogram 1	1	953.891664249	955.919440415	0.000	8000.000	2.0278	-26.10	23.63	Upsweep
3	Spectrogram 1	1	957.883848576	960.025320689	0.000	8000.000	2.1415	-26.12	23.12	Downsweep
4	Spectrogram 1	1	962.911043659	964.981065159	0.000	8000.000	2.0700	-25.84	23.76	
5	Spectrogram 1	1	966.863874169	968.976141009	0.000	8000.000	2.1123	-26.00	23.50	
6	Spectrogram 1	1	971.869946579	973.961090749	0.000	8000.000	2.0911	-25.73	23.65	
7	Spectrogram 1	1	975.904376239	978.016643079	0.000	8000.000	2.1123	-26.34	23.53	
8	Spectrogram 1	1	979.907121899	980.160593919	0.000	8000.000	0.2535	-25.35	24.20	
9	Spectrogram 1	1	989.236218779	993.724901599	580.000	1080.800	4.4887	-55.30	13.65	
10	Spectrogram 1	1	1004.632931729	1006.168338949	143.400	470.100	1.5354	-59.16	10.81	
11	Spectrogram 1	1	1007.193701289	1008.224317089	159.300	709.100	1.0306	-58.01	11.09	
12	Spectrogram 1	1	993.769519279	1000.566279029	580.000	1526.500	6.7968	-53.61	13.39	
13	Spectrogram 1	1	1009.468806709	1010.242179809	326.700	756.900	0.7734	-57.18	10.91	
14	Spectrogram 1	1	1011.595582729	1012.577171669	294.800	669.300	0.9816	-59.98	10.49	
15	Spectrogram 1	1	1014.123917869	1014.941908649	318.700	693.200	0.8180	-59.31	10.85	
16	Spectrogram 1	1	1016.639821669	1017.442939889	278.900	605.500	0.8031	-60.63	10.87	
17	Spectrogram 1	1	1019.435862879	1020.298471339	294.800	701.100	0.8626	-58.85	11.29	
18	Spectrogram 1	1	1022.239773909	1023.355215879	255.000	669.300	1.1154	-59.47	10.74	
19	Spectrogram 1	1	1025.303521189	1026.627178999	159.300	390.400	1.3237	-60.47	10.17	
20	Spectrogram 1	1	1028.855782179	1030.194312549	127.500	398.400	1.3385	-59.01	10.15	
21	Spectrogram 1	1	1032.372002369	1033.918748569	127.500	398.400	1.5467	-59.40	10.69	
22	Spectrogram 1	1	1056.183321659	1063.376599259	589.600	1381.600	7.1933	-55.07	12.80	
23	Spectrogram 1	1	1063.544863059	1068.214183659	748.900	1593.500	4.6693	-52.93	14.70	
24	Spectrogram 1	1	1068.601441759	1071.609157259	358.500	900.300	3.0077	-58.67	11.45	
25	Spectrogram 1	1	1074.324084680	1075.165403680	661.334	980.034	0.8413	-60.25	11.65	
26	Spectrogram 1	1	1076.266343418	1077.044563518	605.247	1043.447	0.7782	-56.69	12.96	
27	Spectrogram 1	1	1078.174265080	1078.826287380	609.870	1024.170	0.6520	-56.98	14.32	
28	Spectrogram 1	1	1079.879585914	1080.678839014	786.238	1096.938	0.7993	-59.08	11.68	
29	Spectrogram 1	1	1081.901035257	1082.742354357	736.526	1007.426	0.8413	-58.67	13.15	
30	Spectrogram 1	1	1085.767389459	1086.650774359	23.900	255.000	0.8834	-54.29	12.91	
