Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1995.150000000	1995.382349352	0.000	8000.000	0.2323	-32.31	15.31	Phaser
2	Spectrogram 1	1	1998.191664249	2000.219440415	0.000	8000.000	2.0278	-32.14	15.39	Upsweep
3	Spectrogram 1	1	2002.183848576	2004.325320689	0.000	8000.000	2.1415	-32.19	15.41	Downsweep
4	Spectrogram 1	1	2007.211043659	2009.281065159	0.000	8000.000	2.0700	-32.34	15.51	
5	Spectrogram 1	1	2011.163874169	2013.276141009	0.000	8000.000	2.1123	-32.33	14.81	
6	Spectrogram 1	1	2016.169946579	2018.261090749	0.000	8000.000	2.0911	-32.20	14.96	
7	Spectrogram 1	1	2020.204376239	2022.316643079	0.000	8000.000	2.1123	-31.99	15.63	
8	Spectrogram 1	1	2024.207121899	2024.460593919	0.000	8000.000	0.2535	-31.70	15.75	
9	Spectrogram 1	1	2033.536218779	2038.024901599	580.000	1080.800	4.4887	-56.64	13.11	
10	Spectrogram 1	1	2048.932931729	2050.468338949	143.400	470.100	1.5354	-58.48	10.28	
11	Spectrogram 1	1	2051.493701289	2052.524317089	159.300	709.100	1.0306	-57.63	11.08	
12	Spectrogram 1	1	2038.069519279	2044.866279029	580.000	1526.500	6.7968	-55.66	12.57	
13	Spectrogram 1	1	2053.768806709	2054.542179809	326.700	756.900	0.7734	-58.24	10.93	
14	Spectrogram 1	1	2055.895582729	2056.877171669	294.800	669.300	0.9816	-59.79	11.18	
15	Spectrogram 1	1	2058.423917869	2059.241908649	318.700	693.200	0.8180	-59.64	10.96	
16	Spectrogram 1	1	2060.939821669	2061.742939889	278.900	605.500	0.8031	-59.64	9.35	
17	Spectrogram 1	1	2063.735862879	2064.598471339	294.800	701.100	0.8626	-59.03	10.78	
18	Spectrogram 1	1	2066.539773909	2067.655215879	255.000	669.300	1.1154	-58.75	10.91	
19	Spectrogram 1	1	2069.603521189	2070.927178999	159.300	390.400	1.3237	-59.62	10.95	
20	Spectrogram 1	1	2073.155782179	2074.494312549	127.500	398.400	1.3385	-57.92	10.34	
21	Spectrogram 1	1	2076.672002369	2078.218748569	127.500	398.400	1.5467	-58.83	10.80	
22	Spectrogram 1	1	2100.483321659	2107.676599259	589.600	1381.600	7.1933	-56.21	12.84	
23	Spectrogram 1	1	2107.844863059	2112.514183659	748.900	1593.500	4.6693	-56.77	12.13	
24	Spectrogram 1	1	2112.901441759	2115.909157259	358.500	900.300	3.0077	-58.90	12.21	
25	Spectrogram 1	1	2118.624084680	2119.465403680	661.334	980.034	0.8413	-62.86	11.37	
26	Spectrogram 1	1	2120.566343418	2121.344563518	605.247	1043.447	0.7782	-56.08	12.74	
27	Spectrogram 1	1	2122.474265080	2123.126287380	609.870	1024.170	0.6520	-60.75	11.95	
28	Spectrogram 1	1	2124.179585914	2124.978839014	786.238	1096.938	0.7993	-60.58	13.40	
29	Spectrogram 1	1	2126.201035257	2127.042354357	736.526	1007.426	0.8413	-61.76	11.98	
30	Spectrogram 1	1	2130.067389459	2130.950774359	23.900	255.000	0.8834	-52.91	14.21	
31	Spectrogram 1	1	2132.612379459	2133.390599559	47.800	247.000	0.7782	-57.67	12.03	
32	Spectrogram 1	1	2134.947039759	2135.935589559	39.800	239.000	0.9885	-55.81	12.11	
33	Spectrogram 1	1	2137.492029759	2138.480579659	31.900	247.000	0.9885	-53.00	13.61	
34	Spectrogram 1	1	2139.949673559	2140.854091559	31.900	207.200	0.9044	-53.49	14.56	
35	Spectrogram 1	1	2144.619000000	2144.851349352	0.000	8000.000	0.2323	-32.13	15.48	Phaser
36	Spectrogram 1	1	2147.660664249	2149.688440415	0.000	8000.000	2.0278	-32.24	15.55	Upsweep
37	Spectrogram 1	1	2151.652848576	2153.794320689	0.000	8000.000	2.1415	-32.27	15.05	Downsweep
38	Spectrogram 1	1	2156.680043659	2158.750065159	0.000	8000.000	2.0700	-32.32	14.75	
39	Spectrogram 1	1	2160.632874169	2162.745141009	0.000	8000.000	2.1123	-32.43	14.35	
40	Spectrogram 1	1	2165.638946579	2167.730090749	0.000	8000.000	2.0911	-32.46	14.03	
41	Spectrogram 1	1	2169.673376239	2171.785643079	0.000	8000.000	2.1123	-32.52	13.76	
42	Spectrogram 1	1	2173.676121899	2173.929593919	0.000	8000.000	0.2535	-32.52	13.45	
43	Spectrogram 1	1	2183.005218779	2187.493901599	580.000	1080.800	4.4887	-55.69	13.72	
44	Spectrogram 1	1	2198.401931729	2199.937338949	143.400	470.100	1.5354	-58.54	10.04	
45	Spectrogram 1	1	2200.962701289	2201.993317089	159.300	709.100	1.0306	-57.46	11.25	
46	Spectrogram 1	1	2187.538519279	2194.335279029	580.000	1526.500	6.7968	-55.45	12.97	
47	Spectrogram 1	1	2203.237806709	2204.011179809	326.700	756.900	0.7734	-57.58	11.70	
48	Spectrogram 1	1	2205.364582729	2206.346171669	294.800	669.300	0.9816	-59.01	10.32	
49	Spectrogram 1	1	2207.892917869	2208.710908649	318.700	693.200	0.8180	-59.48	10.48	
50	Spectrogram 1	1	2210.408821669	2211.211939889	278.900	605.500	0.8031	-59.42	10.36	
51	Spectrogram 1	1	2213.204862879	2214.067471339	294.800	701.100	0.8626	-58.64	10.35	
