Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	212.650000000	212.882349352	0.000	8000.000	0.2323	-33.82	15.20	Phaser
2	Spectrogram 1	1	215.691664249	217.719440415	0.000	8000.000	2.0278	-33.68	15.01	Upsweep
3	Spectrogram 1	1	219.683848576	221.825320689	0.000	8000.000	2.1415	-33.52	14.88	Downsweep
4	Spectrogram 1	1	224.711043659	226.781065159	0.000	8000.000	2.0700	-33.52	14.66	
5	Spectrogram 1	1	228.663874169	230.776141009	0.000	8000.000	2.1123	-33.87	15.33	
6	Spectrogram 1	1	233.669946579	235.761090749	0.000	8000.000	2.0911	-34.12	14.70	
7	Spectrogram 1	1	237.704376239	239.816643079	0.000	8000.000	2.1123	-34.27	14.94	
8	Spectrogram 1	1	241.707121899	241.960593919	0.000	8000.000	0.2535	-34.85	14.21	
9	Spectrogram 1	1	251.036218779	255.524901599	580.000	1080.800	4.4887	-41.70	18.72	
10	Spectrogram 1	1	266.432931729	267.968338949	143.400	470.100	1.5354	-54.29	10.81	
11	Spectrogram 1	1	268.993701289	270.024317089	159.300	709.100	1.0306	-43.76	12.90	
12	Spectrogram 1	1	255.569519279	262.366279029	580.000	1526.500	6.7968	-40.60	19.84	
13	Spectrogram 1	1	271.268806709	272.042179809	326.700	756.900	0.7734	-43.92	16.48	
14	Spectrogram 1	1	273.395582729	274.377171669	294.800	669.300	0.9816	-44.24	12.60	
15	Spectrogram 1	1	275.923917869	276.741908649	318.700	693.200	0.8180	-46.07	14.99	
16	Spectrogram 1	1	278.439821669	279.242939889	278.900	605.500	0.8031	-46.72	12.50	
17	Spectrogram 1	1	281.235862879	282.098471339	294.800	701.100	0.8626	-43.67	15.04	
18	Spectrogram 1	1	284.039773909	285.155215879	255.000	669.300	1.1154	-50.61	11.37	
19	Spectrogram 1	1	287.103521189	288.427178999	159.300	390.400	1.3237	-55.70	10.68	
20	Spectrogram 1	1	290.655782179	291.994312549	127.500	398.400	1.3385	-55.31	9.62	
21	Spectrogram 1	1	294.172002369	295.718748569	127.500	398.400	1.5467	-55.58	10.47	
22	Spectrogram 1	1	317.983321659	325.176599259	589.600	1381.600	7.1933	-43.16	14.77	
23	Spectrogram 1	1	325.344863059	330.014183659	748.900	1593.500	4.6693	-38.69	19.71	
24	Spectrogram 1	1	330.401441759	333.409157259	358.500	900.300	3.0077	-47.44	12.46	
25	Spectrogram 1	1	336.124084680	336.965403680	661.334	980.034	0.8413	-46.41	15.36	
26	Spectrogram 1	1	338.066343418	338.844563518	605.247	1043.447	0.7782	-38.40	17.87	
27	Spectrogram 1	1	339.974265080	340.626287380	609.870	1024.170	0.6520	-38.90	18.65	
28	Spectrogram 1	1	341.679585914	342.478839014	786.238	1096.938	0.7993	-45.72	17.46	
29	Spectrogram 1	1	343.701035257	344.542354357	736.526	1007.426	0.8413	-41.00	20.38	
30	Spectrogram 1	1	347.567389459	348.450774359	23.900	255.000	0.8834	-52.72	13.09	
31	Spectrogram 1	1	350.112379459	350.890599559	47.800	247.000	0.7782	-55.92	12.12	
32	Spectrogram 1	1	352.447039759	353.435589559	39.800	239.000	0.9885	-54.34	12.96	
33	Spectrogram 1	1	354.992029759	355.980579659	31.900	247.000	0.9885	-52.81	13.77	
34	Spectrogram 1	1	357.449673559	358.354091559	31.900	207.200	0.9044	-53.94	12.59	
35	Spectrogram 1	1	362.119000000	362.351349352	0.000	8000.000	0.2323	-35.34	14.65	Phaser
36	Spectrogram 1	1	365.160664249	367.188440415	0.000	8000.000	2.0278	-34.41	13.92	Upsweep
37	Spectrogram 1	1	369.152848576	371.294320689	0.000	8000.000	2.1415	-33.71	14.26	Downsweep
38	Spectrogram 1	1	374.180043659	376.250065159	0.000	8000.000	2.0700	-34.28	13.87	
39	Spectrogram 1	1	378.132874169	380.245141009	0.000	8000.000	2.1123	-34.62	14.93	
40	Spectrogram 1	1	383.138946579	385.230090749	0.000	8000.000	2.0911	-34.60	15.66	
41	Spectrogram 1	1	387.173376239	389.285643079	0.000	8000.000	2.1123	-34.48	16.13	
42	Spectrogram 1	1	391.176121899	391.429593919	0.000	8000.000	0.2535	-35.47	15.06	
43	Spectrogram 1	1	400.505218779	404.993901599	580.000	1080.800	4.4887	-42.09	20.59	
44	Spectrogram 1	1	415.901931729	417.437338949	143.400	470.100	1.5354	-54.69	11.08	
45	Spectrogram 1	1	418.462701289	419.493317089	159.300	709.100	1.0306	-46.38	11.40	
46	Spectrogram 1	1	405.038519279	411.835279029	580.000	1526.500	6.7968	-40.40	20.45	
47	Spectrogram 1	1	420.737806709	421.511179809	326.700	756.900	0.7734	-43.74	16.64	
48	Spectrogram 1	1	422.864582729	423.846171669	294.800	669.300	0.9816	-45.39	12.63	
49	Spectrogram 1	1	425.392917869	426.210908649	318.700	693.200	0.8180	-46.02	14.43	
50	Spectrogram 1	1	427.908821669	428.711939889	278.900	605.500	0.8031	-46.62	12.59	
51	Spectrogram 1	1	430.704862879	431.567471339	294.800	701.100	0.8626	-44.37	15.10	
52	Spectrogram 1	1	433.508773909	434.624215879	255.000	669.300	1.1154	-50.55	11.06	
53	Spectrogram 1	1	436.572521189	437.896178999	159.300	390.400	1.3237	-56.35	10.73	
54	Spectrogram 1	1	440.124782179	441.463312549	127.500	398.400	1.3385	-55.64	10.10	
55	Spectrogram 1	1	443.641002369	445.187748569	127.500	398.400	1.5467	-55.87	11.37	
56	Spectrogram 1	1	467.452321659	474.645599259	589.600	1381.600	7.1933	-42.91	14.76	
57	Spectrogram 1	1	474.813863059	479.483183659	748.900	1593.500	4.6693	-38.03	20.05	
58	Spectrogram 1	1	479.870441759	482.878157259	358.500	900.300	3.0077	-48.13	12.31	
59	Spectrogram 1	1	485.593084680	486.434403680	661.334	980.034	0.8413	-45.63	16.75	
60	Spectrogram 1	1	487.535343418	488.313563518	605.247	1043.447	0.7782	-38.15	18.68	
61	Spectrogram 1	1	489.443265080	490.095287380	609.870	1024.170	0.6520	-38.40	19.38	
62	Spectrogram 1	1	491.148585914	491.947839014	786.238	1096.938	0.7993	-45.49	16.78	
63	Spectrogram 1	1	493.170035257	494.011354357	736.526	1007.426	0.8413	-41.08	22.38	
64	Spectrogram 1	1	497.036389459	497.919774359	23.900	255.000	0.8834	-52.31	14.38	
65	Spectrogram 1	1	499.581379459	500.359599559	47.800	247.000	0.7782	-55.01	13.17	
66	Spectrogram 1	1	501.916039759	502.904589559	39.800	239.000	0.9885	-53.60	13.84	
67	Spectrogram 1	1	504.461029759	505.449579659	31.900	247.000	0.9885	-52.52	14.17	
68	Spectrogram 1	1	506.918673559	507.823091559	31.900	207.200	0.9044	-52.83	12.19	
69	Spectrogram 1	1	511.550000000	511.782349352	0.000	8000.000	0.2323	-34.61	15.01	Phaser
70	Spectrogram 1	1	514.591664249	516.619440415	0.000	8000.000	2.0278	-33.77	15.08	Upsweep
71	Spectrogram 1	1	518.583848576	520.725320689	0.000	8000.000	2.1415	-33.92	15.19	Downsweep
72	Spectrogram 1	1	523.611043659	525.681065159	0.000	8000.000	2.0700	-33.54	14.36	
73	Spectrogram 1	1	527.563874169	529.676141009	0.000	8000.000	2.1123	-33.60	15.20	
74	Spectrogram 1	1	532.569946579	534.661090749	0.000	8000.000	2.0911	-34.00	15.46	
75	Spectrogram 1	1	536.604376239	538.716643079	0.000	8000.000	2.1123	-34.19	16.11	
76	Spectrogram 1	1	540.607121899	540.860593919	0.000	8000.000	0.2535	-34.90	14.49	
77	Spectrogram 1	1	549.936218779	554.424901599	580.000	1080.800	4.4887	-41.90	19.57	
78	Spectrogram 1	1	565.332931729	566.868338949	143.400	470.100	1.5354	-54.11	9.97	
79	Spectrogram 1	1	567.893701289	568.924317089	159.300	709.100	1.0306	-46.56	11.28	
80	Spectrogram 1	1	554.469519279	561.266279029	580.000	1526.500	6.7968	-40.67	19.87	
81	Spectrogram 1	1	570.168806709	570.942179809	326.700	756.900	0.7734	-44.98	16.04	
82	Spectrogram 1	1	572.295582729	573.277171669	294.800	669.300	0.9816	-46.08	12.32	
83	Spectrogram 1	1	574.823917869	575.641908649	318.700	693.200	0.8180	-46.35	14.10	
84	Spectrogram 1	1	577.339821669	578.142939889	278.900	605.500	0.8031	-47.47	12.43	
85	Spectrogram 1	1	580.135862879	580.998471339	294.800	701.100	0.8626	-44.41	13.17	
