Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	977.850000000	978.082349352	0.000	8000.000	0.2323	-32.61	23.11	Phaser
2	Spectrogram 1	1	980.891664249	982.919440415	0.000	8000.000	2.0278	-31.03	23.14	Upsweep
3	Spectrogram 1	1	984.883848576	987.025320689	0.000	8000.000	2.1415	-31.22	22.24	Downsweep
4	Spectrogram 1	1	989.911043659	991.981065159	0.000	8000.000	2.0700	-31.12	22.46	
5	Spectrogram 1	1	993.863874169	995.976141009	0.000	8000.000	2.1123	-31.28	22.18	
6	Spectrogram 1	1	998.869946579	1000.961090749	0.000	8000.000	2.0911	-31.21	22.68	
7	Spectrogram 1	1	1002.904376239	1005.016643079	0.000	8000.000	2.1123	-31.19	22.10	
8	Spectrogram 1	1	1006.907121899	1007.160593919	0.000	8000.000	0.2535	-32.72	23.32	
9	Spectrogram 1	1	1016.236218779	1020.724901599	580.000	1080.800	4.4887	-33.10	26.06	
10	Spectrogram 1	1	1031.632931729	1033.168338949	143.400	470.100	1.5354	-55.58	10.99	
11	Spectrogram 1	1	1034.193701289	1035.224317089	159.300	709.100	1.0306	-42.78	12.03	
12	Spectrogram 1	1	1020.769519279	1027.566279029	580.000	1526.500	6.7968	-33.48	24.53	
13	Spectrogram 1	1	1036.468806709	1037.242179809	326.700	756.900	0.7734	-38.55	20.45	
14	Spectrogram 1	1	1038.595582729	1039.577171669	294.800	669.300	0.9816	-42.18	13.40	
15	Spectrogram 1	1	1041.123917869	1041.941908649	318.700	693.200	0.8180	-40.65	18.15	
16	Spectrogram 1	1	1043.639821669	1044.442939889	278.900	605.500	0.8031	-42.74	13.84	
17	Spectrogram 1	1	1046.435862879	1047.298471339	294.800	701.100	0.8626	-38.94	19.20	
18	Spectrogram 1	1	1049.239773909	1050.355215879	255.000	669.300	1.1154	-46.94	12.44	
19	Spectrogram 1	1	1052.303521189	1053.627178999	159.300	390.400	1.3237	-56.54	9.97	
