Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	837.200000000	837.432349352	0.000	8000.000	0.2323	-28.69	15.66	Phaser
2	Spectrogram 1	1	840.241664249	842.269440415	0.000	8000.000	2.0278	-26.73	16.33	Upsweep
3	Spectrogram 1	1	844.233848576	846.375320689	0.000	8000.000	2.1415	-26.81	16.96	Downsweep
4	Spectrogram 1	1	849.261043659	851.331065159	0.000	8000.000	2.0700	-26.94	16.63	
5	Spectrogram 1	1	853.213874169	855.326141009	0.000	8000.000	2.1123	-27.03	17.73	
6	Spectrogram 1	1	858.219946579	860.311090749	0.000	8000.000	2.0911	-27.01	17.10	
7	Spectrogram 1	1	862.254376239	864.366643079	0.000	8000.000	2.1123	-27.00	17.53	
8	Spectrogram 1	1	866.257121899	866.510593919	0.000	8000.000	0.2535	-28.88	14.96	
9	Spectrogram 1	1	875.586218779	880.074901599	580.000	1080.800	4.4887	-27.33	27.24	
10	Spectrogram 1	1	890.982931729	892.518338949	143.400	470.100	1.5354	-51.40	11.68	
11	Spectrogram 1	1	893.543701289	894.574317089	159.300	709.100	1.0306	-40.39	13.33	
12	Spectrogram 1	1	880.119519279	886.916279029	580.000	1526.500	6.7968	-28.37	26.24	
13	Spectrogram 1	1	895.818806709	896.592179809	326.700	756.900	0.7734	-30.43	20.55	
14	Spectrogram 1	1	897.945582729	898.927171669	294.800	669.300	0.9816	-37.98	13.50	
15	Spectrogram 1	1	900.473917869	901.291908649	318.700	693.200	0.8180	-36.22	18.70	
16	Spectrogram 1	1	902.989821669	903.792939889	278.900	605.500	0.8031	-42.86	13.79	
17	Spectrogram 1	1	905.785862879	906.648471339	294.800	701.100	0.8626	-36.14	17.10	
18	Spectrogram 1	1	908.589773909	909.705215879	255.000	669.300	1.1154	-45.68	12.49	
19	Spectrogram 1	1	911.653521189	912.977178999	159.300	390.400	1.3237	-53.27	11.32	
20	Spectrogram 1	1	915.205782179	916.544312549	127.500	398.400	1.3385	-53.66	11.02	
21	Spectrogram 1	1	918.722002369	920.268748569	127.500	398.400	1.5467	-52.85	10.59	
22	Spectrogram 1	1	942.533321659	949.726599259	589.600	1381.600	7.1933	-31.81	17.18	
23	Spectrogram 1	1	949.894863059	954.564183659	748.900	1593.500	4.6693	-25.85	23.76	
24	Spectrogram 1	1	954.951441759	957.959157259	358.500	900.300	3.0077	-35.78	13.14	
25	Spectrogram 1	1	960.674084680	961.515403680	661.334	980.034	0.8413	-36.15	20.09	
26	Spectrogram 1	1	962.616343418	963.394563518	605.247	1043.447	0.7782	-28.22	21.40	
27	Spectrogram 1	1	964.524265080	965.176287380	609.870	1024.170	0.6520	-28.09	23.09	
28	Spectrogram 1	1	966.229585914	967.028839014	786.238	1096.938	0.7993	-34.63	22.65	
29	Spectrogram 1	1	968.251035257	969.092354357	736.526	1007.426	0.8413	-30.23	27.28	
30	Spectrogram 1	1	972.117389459	973.000774359	23.900	255.000	0.8834	-49.52	15.37	
31	Spectrogram 1	1	974.662379459	975.440599559	47.800	247.000	0.7782	-50.81	15.40	
32	Spectrogram 1	1	976.997039759	977.985589559	39.800	239.000	0.9885	-49.76	14.51	
