Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	915.950000000	916.182349352	0.000	8000.000	0.2323	-33.04	22.76	Phaser
2	Spectrogram 1	1	918.991664249	921.019440415	0.000	8000.000	2.0278	-37.22	19.72	Upsweep
3	Spectrogram 1	1	922.983848576	925.125320689	0.000	8000.000	2.1415	-34.92	19.16	Downsweep
4	Spectrogram 1	1	928.011043659	930.081065159	0.000	8000.000	2.0700	-22.65	20.38	
5	Spectrogram 1	1	931.963874169	934.076141009	0.000	8000.000	2.1123	-39.23	16.88	
6	Spectrogram 1	1	936.969946579	939.061090749	0.000	8000.000	2.0911	-38.04	17.57	
7	Spectrogram 1	1	941.004376239	943.116643079	0.000	8000.000	2.1123	-34.63	17.84	
8	Spectrogram 1	1	945.007121899	945.260593919	0.000	8000.000	0.2535	-34.01	19.08	
9	Spectrogram 1	1	954.336218779	958.824901599	580.000	1080.800	4.4887	-34.54	21.59	
10	Spectrogram 1	1	969.732931729	971.268338949	143.400	470.100	1.5354	-61.29	10.70	
11	Spectrogram 1	1	972.293701289	973.324317089	159.300	709.100	1.0306	-43.51	14.99	
12	Spectrogram 1	1	958.869519279	965.666279029	580.000	1526.500	6.7968	-33.54	23.62	
13	Spectrogram 1	1	974.568806709	975.342179809	326.700	756.900	0.7734	-34.42	30.67	
14	Spectrogram 1	1	976.695582729	977.677171669	294.800	669.300	0.9816	-58.01	11.78	
15	Spectrogram 1	1	979.223917869	980.041908649	318.700	693.200	0.8180	-51.55	16.16	
16	Spectrogram 1	1	981.739821669	982.542939889	278.900	605.500	0.8031	-57.76	12.67	
17	Spectrogram 1	1	984.535862879	985.398471339	294.800	701.100	0.8626	-54.57	11.55	
18	Spectrogram 1	1	987.339773909	988.455215879	255.000	669.300	1.1154	-40.12	12.86	
19	Spectrogram 1	1	990.403521189	991.727178999	159.300	390.400	1.3237	-62.48	9.71	
20	Spectrogram 1	1	993.955782179	995.294312549	127.500	398.400	1.3385	-61.28	10.71	
21	Spectrogram 1	1	997.472002369	999.018748569	127.500	398.400	1.5467	-61.76	10.82	
22	Spectrogram 1	1	1021.283321659	1028.476599259	589.600	1381.600	7.1933	-31.86	25.81	
23	Spectrogram 1	1	1028.644863059	1033.314183659	748.900	1593.500	4.6693	-40.29	21.42	
24	Spectrogram 1	1	1033.701441759	1036.709157259	358.500	900.300	3.0077	-37.54	22.41	
25	Spectrogram 1	1	1039.424084680	1040.265403680	661.334	980.034	0.8413	-28.71	27.02	
26	Spectrogram 1	1	1041.366343418	1042.144563518	605.247	1043.447	0.7782	-29.66	25.09	
27	Spectrogram 1	1	1043.274265080	1043.926287380	609.870	1024.170	0.6520	-39.53	18.97	
28	Spectrogram 1	1	1044.979585914	1045.778839014	786.238	1096.938	0.7993	-42.74	15.20	
29	Spectrogram 1	1	1047.001035257	1047.842354357	736.526	1007.426	0.8413	-46.61	16.18	
30	Spectrogram 1	1	1050.867389459	1051.750774359	23.900	255.000	0.8834	-52.59	17.23	
31	Spectrogram 1	1	1053.412379459	1054.190599559	47.800	247.000	0.7782	-56.12	13.76	
32	Spectrogram 1	1	1055.747039759	1056.735589559	39.800	239.000	0.9885	-55.08	14.92	
33	Spectrogram 1	1	1058.292029759	1059.280579659	31.900	247.000	0.9885	-54.26	14.72	
34	Spectrogram 1	1	1060.749673559	1061.654091559	31.900	207.200	0.9044	-53.81	16.64	
35	Spectrogram 1	1	1065.419000000	1065.651349352	0.000	8000.000	0.2323	-37.01	17.09	Phaser
36	Spectrogram 1	1	1068.460664249	1070.488440415	0.000	8000.000	2.0278	-35.00	17.83	Upsweep
37	Spectrogram 1	1	1072.452848576	1074.594320689	0.000	8000.000	2.1415	-34.12	20.95	Downsweep
38	Spectrogram 1	1	1077.480043659	1079.550065159	0.000	8000.000	2.0700	-38.68	18.80	
39	Spectrogram 1	1	1081.432874169	1083.545141009	0.000	8000.000	2.1123	-32.51	19.78	
40	Spectrogram 1	1	1086.438946579	1088.530090749	0.000	8000.000	2.0911	-38.44	19.88	
41	Spectrogram 1	1	1090.473376239	1092.585643079	0.000	8000.000	2.1123	-30.67	20.66	
42	Spectrogram 1	1	1094.476121899	1094.729593919	0.000	8000.000	0.2535	-39.56	17.43	
43	Spectrogram 1	1	1103.805218779	1108.293901599	580.000	1080.800	4.4887	-37.49	22.45	
44	Spectrogram 1	1	1119.201931729	1120.737338949	143.400	470.100	1.5354	-59.68	10.54	
45	Spectrogram 1	1	1121.762701289	1122.793317089	159.300	709.100	1.0306	-43.83	19.18	
46	Spectrogram 1	1	1108.338519279	1115.135279029	580.000	1526.500	6.7968	-33.41	26.82	
47	Spectrogram 1	1	1124.037806709	1124.811179809	326.700	756.900	0.7734	-53.61	13.02	
48	Spectrogram 1	1	1126.164582729	1127.146171669	294.800	669.300	0.9816	-48.44	18.69	
49	Spectrogram 1	1	1128.692917869	1129.510908649	318.700	693.200	0.8180	-49.59	16.72	
50	Spectrogram 1	1	1131.208821669	1132.011939889	278.900	605.500	0.8031	-56.82	12.95	
51	Spectrogram 1	1	1134.004862879	1134.867471339	294.800	701.100	0.8626	-46.92	16.97	
52	Spectrogram 1	1	1136.808773909	1137.924215879	255.000	669.300	1.1154	-50.83	15.37	
53	Spectrogram 1	1	1139.872521189	1141.196178999	159.300	390.400	1.3237	-61.44	10.68	
54	Spectrogram 1	1	1143.424782179	1144.763312549	127.500	398.400	1.3385	-61.12	10.50	
55	Spectrogram 1	1	1146.941002369	1148.487748569	127.500	398.400	1.5467	-61.34	11.02	
56	Spectrogram 1	1	1170.752321659	1177.945599259	589.600	1381.600	7.1933	-32.54	24.89	
57	Spectrogram 1	1	1178.113863059	1182.783183659	748.900	1593.500	4.6693	-43.05	18.75	
58	Spectrogram 1	1	1183.170441759	1186.178157259	358.500	900.300	3.0077	-30.49	29.81	
59	Spectrogram 1	1	1188.893084680	1189.734403680	661.334	980.034	0.8413	-48.33	16.79	
60	Spectrogram 1	1	1190.835343418	1191.613563518	605.247	1043.447	0.7782	-43.37	21.67	
61	Spectrogram 1	1	1192.743265080	1193.395287380	609.870	1024.170	0.6520	-37.38	28.52	
62	Spectrogram 1	1	1194.448585914	1195.247839014	786.238	1096.938	0.7993	-42.04	14.75	
63	Spectrogram 1	1	1196.470035257	1197.311354357	736.526	1007.426	0.8413	-42.23	16.43	
64	Spectrogram 1	1	1200.336389459	1201.219774359	23.900	255.000	0.8834	-53.29	16.73	
65	Spectrogram 1	1	1202.881379459	1203.659599559	47.800	247.000	0.7782	-56.17	14.56	
66	Spectrogram 1	1	1205.216039759	1206.204589559	39.800	239.000	0.9885	-55.11	15.43	
67	Spectrogram 1	1	1207.761029759	1208.749579659	31.900	247.000	0.9885	-53.94	15.71	
68	Spectrogram 1	1	1210.218673559	1211.123091559	31.900	207.200	0.9044	-54.43	15.34	
69	Spectrogram 1	1	1214.850000000	1215.082349352	0.000	8000.000	0.2323	-36.80	21.95	Phaser
70	Spectrogram 1	1	1217.891664249	1219.919440415	0.000	8000.000	2.0278	-35.18	20.91	Upsweep
71	Spectrogram 1	1	1221.883848576	1224.025320689	0.000	8000.000	2.1415	-38.35	21.04	Downsweep
72	Spectrogram 1	1	1226.911043659	1228.981065159	0.000	8000.000	2.0700	-37.04	18.19	
73	Spectrogram 1	1	1230.863874169	1232.976141009	0.000	8000.000	2.1123	-34.38	20.14	
74	Spectrogram 1	1	1235.869946579	1237.961090749	0.000	8000.000	2.0911	-37.08	19.72	
75	Spectrogram 1	1	1239.904376239	1242.016643079	0.000	8000.000	2.1123	-35.81	21.03	
76	Spectrogram 1	1	1243.907121899	1244.160593919	0.000	8000.000	0.2535	-39.44	18.99	
77	Spectrogram 1	1	1253.236218779	1257.724901599	580.000	1080.800	4.4887	-41.38	17.38	
78	Spectrogram 1	1	1268.632931729	1270.168338949	143.400	470.100	1.5354	-60.22	10.29	
79	Spectrogram 1	1	1271.193701289	1272.224317089	159.300	709.100	1.0306	-54.69	11.75	
80	Spectrogram 1	1	1257.769519279	1264.566279029	580.000	1526.500	6.7968	-41.52	21.94	
81	Spectrogram 1	1	1273.468806709	1274.242179809	326.700	756.900	0.7734	-47.92	17.05	
82	Spectrogram 1	1	1275.595582729	1276.577171669	294.800	669.300	0.9816	-54.67	13.89	
83	Spectrogram 1	1	1278.123917869	1278.941908649	318.700	693.200	0.8180	-54.69	13.16	
84	Spectrogram 1	1	1280.639821669	1281.442939889	278.900	605.500	0.8031	-59.42	11.66	
85	Spectrogram 1	1	1283.435862879	1284.298471339	294.800	701.100	0.8626	-55.09	13.22	
86	Spectrogram 1	1	1286.239773909	1287.355215879	255.000	669.300	1.1154	-48.00	14.55	
87	Spectrogram 1	1	1289.303521189	1290.627178999	159.300	390.400	1.3237	-61.82	10.67	
88	Spectrogram 1	1	1292.855782179	1294.194312549	127.500	398.400	1.3385	-60.83	11.03	
89	Spectrogram 1	1	1296.372002369	1297.918748569	127.500	398.400	1.5467	-60.73	10.28	
90	Spectrogram 1	1	1320.183321659	1327.376599259	589.600	1381.600	7.1933	-40.75	21.85	
91	Spectrogram 1	1	1327.544863059	1332.214183659	748.900	1593.500	4.6693	-42.21	20.70	
92	Spectrogram 1	1	1332.601441759	1335.609157259	358.500	900.300	3.0077	-44.56	20.83	
93	Spectrogram 1	1	1338.324084680	1339.165403680	661.334	980.034	0.8413	-43.55	18.85	
94	Spectrogram 1	1	1340.266343418	1341.044563518	605.247	1043.447	0.7782	-39.29	20.74	
95	Spectrogram 1	1	1342.174265080	1342.826287380	609.870	1024.170	0.6520	-39.45	15.31	
96	Spectrogram 1	1	1343.879585914	1344.678839014	786.238	1096.938	0.7993	-42.24	16.48	
97	Spectrogram 1	1	1345.901035257	1346.742354357	736.526	1007.426	0.8413	-42.27	14.59	
98	Spectrogram 1	1	1349.767389459	1350.650774359	23.900	255.000	0.8834	-56.34	13.30	
99	Spectrogram 1	1	1352.312379459	1353.090599559	47.800	247.000	0.7782	-58.46	12.24	
100	Spectrogram 1	1	1354.647039759	1355.635589559	39.800	239.000	0.9885	-56.65	13.74	
101	Spectrogram 1	1	1357.192029759	1358.180579659	31.900	247.000	0.9885	-54.99	14.77	
102	Spectrogram 1	1	1359.649673559	1360.554091559	31.900	207.200	0.9044	-55.65	13.12	
