Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	837.650000000	837.882349352	0.000	8000.000	0.2323	-31.73	16.61	Phaser
2	Spectrogram 1	1	840.691664249	842.719440415	0.000	8000.000	2.0278	-31.26	16.76	Upsweep
3	Spectrogram 1	1	844.683848576	846.825320689	0.000	8000.000	2.1415	-31.23	17.48	Downsweep
4	Spectrogram 1	1	849.711043659	851.781065159	0.000	8000.000	2.0700	-30.95	18.81	
5	Spectrogram 1	1	853.663874169	855.776141009	0.000	8000.000	2.1123	-30.95	19.09	
6	Spectrogram 1	1	858.669946579	860.761090749	0.000	8000.000	2.0911	-31.00	18.95	
7	Spectrogram 1	1	862.704376239	864.816643079	0.000	8000.000	2.1123	-31.34	19.05	
8	Spectrogram 1	1	866.707121899	866.960593919	0.000	8000.000	0.2535	-32.61	17.01	
9	Spectrogram 1	1	876.036218779	880.524901599	580.000	1080.800	4.4887	-42.37	20.63	
10	Spectrogram 1	1	891.432931729	892.968338949	143.400	470.100	1.5354	-55.90	10.51	
11	Spectrogram 1	1	893.993701289	895.024317089	159.300	709.100	1.0306	-46.75	11.88	
12	Spectrogram 1	1	880.569519279	887.366279029	580.000	1526.500	6.7968	-40.24	20.40	
13	Spectrogram 1	1	896.268806709	897.042179809	326.700	756.900	0.7734	-44.45	17.76	
14	Spectrogram 1	1	898.395582729	899.377171669	294.800	669.300	0.9816	-45.54	12.09	
15	Spectrogram 1	1	900.923917869	901.741908649	318.700	693.200	0.8180	-45.84	14.91	
16	Spectrogram 1	1	903.439821669	904.242939889	278.900	605.500	0.8031	-47.96	12.03	
17	Spectrogram 1	1	906.235862879	907.098471339	294.800	701.100	0.8626	-43.92	16.58	
18	Spectrogram 1	1	909.039773909	910.155215879	255.000	669.300	1.1154	-52.93	11.65	
19	Spectrogram 1	1	912.103521189	913.427178999	159.300	390.400	1.3237	-57.53	9.76	
20	Spectrogram 1	1	915.655782179	916.994312549	127.500	398.400	1.3385	-57.29	10.78	
21	Spectrogram 1	1	919.172002369	920.718748569	127.500	398.400	1.5467	-56.51	10.43	
22	Spectrogram 1	1	942.983321659	950.176599259	589.600	1381.600	7.1933	-42.86	14.59	
23	Spectrogram 1	1	950.344863059	955.014183659	748.900	1593.500	4.6693	-37.70	20.73	
