Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	214.450000000	214.682349352	0.000	8000.000	0.2323	-31.59	15.96	Phaser
2	Spectrogram 1	1	217.491664249	219.519440415	0.000	8000.000	2.0278	-31.63	15.58	Upsweep
3	Spectrogram 1	1	221.483848576	223.625320689	0.000	8000.000	2.1415	-31.60	15.75	Downsweep
4	Spectrogram 1	1	226.511043659	228.581065159	0.000	8000.000	2.0700	-31.89	15.38	
5	Spectrogram 1	1	230.463874169	232.576141009	0.000	8000.000	2.1123	-31.99	15.93	
6	Spectrogram 1	1	235.469946579	237.561090749	0.000	8000.000	2.0911	-31.76	15.83	
7	Spectrogram 1	1	239.504376239	241.616643079	0.000	8000.000	2.1123	-31.25	16.04	
8	Spectrogram 1	1	243.507121899	243.760593919	0.000	8000.000	0.2535	-31.09	16.71	
9	Spectrogram 1	1	252.836218779	257.324901599	580.000	1080.800	4.4887	-58.01	13.88	
10	Spectrogram 1	1	268.232931729	269.768338949	143.400	470.100	1.5354	-59.00	10.07	
11	Spectrogram 1	1	270.793701289	271.824317089	159.300	709.100	1.0306	-55.39	11.18	
12	Spectrogram 1	1	257.369519279	264.166279029	580.000	1526.500	6.7968	-56.28	12.46	
13	Spectrogram 1	1	273.068806709	273.842179809	326.700	756.900	0.7734	-55.63	12.15	
14	Spectrogram 1	1	275.195582729	276.177171669	294.800	669.300	0.9816	-56.91	11.89	
15	Spectrogram 1	1	277.723917869	278.541908649	318.700	693.200	0.8180	-56.69	12.41	
16	Spectrogram 1	1	280.239821669	281.042939889	278.900	605.500	0.8031	-58.28	10.64	
17	Spectrogram 1	1	283.035862879	283.898471339	294.800	701.100	0.8626	-58.51	10.84	
18	Spectrogram 1	1	285.839773909	286.955215879	255.000	669.300	1.1154	-59.45	10.74	
19	Spectrogram 1	1	288.903521189	290.227178999	159.300	390.400	1.3237	-60.76	9.75	
20	Spectrogram 1	1	292.455782179	293.794312549	127.500	398.400	1.3385	-59.69	10.88	
21	Spectrogram 1	1	295.972002369	297.518748569	127.500	398.400	1.5467	-59.83	10.13	
22	Spectrogram 1	1	319.783321659	326.976599259	589.600	1381.600	7.1933	-59.80	11.88	
23	Spectrogram 1	1	327.144863059	331.814183659	748.900	1593.500	4.6693	-56.27	13.24	
24	Spectrogram 1	1	332.201441759	335.209157259	358.500	900.300	3.0077	-56.99	13.21	
25	Spectrogram 1	1	337.924084680	338.765403680	661.334	980.034	0.8413	-62.07	11.91	
26	Spectrogram 1	1	339.866343418	340.644563518	605.247	1043.447	0.7782	-59.05	12.03	
27	Spectrogram 1	1	341.774265080	342.426287380	609.870	1024.170	0.6520	-60.09	11.90	
28	Spectrogram 1	1	343.479585914	344.278839014	786.238	1096.938	0.7993	-64.10	10.39	
29	Spectrogram 1	1	345.501035257	346.342354357	736.526	1007.426	0.8413	-62.40	11.70	
30	Spectrogram 1	1	349.367389459	350.250774359	23.900	255.000	0.8834	-53.30	12.95	
31	Spectrogram 1	1	351.912379459	352.690599559	47.800	247.000	0.7782	-57.57	11.82	
32	Spectrogram 1	1	354.247039759	355.235589559	39.800	239.000	0.9885	-56.71	12.57	
33	Spectrogram 1	1	356.792029759	357.780579659	31.900	247.000	0.9885	-53.42	13.36	
34	Spectrogram 1	1	359.249673559	360.154091559	31.900	207.200	0.9044	-53.08	13.01	
35	Spectrogram 1	1	363.919000000	364.151349352	0.000	8000.000	0.2323	-32.53	14.92	Phaser
36	Spectrogram 1	1	366.960664249	368.988440415	0.000	8000.000	2.0278	-31.96	15.00	Upsweep
37	Spectrogram 1	1	370.952848576	373.094320689	0.000	8000.000	2.1415	-32.18	14.26	Downsweep
38	Spectrogram 1	1	375.980043659	378.050065159	0.000	8000.000	2.0700	-32.20	15.09	
39	Spectrogram 1	1	379.932874169	382.045141009	0.000	8000.000	2.1123	-32.05	15.24	
40	Spectrogram 1	1	384.938946579	387.030090749	0.000	8000.000	2.0911	-32.51	14.74	
41	Spectrogram 1	1	388.973376239	391.085643079	0.000	8000.000	2.1123	-32.53	14.26	
42	Spectrogram 1	1	392.976121899	393.229593919	0.000	8000.000	0.2535	-32.59	13.93	
43	Spectrogram 1	1	402.305218779	406.793901599	580.000	1080.800	4.4887	-57.88	13.65	
44	Spectrogram 1	1	417.701931729	419.237338949	143.400	470.100	1.5354	-59.50	10.24	
45	Spectrogram 1	1	420.262701289	421.293317089	159.300	709.100	1.0306	-56.07	11.73	
46	Spectrogram 1	1	406.838519279	413.635279029	580.000	1526.500	6.7968	-58.23	12.11	
47	Spectrogram 1	1	422.537806709	423.311179809	326.700	756.900	0.7734	-55.15	13.28	
48	Spectrogram 1	1	424.664582729	425.646171669	294.800	669.300	0.9816	-56.77	11.22	
49	Spectrogram 1	1	427.192917869	428.010908649	318.700	693.200	0.8180	-57.20	11.77	
50	Spectrogram 1	1	429.708821669	430.511939889	278.900	605.500	0.8031	-58.58	10.56	
51	Spectrogram 1	1	432.504862879	433.367471339	294.800	701.100	0.8626	-56.70	12.46	
52	Spectrogram 1	1	435.308773909	436.424215879	255.000	669.300	1.1154	-58.34	11.15	
53	Spectrogram 1	1	438.372521189	439.696178999	159.300	390.400	1.3237	-60.91	10.01	
54	Spectrogram 1	1	441.924782179	443.263312549	127.500	398.400	1.3385	-60.04	11.56	
55	Spectrogram 1	1	445.441002369	446.987748569	127.500	398.400	1.5467	-59.30	10.65	
56	Spectrogram 1	1	469.252321659	476.445599259	589.600	1381.600	7.1933	-59.80	11.78	
57	Spectrogram 1	1	476.613863059	481.283183659	748.900	1593.500	4.6693	-57.00	13.37	
58	Spectrogram 1	1	481.670441759	484.678157259	358.500	900.300	3.0077	-56.81	12.70	
