Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	429.250000000	429.482349352	0.000	8000.000	0.2323	-31.10	25.65	Phaser
2	Spectrogram 1	1	432.291664249	434.319440415	0.000	8000.000	2.0278	-28.80	23.89	Upsweep
3	Spectrogram 1	1	436.283848576	438.425320689	0.000	8000.000	2.1415	-29.12	21.99	Downsweep
4	Spectrogram 1	1	441.311043659	443.381065159	0.000	8000.000	2.0700	-28.93	22.33	
5	Spectrogram 1	1	445.263874169	447.376141009	0.000	8000.000	2.1123	-29.09	22.28	
6	Spectrogram 1	1	450.269946579	452.361090749	0.000	8000.000	2.0911	-28.98	22.54	
7	Spectrogram 1	1	454.304376239	456.416643079	0.000	8000.000	2.1123	-29.17	22.34	
8	Spectrogram 1	1	458.307121899	458.560593919	0.000	8000.000	0.2535	-31.09	24.96	
9	Spectrogram 1	1	467.636218779	472.124901599	580.000	1080.800	4.4887	-25.58	27.45	
10	Spectrogram 1	1	483.032931729	484.568338949	143.400	470.100	1.5354	-53.35	10.61	
11	Spectrogram 1	1	485.593701289	486.624317089	159.300	709.100	1.0306	-39.56	14.17	
12	Spectrogram 1	1	472.169519279	478.966279029	580.000	1526.500	6.7968	-30.15	25.56	
13	Spectrogram 1	1	487.868806709	488.642179809	326.700	756.900	0.7734	-31.00	22.43	
14	Spectrogram 1	1	489.995582729	490.977171669	294.800	669.300	0.9816	-38.22	16.54	
15	Spectrogram 1	1	492.523917869	493.341908649	318.700	693.200	0.8180	-36.66	19.21	
16	Spectrogram 1	1	495.039821669	495.842939889	278.900	605.500	0.8031	-39.89	15.82	
17	Spectrogram 1	1	497.835862879	498.698471339	294.800	701.100	0.8626	-35.13	19.49	
18	Spectrogram 1	1	500.639773909	501.755215879	255.000	669.300	1.1154	-41.86	13.83	
19	Spectrogram 1	1	503.703521189	505.027178999	159.300	390.400	1.3237	-54.97	11.04	
20	Spectrogram 1	1	507.255782179	508.594312549	127.500	398.400	1.3385	-55.04	10.31	
21	Spectrogram 1	1	510.772002369	512.318748569	127.500	398.400	1.5467	-55.05	10.33	
22	Spectrogram 1	1	534.583321659	541.776599259	589.600	1381.600	7.1933	-31.81	19.33	
