Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	355.525000000	355.757349352	0.000	8000.000	0.2323	-32.45	18.89	Phaser
2	Spectrogram 1	1	358.566664249	360.594440415	0.000	8000.000	2.0278	-32.50	18.19	Upsweep
3	Spectrogram 1	1	362.558848576	364.700320689	0.000	8000.000	2.1415	-32.49	17.33	Downsweep
4	Spectrogram 1	1	367.586043659	369.656065159	0.000	8000.000	2.0700	-32.46	17.69	
5	Spectrogram 1	1	371.538874169	373.651141009	0.000	8000.000	2.1123	-32.51	17.62	
6	Spectrogram 1	1	376.544946579	378.636090749	0.000	8000.000	2.0911	-32.49	17.81	
7	Spectrogram 1	1	380.579376239	382.691643079	0.000	8000.000	2.1123	-32.46	17.78	
8	Spectrogram 1	1	384.582121899	384.835593919	0.000	8000.000	0.2535	-32.60	17.62	
9	Spectrogram 1	1	393.911218779	398.399901599	580.000	1080.800	4.4887	-44.80	17.76	
10	Spectrogram 1	1	409.307931729	410.843338949	143.400	470.100	1.5354	-51.57	11.78	
11	Spectrogram 1	1	411.868701289	412.899317089	159.300	709.100	1.0306	-47.44	12.95	
12	Spectrogram 1	1	398.444519279	405.241279029	580.000	1526.500	6.7968	-46.61	15.32	
13	Spectrogram 1	1	414.143806709	414.917179809	326.700	756.900	0.7734	-44.57	17.23	
14	Spectrogram 1	1	416.270582729	417.252171669	294.800	669.300	0.9816	-47.13	12.76	
15	Spectrogram 1	1	418.798917869	419.616908649	318.700	693.200	0.8180	-47.32	15.05	
16	Spectrogram 1	1	421.314821669	422.117939889	278.900	605.500	0.8031	-49.77	13.70	
17	Spectrogram 1	1	424.110862879	424.973471339	294.800	701.100	0.8626	-46.79	14.02	
18	Spectrogram 1	1	426.914773909	428.030215879	255.000	669.300	1.1154	-50.27	11.77	
19	Spectrogram 1	1	429.978521189	431.302178999	159.300	390.400	1.3237	-57.04	10.19	
20	Spectrogram 1	1	433.530782179	434.869312549	127.500	398.400	1.3385	-56.45	10.06	
21	Spectrogram 1	1	437.047002369	438.593748569	127.500	398.400	1.5467	-55.65	10.17	
22	Spectrogram 1	1	460.858321659	468.051599259	589.600	1381.600	7.1933	-47.22	13.64	
23	Spectrogram 1	1	468.219863059	472.889183659	748.900	1593.500	4.6693	-46.89	14.91	
24	Spectrogram 1	1	473.276441759	476.284157259	358.500	900.300	3.0077	-47.52	11.84	
25	Spectrogram 1	1	478.999084680	479.840403680	661.334	980.034	0.8413	-49.68	12.08	
26	Spectrogram 1	1	480.941343418	481.719563518	605.247	1043.447	0.7782	-45.87	16.91	
27	Spectrogram 1	1	482.849265080	483.501287380	609.870	1024.170	0.6520	-46.33	17.06	
28	Spectrogram 1	1	484.554585914	485.353839014	786.238	1096.938	0.7993	-52.70	14.28	
29	Spectrogram 1	1	486.576035257	487.417354357	736.526	1007.426	0.8413	-49.71	16.68	
30	Spectrogram 1	1	490.442389459	491.325774359	23.900	255.000	0.8834	-51.74	13.20	
31	Spectrogram 1	1	492.987379459	493.765599559	47.800	247.000	0.7782	-53.95	12.76	
32	Spectrogram 1	1	495.322039759	496.310589559	39.800	239.000	0.9885	-52.68	13.07	
33	Spectrogram 1	1	497.867029759	498.855579659	31.900	247.000	0.9885	-50.90	13.65	
34	Spectrogram 1	1	500.324673559	501.229091559	31.900	207.200	0.9044	-51.91	11.95	
35	Spectrogram 1	1	504.994000000	505.226349352	0.000	8000.000	0.2323	-32.61	18.49	Phaser
36	Spectrogram 1	1	508.035664249	510.063440415	0.000	8000.000	2.0278	-32.56	18.30	Upsweep
37	Spectrogram 1	1	512.027848576	514.169320689	0.000	8000.000	2.1415	-32.54	18.30	Downsweep
38	Spectrogram 1	1	517.055043659	519.125065159	0.000	8000.000	2.0700	-32.53	18.53	
39	Spectrogram 1	1	521.007874169	523.120141009	0.000	8000.000	2.1123	-32.60	17.92	
40	Spectrogram 1	1	526.013946579	528.105090749	0.000	8000.000	2.0911	-32.54	18.33	
41	Spectrogram 1	1	530.048376239	532.160643079	0.000	8000.000	2.1123	-32.44	18.75	
42	Spectrogram 1	1	534.051121899	534.304593919	0.000	8000.000	0.2535	-32.63	17.68	
43	Spectrogram 1	1	543.380218779	547.868901599	580.000	1080.800	4.4887	-44.81	17.59	
44	Spectrogram 1	1	558.776931729	560.312338949	143.400	470.100	1.5354	-55.88	9.80	
45	Spectrogram 1	1	561.337701289	562.368317089	159.300	709.100	1.0306	-48.23	11.36	
46	Spectrogram 1	1	547.913519279	554.710279029	580.000	1526.500	6.7968	-46.87	16.27	
47	Spectrogram 1	1	563.612806709	564.386179809	326.700	756.900	0.7734	-44.73	15.23	
48	Spectrogram 1	1	565.739582729	566.721171669	294.800	669.300	0.9816	-46.65	12.84	
49	Spectrogram 1	1	568.267917869	569.085908649	318.700	693.200	0.8180	-47.23	14.33	
50	Spectrogram 1	1	570.783821669	571.586939889	278.900	605.500	0.8031	-50.44	11.46	
51	Spectrogram 1	1	573.579862879	574.442471339	294.800	701.100	0.8626	-46.73	14.59	
52	Spectrogram 1	1	576.383773909	577.499215879	255.000	669.300	1.1154	-50.66	11.29	
53	Spectrogram 1	1	579.447521189	580.771178999	159.300	390.400	1.3237	-57.35	10.34	
54	Spectrogram 1	1	582.999782179	584.338312549	127.500	398.400	1.3385	-55.95	11.16	
55	Spectrogram 1	1	586.516002369	588.062748569	127.500	398.400	1.5467	-56.57	10.21	
56	Spectrogram 1	1	610.327321659	617.520599259	589.600	1381.600	7.1933	-47.28	13.61	
57	Spectrogram 1	1	617.688863059	622.358183659	748.900	1593.500	4.6693	-46.85	14.53	
58	Spectrogram 1	1	622.745441759	625.753157259	358.500	900.300	3.0077	-47.27	11.57	
59	Spectrogram 1	1	628.468084680	629.309403680	661.334	980.034	0.8413	-49.82	14.68	
60	Spectrogram 1	1	630.410343418	631.188563518	605.247	1043.447	0.7782	-46.19	15.58	
61	Spectrogram 1	1	632.318265080	632.970287380	609.870	1024.170	0.6520	-46.30	17.48	
62	Spectrogram 1	1	634.023585914	634.822839014	786.238	1096.938	0.7993	-53.19	13.33	
63	Spectrogram 1	1	636.045035257	636.886354357	736.526	1007.426	0.8413	-49.76	16.88	
64	Spectrogram 1	1	639.911389459	640.794774359	23.900	255.000	0.8834	-52.36	12.95	
65	Spectrogram 1	1	642.456379459	643.234599559	47.800	247.000	0.7782	-55.39	13.23	
