Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1496.500000000	1496.732349352	0.000	8000.000	0.2323	-27.96	14.28	Phaser
2	Spectrogram 1	1	1499.541664249	1501.569440415	0.000	8000.000	2.0278	-25.63	15.82	Upsweep
3	Spectrogram 1	1	1503.533848576	1505.675320689	0.000	8000.000	2.1415	-25.95	16.47	Downsweep
4	Spectrogram 1	1	1508.561043659	1510.631065159	0.000	8000.000	2.0700	-25.78	15.57	
5	Spectrogram 1	1	1512.513874169	1514.626141009	0.000	8000.000	2.1123	-25.87	16.46	
6	Spectrogram 1	1	1517.519946579	1519.611090749	0.000	8000.000	2.0911	-25.68	15.47	
7	Spectrogram 1	1	1521.554376239	1523.666643079	0.000	8000.000	2.1123	-25.62	16.26	
8	Spectrogram 1	1	1525.557121899	1525.810593919	0.000	8000.000	0.2535	-27.55	14.07	
9	Spectrogram 1	1	1534.886218779	1539.374901599	580.000	1080.800	4.4887	-25.09	28.49	
10	Spectrogram 1	1	1550.282931729	1551.818338949	143.400	470.100	1.5354	-53.03	11.08	
11	Spectrogram 1	1	1552.843701289	1553.874317089	159.300	709.100	1.0306	-38.19	14.81	
12	Spectrogram 1	1	1539.419519279	1546.216279029	580.000	1526.500	6.7968	-28.42	26.60	
13	Spectrogram 1	1	1555.118806709	1555.892179809	326.700	756.900	0.7734	-30.23	23.21	
14	Spectrogram 1	1	1557.245582729	1558.227171669	294.800	669.300	0.9816	-35.32	17.82	
15	Spectrogram 1	1	1559.773917869	1560.591908649	318.700	693.200	0.8180	-35.75	20.12	
16	Spectrogram 1	1	1562.289821669	1563.092939889	278.900	605.500	0.8031	-39.18	17.67	
17	Spectrogram 1	1	1565.085862879	1565.948471339	294.800	701.100	0.8626	-34.25	20.04	
18	Spectrogram 1	1	1567.889773909	1569.005215879	255.000	669.300	1.1154	-41.12	14.90	
19	Spectrogram 1	1	1570.953521189	1572.277178999	159.300	390.400	1.3237	-54.65	11.57	
20	Spectrogram 1	1	1574.505782179	1575.844312549	127.500	398.400	1.3385	-54.80	10.39	
21	Spectrogram 1	1	1578.022002369	1579.568748569	127.500	398.400	1.5467	-55.25	10.03	
22	Spectrogram 1	1	1601.833321659	1609.026599259	589.600	1381.600	7.1933	-32.03	18.17	
23	Spectrogram 1	1	1609.194863059	1613.864183659	748.900	1593.500	4.6693	-26.22	26.12	
24	Spectrogram 1	1	1614.251441759	1617.259157259	358.500	900.300	3.0077	-36.33	13.86	
25	Spectrogram 1	1	1619.974084680	1620.815403680	661.334	980.034	0.8413	-32.53	20.96	
26	Spectrogram 1	1	1621.916343418	1622.694563518	605.247	1043.447	0.7782	-27.67	22.00	
27	Spectrogram 1	1	1623.824265080	1624.476287380	609.870	1024.170	0.6520	-27.88	22.43	
28	Spectrogram 1	1	1625.529585914	1626.328839014	786.238	1096.938	0.7993	-34.87	22.05	
29	Spectrogram 1	1	1627.551035257	1628.392354357	736.526	1007.426	0.8413	-30.35	26.19	
30	Spectrogram 1	1	1631.417389459	1632.300774359	23.900	255.000	0.8834	-48.38	17.45	
