Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1500.570000000	1500.802349352	0.000	8000.000	0.2323	-30.56	14.85	Phaser
2	Spectrogram 1	1	1503.611664249	1505.639440415	0.000	8000.000	2.0278	-30.38	15.29	Upsweep
3	Spectrogram 1	1	1507.603848576	1509.745320689	0.000	8000.000	2.1415	-30.40	15.82	Downsweep
4	Spectrogram 1	1	1512.631043659	1514.701065159	0.000	8000.000	2.0700	-30.28	15.62	
5	Spectrogram 1	1	1516.583874169	1518.696141009	0.000	8000.000	2.1123	-30.06	15.98	
6	Spectrogram 1	1	1521.589946579	1523.681090749	0.000	8000.000	2.0911	-30.21	15.53	
7	Spectrogram 1	1	1525.624376239	1527.736643079	0.000	8000.000	2.1123	-30.37	15.19	
8	Spectrogram 1	1	1529.627121899	1529.880593919	0.000	8000.000	0.2535	-30.41	14.88	
9	Spectrogram 1	1	1538.956218779	1543.444901599	580.000	1080.800	4.4887	-42.97	19.82	
10	Spectrogram 1	1	1554.352931729	1555.888338949	143.400	470.100	1.5354	-55.83	10.66	
11	Spectrogram 1	1	1556.913701289	1557.944317089	159.300	709.100	1.0306	-46.81	11.62	
12	Spectrogram 1	1	1543.489519279	1550.286279029	580.000	1526.500	6.7968	-45.53	16.15	
13	Spectrogram 1	1	1559.188806709	1559.962179809	326.700	756.900	0.7734	-42.55	18.68	
14	Spectrogram 1	1	1561.315582729	1562.297171669	294.800	669.300	0.9816	-44.14	13.89	
15	Spectrogram 1	1	1563.843917869	1564.661908649	318.700	693.200	0.8180	-45.23	16.34	
16	Spectrogram 1	1	1566.359821669	1567.162939889	278.900	605.500	0.8031	-48.75	13.58	
17	Spectrogram 1	1	1569.155862879	1570.018471339	294.800	701.100	0.8626	-43.10	16.05	
18	Spectrogram 1	1	1571.959773909	1573.075215879	255.000	669.300	1.1154	-48.03	12.53	
19	Spectrogram 1	1	1575.023521189	1576.347178999	159.300	390.400	1.3237	-57.23	10.68	
20	Spectrogram 1	1	1578.575782179	1579.914312549	127.500	398.400	1.3385	-56.52	10.90	
21	Spectrogram 1	1	1582.092002369	1583.638748569	127.500	398.400	1.5467	-56.67	9.76	
22	Spectrogram 1	1	1605.903321659	1613.096599259	589.600	1381.600	7.1933	-46.71	13.10	
23	Spectrogram 1	1	1613.264863059	1617.934183659	748.900	1593.500	4.6693	-44.27	16.87	
24	Spectrogram 1	1	1618.321441759	1621.329157259	358.500	900.300	3.0077	-49.58	11.85	
25	Spectrogram 1	1	1624.044084680	1624.885403680	661.334	980.034	0.8413	-49.00	15.81	
26	Spectrogram 1	1	1625.986343418	1626.764563518	605.247	1043.447	0.7782	-43.68	18.34	
27	Spectrogram 1	1	1627.894265080	1628.546287380	609.870	1024.170	0.6520	-43.66	18.77	
28	Spectrogram 1	1	1629.599585914	1630.398839014	786.238	1096.938	0.7993	-51.64	14.68	
29	Spectrogram 1	1	1631.621035257	1632.462354357	736.526	1007.426	0.8413	-47.56	19.24	
30	Spectrogram 1	1	1635.487389459	1636.370774359	23.900	255.000	0.8834	-50.14	14.74	
31	Spectrogram 1	1	1638.032379459	1638.810599559	47.800	247.000	0.7782	-54.86	11.99	
32	Spectrogram 1	1	1640.367039759	1641.355589559	39.800	239.000	0.9885	-52.62	14.07	
33	Spectrogram 1	1	1642.912029759	1643.900579659	31.900	247.000	0.9885	-50.44	14.04	
34	Spectrogram 1	1	1645.369673559	1646.274091559	31.900	207.200	0.9044	-51.43	15.32	
35	Spectrogram 1	1	1650.039000000	1650.271349352	0.000	8000.000	0.2323	-30.59	14.94	Phaser
36	Spectrogram 1	1	1653.080664249	1655.108440415	0.000	8000.000	2.0278	-30.45	14.47	Upsweep
37	Spectrogram 1	1	1657.072848576	1659.214320689	0.000	8000.000	2.1415	-30.72	14.40	Downsweep
38	Spectrogram 1	1	1662.100043659	1664.170065159	0.000	8000.000	2.0700	-30.50	14.50	
39	Spectrogram 1	1	1666.052874169	1668.165141009	0.000	8000.000	2.1123	-30.36	14.46	
40	Spectrogram 1	1	1671.058946579	1673.150090749	0.000	8000.000	2.0911	-30.60	14.61	
41	Spectrogram 1	1	1675.093376239	1677.205643079	0.000	8000.000	2.1123	-30.79	15.06	
42	Spectrogram 1	1	1679.096121899	1679.349593919	0.000	8000.000	0.2535	-30.87	14.43	
43	Spectrogram 1	1	1688.425218779	1692.913901599	580.000	1080.800	4.4887	-43.17	19.23	
44	Spectrogram 1	1	1703.821931729	1705.357338949	143.400	470.100	1.5354	-55.91	10.49	
45	Spectrogram 1	1	1706.382701289	1707.413317089	159.300	709.100	1.0306	-46.90	11.09	
46	Spectrogram 1	1	1692.958519279	1699.755279029	580.000	1526.500	6.7968	-45.53	16.50	
47	Spectrogram 1	1	1708.657806709	1709.431179809	326.700	756.900	0.7734	-42.94	20.00	
48	Spectrogram 1	1	1710.784582729	1711.766171669	294.800	669.300	0.9816	-44.20	14.27	
49	Spectrogram 1	1	1713.312917869	1714.130908649	318.700	693.200	0.8180	-45.25	17.21	
50	Spectrogram 1	1	1715.828821669	1716.631939889	278.900	605.500	0.8031	-48.87	12.38	
51	Spectrogram 1	1	1718.624862879	1719.487471339	294.800	701.100	0.8626	-43.37	16.83	
52	Spectrogram 1	1	1721.428773909	1722.544215879	255.000	669.300	1.1154	-48.03	11.37	
53	Spectrogram 1	1	1724.492521189	1725.816178999	159.300	390.400	1.3237	-57.54	10.10	
54	Spectrogram 1	1	1728.044782179	1729.383312549	127.500	398.400	1.3385	-56.82	10.43	
55	Spectrogram 1	1	1731.561002369	1733.107748569	127.500	398.400	1.5467	-56.99	9.51	
56	Spectrogram 1	1	1755.372321659	1762.565599259	589.600	1381.600	7.1933	-46.87	13.25	
57	Spectrogram 1	1	1762.733863059	1767.403183659	748.900	1593.500	4.6693	-44.37	17.10	
58	Spectrogram 1	1	1767.790441759	1770.798157259	358.500	900.300	3.0077	-49.50	11.87	
59	Spectrogram 1	1	1773.513084680	1774.354403680	661.334	980.034	0.8413	-48.99	15.49	
60	Spectrogram 1	1	1775.455343418	1776.233563518	605.247	1043.447	0.7782	-43.82	17.35	
61	Spectrogram 1	1	1777.363265080	1778.015287380	609.870	1024.170	0.6520	-43.71	18.18	
62	Spectrogram 1	1	1779.068585914	1779.867839014	786.238	1096.938	0.7993	-51.49	14.98	
63	Spectrogram 1	1	1781.090035257	1781.931354357	736.526	1007.426	0.8413	-46.85	19.97	
64	Spectrogram 1	1	1784.956389459	1785.839774359	23.900	255.000	0.8834	-48.88	16.39	
65	Spectrogram 1	1	1787.501379459	1788.279599559	47.800	247.000	0.7782	-52.68	10.68	
66	Spectrogram 1	1	1789.836039759	1790.824589559	39.800	239.000	0.9885	-51.48	13.06	
67	Spectrogram 1	1	1792.381029759	1793.369579659	31.900	247.000	0.9885	-49.45	15.21	
68	Spectrogram 1	1	1794.838673559	1795.743091559	31.900	207.200	0.9044	-49.01	14.82	
69	Spectrogram 1	1	1799.470000000	1799.702349352	0.000	8000.000	0.2323	-30.74	14.15	Phaser
70	Spectrogram 1	1	1802.511664249	1804.539440415	0.000	8000.000	2.0278	-30.37	14.51	Upsweep
71	Spectrogram 1	1	1806.503848576	1808.645320689	0.000	8000.000	2.1415	-30.49	14.47	Downsweep
72	Spectrogram 1	1	1811.531043659	1813.601065159	0.000	8000.000	2.0700	-30.15	14.85	
73	Spectrogram 1	1	1815.483874169	1817.596141009	0.000	8000.000	2.1123	-30.23	15.44	
74	Spectrogram 1	1	1820.489946579	1822.581090749	0.000	8000.000	2.0911	-30.19	14.89	
75	Spectrogram 1	1	1824.524376239	1826.636643079	0.000	8000.000	2.1123	-30.04	15.43	
76	Spectrogram 1	1	1828.527121899	1828.780593919	0.000	8000.000	0.2535	-29.93	14.91	
77	Spectrogram 1	1	1837.856218779	1842.344901599	580.000	1080.800	4.4887	-43.26	19.60	
78	Spectrogram 1	1	1853.252931729	1854.788338949	143.400	470.100	1.5354	-56.07	9.85	
79	Spectrogram 1	1	1855.813701289	1856.844317089	159.300	709.100	1.0306	-47.25	11.43	
80	Spectrogram 1	1	1842.389519279	1849.186279029	580.000	1526.500	6.7968	-45.66	16.61	
81	Spectrogram 1	1	1858.088806709	1858.862179809	326.700	756.900	0.7734	-42.77	18.12	
82	Spectrogram 1	1	1860.215582729	1861.197171669	294.800	669.300	0.9816	-44.01	14.08	
83	Spectrogram 1	1	1862.743917869	1863.561908649	318.700	693.200	0.8180	-45.49	15.80	
