Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1181.150000000	1181.382349352	0.000	8000.000	0.2323	-30.54	14.05	Phaser
2	Spectrogram 1	1	1184.191664249	1186.219440415	0.000	8000.000	2.0278	-30.15	15.67	Upsweep
3	Spectrogram 1	1	1188.183848576	1190.325320689	0.000	8000.000	2.1415	-30.07	15.87	Downsweep
4	Spectrogram 1	1	1193.211043659	1195.281065159	0.000	8000.000	2.0700	-30.35	16.09	
5	Spectrogram 1	1	1197.163874169	1199.276141009	0.000	8000.000	2.1123	-29.83	16.23	
6	Spectrogram 1	1	1202.169946579	1204.261090749	0.000	8000.000	2.0911	-29.77	15.70	
7	Spectrogram 1	1	1206.204376239	1208.316643079	0.000	8000.000	2.1123	-29.78	15.53	
8	Spectrogram 1	1	1210.207121899	1210.460593919	0.000	8000.000	0.2535	-30.53	14.79	
9	Spectrogram 1	1	1219.536218779	1224.024901599	580.000	1080.800	4.4887	-49.93	16.52	
10	Spectrogram 1	1	1234.932931729	1236.468338949	143.400	470.100	1.5354	-58.37	10.04	
11	Spectrogram 1	1	1237.493701289	1238.524317089	159.300	709.100	1.0306	-55.72	10.96	
12	Spectrogram 1	1	1224.069519279	1230.866279029	580.000	1526.500	6.7968	-49.84	13.83	
13	Spectrogram 1	1	1239.768806709	1240.542179809	326.700	756.900	0.7734	-53.83	13.20	
14	Spectrogram 1	1	1241.895582729	1242.877171669	294.800	669.300	0.9816	-56.06	10.90	
15	Spectrogram 1	1	1244.423917869	1245.241908649	318.700	693.200	0.8180	-56.09	11.18	
16	Spectrogram 1	1	1246.939821669	1247.742939889	278.900	605.500	0.8031	-57.29	10.75	
17	Spectrogram 1	1	1249.735862879	1250.598471339	294.800	701.100	0.8626	-55.12	11.15	
18	Spectrogram 1	1	1252.539773909	1253.655215879	255.000	669.300	1.1154	-57.14	11.10	
19	Spectrogram 1	1	1255.603521189	1256.927178999	159.300	390.400	1.3237	-59.24	10.85	
20	Spectrogram 1	1	1259.155782179	1260.494312549	127.500	398.400	1.3385	-59.03	10.72	
