Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	2509.750000000	2509.982349352	0.000	8000.000	0.2323	-30.20	20.44	Phaser
2	Spectrogram 1	1	2512.791664249	2514.819440415	0.000	8000.000	2.0278	-28.23	21.70	Upsweep
3	Spectrogram 1	1	2516.783848576	2518.925320689	0.000	8000.000	2.1415	-28.45	21.67	Downsweep
4	Spectrogram 1	1	2521.811043659	2523.881065159	0.000	8000.000	2.0700	-28.35	21.61	
5	Spectrogram 1	1	2525.763874169	2527.876141009	0.000	8000.000	2.1123	-28.51	21.92	
6	Spectrogram 1	1	2530.769946579	2532.861090749	0.000	8000.000	2.0911	-28.39	22.04	
7	Spectrogram 1	1	2534.804376239	2536.916643079	0.000	8000.000	2.1123	-28.42	21.03	
8	Spectrogram 1	1	2538.807121899	2539.060593919	0.000	8000.000	0.2535	-30.49	21.11	
9	Spectrogram 1	1	2548.136218779	2552.624901599	580.000	1080.800	4.4887	-26.51	24.68	
10	Spectrogram 1	1	2563.532931729	2565.068338949	143.400	470.100	1.5354	-46.94	11.81	
11	Spectrogram 1	1	2566.093701289	2567.124317089	159.300	709.100	1.0306	-40.27	11.43	
12	Spectrogram 1	1	2552.669519279	2559.466279029	580.000	1526.500	6.7968	-28.80	23.53	
13	Spectrogram 1	1	2568.368806709	2569.142179809	326.700	756.900	0.7734	-28.12	18.74	
14	Spectrogram 1	1	2570.495582729	2571.477171669	294.800	669.300	0.9816	-38.62	12.54	
15	Spectrogram 1	1	2573.023917869	2573.841908649	318.700	693.200	0.8180	-35.10	15.43	
16	Spectrogram 1	1	2575.539821669	2576.342939889	278.900	605.500	0.8031	-42.19	11.35	
17	Spectrogram 1	1	2578.335862879	2579.198471339	294.800	701.100	0.8626	-34.89	14.89	
18	Spectrogram 1	1	2581.139773909	2582.255215879	255.000	669.300	1.1154	-43.40	10.97	
19	Spectrogram 1	1	2584.203521189	2585.527178999	159.300	390.400	1.3237	-48.91	10.75	
20	Spectrogram 1	1	2587.755782179	2589.094312549	127.500	398.400	1.3385	-49.17	11.01	
21	Spectrogram 1	1	2591.272002369	2592.818748569	127.500	398.400	1.5467	-48.61	11.94	
22	Spectrogram 1	1	2615.083321659	2622.276599259	589.600	1381.600	7.1933	-31.46	15.36	
23	Spectrogram 1	1	2622.444863059	2627.114183659	748.900	1593.500	4.6693	-26.06	21.51	
24	Spectrogram 1	1	2627.501441759	2630.509157259	358.500	900.300	3.0077	-38.08	12.34	
25	Spectrogram 1	1	2633.224084680	2634.065403680	661.334	980.034	0.8413	-36.51	16.94	
26	Spectrogram 1	1	2635.166343418	2635.944563518	605.247	1043.447	0.7782	-28.31	20.56	
27	Spectrogram 1	1	2637.074265080	2637.726287380	609.870	1024.170	0.6520	-28.51	20.14	
28	Spectrogram 1	1	2638.779585914	2639.578839014	786.238	1096.938	0.7993	-34.40	17.85	
29	Spectrogram 1	1	2640.801035257	2641.642354357	736.526	1007.426	0.8413	-31.36	22.75	
30	Spectrogram 1	1	2644.667389459	2645.550774359	23.900	255.000	0.8834	-48.18	13.30	
31	Spectrogram 1	1	2647.212379459	2647.990599559	47.800	247.000	0.7782	-50.64	12.57	
32	Spectrogram 1	1	2649.547039759	2650.535589559	39.800	239.000	0.9885	-49.27	12.58	
33	Spectrogram 1	1	2652.092029759	2653.080579659	31.900	247.000	0.9885	-48.83	13.10	
34	Spectrogram 1	1	2654.549673559	2655.454091559	31.900	207.200	0.9044	-48.48	14.76	
35	Spectrogram 1	1	2659.219000000	2659.451349352	0.000	8000.000	0.2323	-30.31	20.98	Phaser
36	Spectrogram 1	1	2662.260664249	2664.288440415	0.000	8000.000	2.0278	-28.44	20.65	Upsweep
37	Spectrogram 1	1	2666.252848576	2668.394320689	0.000	8000.000	2.1415	-28.46	21.46	Downsweep
38	Spectrogram 1	1	2671.280043659	2673.350065159	0.000	8000.000	2.0700	-28.58	21.10	
39	Spectrogram 1	1	2675.232874169	2677.345141009	0.000	8000.000	2.1123	-28.35	21.03	
