Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1083.850000000	1084.082349352	0.000	8000.000	0.2323	-23.90	19.99	Phaser
2	Spectrogram 1	1	1086.891664249	1088.919440415	0.000	8000.000	2.0278	-23.57	19.62	Upsweep
3	Spectrogram 1	1	1090.883848576	1093.025320689	0.000	8000.000	2.1415	-23.84	19.11	Downsweep
4	Spectrogram 1	1	1095.911043659	1097.981065159	0.000	8000.000	2.0700	-23.94	19.04	
5	Spectrogram 1	1	1099.863874169	1101.976141009	0.000	8000.000	2.1123	-23.92	19.79	
6	Spectrogram 1	1	1104.869946579	1106.961090749	0.000	8000.000	2.0911	-23.67	19.14	
7	Spectrogram 1	1	1108.904376239	1111.016643079	0.000	8000.000	2.1123	-23.92	19.20	
8	Spectrogram 1	1	1112.907121899	1113.160593919	0.000	8000.000	0.2535	-24.27	16.75	
9	Spectrogram 1	1	1122.236218779	1126.724901599	580.000	1080.800	4.4887	-28.64	23.57	
10	Spectrogram 1	1	1137.632931729	1139.168338949	143.400	470.100	1.5354	-48.10	11.59	
11	Spectrogram 1	1	1140.193701289	1141.224317089	159.300	709.100	1.0306	-40.89	12.90	
12	Spectrogram 1	1	1126.769519279	1133.566279029	580.000	1526.500	6.7968	-32.35	22.04	
13	Spectrogram 1	1	1142.468806709	1143.242179809	326.700	756.900	0.7734	-32.13	16.60	
14	Spectrogram 1	1	1144.595582729	1145.577171669	294.800	669.300	0.9816	-39.25	12.46	
15	Spectrogram 1	1	1147.123917869	1147.941908649	318.700	693.200	0.8180	-37.66	14.17	
16	Spectrogram 1	1	1149.639821669	1150.442939889	278.900	605.500	0.8031	-43.59	12.51	
17	Spectrogram 1	1	1152.435862879	1153.298471339	294.800	701.100	0.8626	-37.67	14.33	
18	Spectrogram 1	1	1155.239773909	1156.355215879	255.000	669.300	1.1154	-44.50	12.23	
19	Spectrogram 1	1	1158.303521189	1159.627178999	159.300	390.400	1.3237	-49.88	12.80	
20	Spectrogram 1	1	1161.855782179	1163.194312549	127.500	398.400	1.3385	-50.04	10.42	
21	Spectrogram 1	1	1165.372002369	1166.918748569	127.500	398.400	1.5467	-49.44	12.21	
22	Spectrogram 1	1	1189.183321659	1196.376599259	589.600	1381.600	7.1933	-33.89	14.96	
23	Spectrogram 1	1	1196.544863059	1201.214183659	748.900	1593.500	4.6693	-31.47	18.91	
24	Spectrogram 1	1	1201.601441759	1204.609157259	358.500	900.300	3.0077	-34.42	12.52	
25	Spectrogram 1	1	1207.324084680	1208.165403680	661.334	980.034	0.8413	-39.58	16.06	
26	Spectrogram 1	1	1209.266343418	1210.044563518	605.247	1043.447	0.7782	-32.83	17.52	
27	Spectrogram 1	1	1211.174265080	1211.826287380	609.870	1024.170	0.6520	-33.15	18.08	
28	Spectrogram 1	1	1212.879585914	1213.678839014	786.238	1096.938	0.7993	-38.19	17.21	
