Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1033.150000000	1033.382349352	0.000	8000.000	0.2323	-28.43	16.47	Phaser
2	Spectrogram 1	1	1036.191664249	1038.219440415	0.000	8000.000	2.0278	-27.38	17.03	Upsweep
3	Spectrogram 1	1	1040.183848576	1042.325320689	0.000	8000.000	2.1415	-27.45	17.62	Downsweep
4	Spectrogram 1	1	1045.211043659	1047.281065159	0.000	8000.000	2.0700	-27.53	16.57	
5	Spectrogram 1	1	1049.163874169	1051.276141009	0.000	8000.000	2.1123	-27.53	17.32	
6	Spectrogram 1	1	1054.169946579	1056.261090749	0.000	8000.000	2.0911	-27.54	16.88	
7	Spectrogram 1	1	1058.204376239	1060.316643079	0.000	8000.000	2.1123	-27.43	17.55	
8	Spectrogram 1	1	1062.207121899	1062.460593919	0.000	8000.000	0.2535	-28.24	16.73	
9	Spectrogram 1	1	1071.536218779	1076.024901599	580.000	1080.800	4.4887	-27.28	24.79	
10	Spectrogram 1	1	1086.932931729	1088.468338949	143.400	470.100	1.5354	-50.67	11.27	
11	Spectrogram 1	1	1089.493701289	1090.524317089	159.300	709.100	1.0306	-41.57	12.26	
12	Spectrogram 1	1	1076.069519279	1082.866279029	580.000	1526.500	6.7968	-29.70	25.20	
13	Spectrogram 1	1	1091.768806709	1092.542179809	326.700	756.900	0.7734	-29.83	19.79	
14	Spectrogram 1	1	1093.895582729	1094.877171669	294.800	669.300	0.9816	-39.25	13.91	
15	Spectrogram 1	1	1096.423917869	1097.241908649	318.700	693.200	0.8180	-35.86	16.72	
16	Spectrogram 1	1	1098.939821669	1099.742939889	278.900	605.500	0.8031	-43.81	11.44	
17	Spectrogram 1	1	1101.735862879	1102.598471339	294.800	701.100	0.8626	-36.43	16.21	
18	Spectrogram 1	1	1104.539773909	1105.655215879	255.000	669.300	1.1154	-44.59	11.86	
19	Spectrogram 1	1	1107.603521189	1108.927178999	159.300	390.400	1.3237	-52.52	11.94	
20	Spectrogram 1	1	1111.155782179	1112.494312549	127.500	398.400	1.3385	-52.53	10.64	
21	Spectrogram 1	1	1114.672002369	1116.218748569	127.500	398.400	1.5467	-52.44	11.33	
22	Spectrogram 1	1	1138.483321659	1145.676599259	589.600	1381.600	7.1933	-32.14	16.70	
23	Spectrogram 1	1	1145.844863059	1150.514183659	748.900	1593.500	4.6693	-27.71	21.83	
24	Spectrogram 1	1	1150.901441759	1153.909157259	358.500	900.300	3.0077	-33.91	13.15	
25	Spectrogram 1	1	1156.624084680	1157.465403680	661.334	980.034	0.8413	-38.13	17.44	
26	Spectrogram 1	1	1158.566343418	1159.344563518	605.247	1043.447	0.7782	-30.59	20.03	
27	Spectrogram 1	1	1160.474265080	1161.126287380	609.870	1024.170	0.6520	-31.45	20.72	
28	Spectrogram 1	1	1162.179585914	1162.978839014	786.238	1096.938	0.7993	-36.03	20.85	
29	Spectrogram 1	1	1164.201035257	1165.042354357	736.526	1007.426	0.8413	-33.62	22.00	
30	Spectrogram 1	1	1168.067389459	1168.950774359	23.900	255.000	0.8834	-50.40	13.96	
31	Spectrogram 1	1	1170.612379459	1171.390599559	47.800	247.000	0.7782	-54.06	12.47	
32	Spectrogram 1	1	1172.947039759	1173.935589559	39.800	239.000	0.9885	-51.60	13.29	
33	Spectrogram 1	1	1175.492029759	1176.480579659	31.900	247.000	0.9885	-49.91	13.80	
34	Spectrogram 1	1	1177.949673559	1178.854091559	31.900	207.200	0.9044	-49.86	14.15	
35	Spectrogram 1	1	1182.619000000	1182.851349352	0.000	8000.000	0.2323	-28.61	16.16	Phaser
36	Spectrogram 1	1	1185.660664249	1187.688440415	0.000	8000.000	2.0278	-27.45	16.61	Upsweep
37	Spectrogram 1	1	1189.652848576	1191.794320689	0.000	8000.000	2.1415	-27.49	17.75	Downsweep
38	Spectrogram 1	1	1194.680043659	1196.750065159	0.000	8000.000	2.0700	-27.48	17.21	
39	Spectrogram 1	1	1198.632874169	1200.745141009	0.000	8000.000	2.1123	-27.46	17.44	
40	Spectrogram 1	1	1203.638946579	1205.730090749	0.000	8000.000	2.0911	-27.56	16.94	
41	Spectrogram 1	1	1207.673376239	1209.785643079	0.000	8000.000	2.1123	-27.47	17.71	
42	Spectrogram 1	1	1211.676121899	1211.929593919	0.000	8000.000	0.2535	-28.44	16.23	
43	Spectrogram 1	1	1221.005218779	1225.493901599	580.000	1080.800	4.4887	-27.25	25.25	
44	Spectrogram 1	1	1236.401931729	1237.937338949	143.400	470.100	1.5354	-50.68	11.22	
45	Spectrogram 1	1	1238.962701289	1239.993317089	159.300	709.100	1.0306	-41.21	12.98	
46	Spectrogram 1	1	1225.538519279	1232.335279029	580.000	1526.500	6.7968	-29.66	25.43	
47	Spectrogram 1	1	1241.237806709	1242.011179809	326.700	756.900	0.7734	-29.55	20.31	
48	Spectrogram 1	1	1243.364582729	1244.346171669	294.800	669.300	0.9816	-39.19	13.24	
49	Spectrogram 1	1	1245.892917869	1246.710908649	318.700	693.200	0.8180	-35.74	15.72	
50	Spectrogram 1	1	1248.408821669	1249.211939889	278.900	605.500	0.8031	-43.64	13.14	
51	Spectrogram 1	1	1251.204862879	1252.067471339	294.800	701.100	0.8626	-36.53	16.11	
52	Spectrogram 1	1	1254.008773909	1255.124215879	255.000	669.300	1.1154	-44.92	12.56	
53	Spectrogram 1	1	1257.072521189	1258.396178999	159.300	390.400	1.3237	-52.47	12.02	
54	Spectrogram 1	1	1260.624782179	1261.963312549	127.500	398.400	1.3385	-52.54	11.44	
55	Spectrogram 1	1	1264.141002369	1265.687748569	127.500	398.400	1.5467	-52.01	11.47	
56	Spectrogram 1	1	1287.952321659	1295.145599259	589.600	1381.600	7.1933	-32.24	16.94	
57	Spectrogram 1	1	1295.313863059	1299.983183659	748.900	1593.500	4.6693	-27.99	21.81	
58	Spectrogram 1	1	1300.370441759	1303.378157259	358.500	900.300	3.0077	-34.61	13.51	
59	Spectrogram 1	1	1306.093084680	1306.934403680	661.334	980.034	0.8413	-38.11	17.41	
60	Spectrogram 1	1	1308.035343418	1308.813563518	605.247	1043.447	0.7782	-30.74	20.16	
61	Spectrogram 1	1	1309.943265080	1310.595287380	609.870	1024.170	0.6520	-31.57	20.55	
62	Spectrogram 1	1	1311.648585914	1312.447839014	786.238	1096.938	0.7993	-36.24	21.43	
63	Spectrogram 1	1	1313.670035257	1314.511354357	736.526	1007.426	0.8413	-33.91	21.72	
64	Spectrogram 1	1	1317.536389459	1318.419774359	23.900	255.000	0.8834	-49.04	16.09	
65	Spectrogram 1	1	1320.081379459	1320.859599559	47.800	247.000	0.7782	-53.49	13.29	
66	Spectrogram 1	1	1322.416039759	1323.404589559	39.800	239.000	0.9885	-51.52	12.90	
67	Spectrogram 1	1	1324.961029759	1325.949579659	31.900	247.000	0.9885	-50.01	14.37	
68	Spectrogram 1	1	1327.418673559	1328.323091559	31.900	207.200	0.9044	-49.82	15.29	
69	Spectrogram 1	1	1332.050000000	1332.282349352	0.000	8000.000	0.2323	-28.87	17.04	Phaser
70	Spectrogram 1	1	1335.091664249	1337.119440415	0.000	8000.000	2.0278	-27.85	16.43	Upsweep
71	Spectrogram 1	1	1339.083848576	1341.225320689	0.000	8000.000	2.1415	-27.80	18.00	Downsweep
72	Spectrogram 1	1	1344.111043659	1346.181065159	0.000	8000.000	2.0700	-27.91	16.79	
73	Spectrogram 1	1	1348.063874169	1350.176141009	0.000	8000.000	2.1123	-27.70	17.66	
74	Spectrogram 1	1	1353.069946579	1355.161090749	0.000	8000.000	2.0911	-27.88	17.14	
75	Spectrogram 1	1	1357.104376239	1359.216643079	0.000	8000.000	2.1123	-27.84	17.64	
76	Spectrogram 1	1	1361.107121899	1361.360593919	0.000	8000.000	0.2535	-28.88	16.27	
77	Spectrogram 1	1	1370.436218779	1374.924901599	580.000	1080.800	4.4887	-27.37	24.90	
78	Spectrogram 1	1	1385.832931729	1387.368338949	143.400	470.100	1.5354	-50.54	11.35	
79	Spectrogram 1	1	1388.393701289	1389.424317089	159.300	709.100	1.0306	-41.27	13.19	
80	Spectrogram 1	1	1374.969519279	1381.766279029	580.000	1526.500	6.7968	-29.67	24.89	
81	Spectrogram 1	1	1390.668806709	1391.442179809	326.700	756.900	0.7734	-30.51	19.60	
82	Spectrogram 1	1	1392.795582729	1393.777171669	294.800	669.300	0.9816	-39.46	13.06	
83	Spectrogram 1	1	1395.323917869	1396.141908649	318.700	693.200	0.8180	-35.78	16.34	
84	Spectrogram 1	1	1397.839821669	1398.642939889	278.900	605.500	0.8031	-43.70	12.52	
85	Spectrogram 1	1	1400.635862879	1401.498471339	294.800	701.100	0.8626	-36.51	16.16	
86	Spectrogram 1	1	1403.439773909	1404.555215879	255.000	669.300	1.1154	-44.79	12.18	
87	Spectrogram 1	1	1406.503521189	1407.827178999	159.300	390.400	1.3237	-51.86	11.56	
88	Spectrogram 1	1	1410.055782179	1411.394312549	127.500	398.400	1.3385	-51.62	11.68	
89	Spectrogram 1	1	1413.572002369	1415.118748569	127.500	398.400	1.5467	-52.25	10.91	
90	Spectrogram 1	1	1437.383321659	1444.576599259	589.600	1381.600	7.1933	-32.32	16.87	
91	Spectrogram 1	1	1444.744863059	1449.414183659	748.900	1593.500	4.6693	-27.87	21.36	
92	Spectrogram 1	1	1449.801441759	1452.809157259	358.500	900.300	3.0077	-33.97	13.14	
93	Spectrogram 1	1	1455.524084680	1456.365403680	661.334	980.034	0.8413	-38.30	18.24	
94	Spectrogram 1	1	1457.466343418	1458.244563518	605.247	1043.447	0.7782	-30.94	20.12	
95	Spectrogram 1	1	1459.374265080	1460.026287380	609.870	1024.170	0.6520	-31.84	21.40	
96	Spectrogram 1	1	1461.079585914	1461.878839014	786.238	1096.938	0.7993	-36.02	21.04	
97	Spectrogram 1	1	1463.101035257	1463.942354357	736.526	1007.426	0.8413	-33.60	23.78	
98	Spectrogram 1	1	1466.967389459	1467.850774359	23.900	255.000	0.8834	-46.99	16.64	
99	Spectrogram 1	1	1469.512379459	1470.290599559	47.800	247.000	0.7782	-49.93	14.50	
100	Spectrogram 1	1	1471.847039759	1472.835589559	39.800	239.000	0.9885	-48.35	16.25	
101	Spectrogram 1	1	1474.392029759	1475.380579659	31.900	247.000	0.9885	-47.52	15.14	
102	Spectrogram 1	1	1476.849673559	1477.754091559	31.900	207.200	0.9044	-48.13	15.02	
