Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	14.025000000	14.257349352	0.000	8000.000	0.2323	-24.95	22.13	Phaser
2	Spectrogram 1	1	17.066664249	19.094440415	0.000	8000.000	2.0278	-25.23	22.61	Upsweep
3	Spectrogram 1	1	21.058848576	23.200320689	0.000	8000.000	2.1415	-25.16	22.96	Downsweep
4	Spectrogram 1	1	26.086043659	28.156065159	0.000	8000.000	2.0700	-24.83	22.41	
5	Spectrogram 1	1	30.038874169	32.151141009	0.000	8000.000	2.1123	-24.99	22.83	
6	Spectrogram 1	1	35.044946579	37.136090749	0.000	8000.000	2.0911	-25.31	22.37	
7	Spectrogram 1	1	39.079376239	41.191643079	0.000	8000.000	2.1123	-25.18	22.89	
8	Spectrogram 1	1	43.082121899	43.335593919	0.000	8000.000	0.2535	-25.28	23.66	
9	Spectrogram 1	1	52.411218779	56.899901599	580.000	1080.800	4.4887	-52.91	15.24	
10	Spectrogram 1	1	67.807931729	69.343338949	143.400	470.100	1.5354	-59.67	10.36	
11	Spectrogram 1	1	70.368701289	71.399317089	159.300	709.100	1.0306	-56.72	11.20	
12	Spectrogram 1	1	56.944519279	63.741279029	580.000	1526.500	6.7968	-52.85	13.02	
13	Spectrogram 1	1	72.643806709	73.417179809	326.700	756.900	0.7734	-54.34	12.09	
14	Spectrogram 1	1	74.770582729	75.752171669	294.800	669.300	0.9816	-57.34	11.46	
15	Spectrogram 1	1	77.298917869	78.116908649	318.700	693.200	0.8180	-56.82	12.15	
16	Spectrogram 1	1	79.814821669	80.617939889	278.900	605.500	0.8031	-59.03	10.74	
17	Spectrogram 1	1	82.610862879	83.473471339	294.800	701.100	0.8626	-54.58	11.31	
18	Spectrogram 1	1	85.414773909	86.530215879	255.000	669.300	1.1154	-59.32	10.68	
19	Spectrogram 1	1	88.478521189	89.802178999	159.300	390.400	1.3237	-60.69	10.65	
20	Spectrogram 1	1	92.030782179	93.369312549	127.500	398.400	1.3385	-59.66	11.14	
