Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	2031.525000000	2031.757349352	0.000	8000.000	0.2323	-27.57	16.82	Phaser
2	Spectrogram 1	1	2034.566664249	2036.594440415	0.000	8000.000	2.0278	-26.99	16.41	Upsweep
3	Spectrogram 1	1	2038.558848576	2040.700320689	0.000	8000.000	2.1415	-27.21	17.46	Downsweep
4	Spectrogram 1	1	2043.586043659	2045.656065159	0.000	8000.000	2.0700	-27.29	16.56	
5	Spectrogram 1	1	2047.538874169	2049.651141009	0.000	8000.000	2.1123	-27.22	17.27	
6	Spectrogram 1	1	2052.544946579	2054.636090749	0.000	8000.000	2.0911	-27.22	17.40	
7	Spectrogram 1	1	2056.579376239	2058.691643079	0.000	8000.000	2.1123	-27.03	18.49	
8	Spectrogram 1	1	2060.582121899	2060.835593919	0.000	8000.000	0.2535	-28.56	16.19	
9	Spectrogram 1	1	2069.911218779	2074.399901599	580.000	1080.800	4.4887	-28.43	23.98	
10	Spectrogram 1	1	2085.307931729	2086.843338949	143.400	470.100	1.5354	-48.30	10.86	
11	Spectrogram 1	1	2087.868701289	2088.899317089	159.300	709.100	1.0306	-40.12	12.50	
12	Spectrogram 1	1	2074.444519279	2081.241279029	580.000	1526.500	6.7968	-30.31	23.91	
13	Spectrogram 1	1	2090.143806709	2090.917179809	326.700	756.900	0.7734	-31.97	19.24	
14	Spectrogram 1	1	2092.270582729	2093.252171669	294.800	669.300	0.9816	-37.82	13.25	
15	Spectrogram 1	1	2094.798917869	2095.616908649	318.700	693.200	0.8180	-37.36	15.92	
16	Spectrogram 1	1	2097.314821669	2098.117939889	278.900	605.500	0.8031	-44.24	10.68	
17	Spectrogram 1	1	2100.110862879	2100.973471339	294.800	701.100	0.8626	-36.37	13.87	
18	Spectrogram 1	1	2102.914773909	2104.030215879	255.000	669.300	1.1154	-44.47	12.61	
19	Spectrogram 1	1	2105.978521189	2107.302178999	159.300	390.400	1.3237	-50.57	10.95	
20	Spectrogram 1	1	2109.530782179	2110.869312549	127.500	398.400	1.3385	-50.19	11.26	
21	Spectrogram 1	1	2113.047002369	2114.593748569	127.500	398.400	1.5467	-49.70	11.34	
22	Spectrogram 1	1	2136.858321659	2144.051599259	589.600	1381.600	7.1933	-32.75	15.72	
23	Spectrogram 1	1	2144.219863059	2148.889183659	748.900	1593.500	4.6693	-29.05	21.40	
24	Spectrogram 1	1	2149.276441759	2152.284157259	358.500	900.300	3.0077	-35.27	12.74	
25	Spectrogram 1	1	2154.999084680	2155.840403680	661.334	980.034	0.8413	-38.19	17.95	
26	Spectrogram 1	1	2156.941343418	2157.719563518	605.247	1043.447	0.7782	-30.82	18.49	
27	Spectrogram 1	1	2158.849265080	2159.501287380	609.870	1024.170	0.6520	-31.14	20.42	
28	Spectrogram 1	1	2160.554585914	2161.353839014	786.238	1096.938	0.7993	-36.35	19.36	
29	Spectrogram 1	1	2162.576035257	2163.417354357	736.526	1007.426	0.8413	-33.65	23.17	
30	Spectrogram 1	1	2166.442389459	2167.325774359	23.900	255.000	0.8834	-42.73	22.02	
31	Spectrogram 1	1	2168.987379459	2169.765599559	47.800	247.000	0.7782	-46.77	12.93	
32	Spectrogram 1	1	2171.322039759	2172.310589559	39.800	239.000	0.9885	-47.32	15.41	
33	Spectrogram 1	1	2173.867029759	2174.855579659	31.900	247.000	0.9885	-46.01	17.06	
34	Spectrogram 1	1	2176.324673559	2177.229091559	31.900	207.200	0.9044	-45.88	18.66	
35	Spectrogram 1	1	2180.994000000	2181.226349352	0.000	8000.000	0.2323	-28.10	18.03	Phaser
36	Spectrogram 1	1	2184.035664249	2186.063440415	0.000	8000.000	2.0278	-26.85	17.99	Upsweep
37	Spectrogram 1	1	2188.027848576	2190.169320689	0.000	8000.000	2.1415	-27.56	17.65	Downsweep
38	Spectrogram 1	1	2193.055043659	2195.125065159	0.000	8000.000	2.0700	-27.69	16.76	
