Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1329.700000000	1329.932349352	0.000	8000.000	0.2323	-35.81	15.46	Phaser
2	Spectrogram 1	1	1332.741664249	1334.769440415	0.000	8000.000	2.0278	-34.32	17.31	Upsweep
3	Spectrogram 1	1	1336.733848576	1338.875320689	0.000	8000.000	2.1415	-34.51	17.41	Downsweep
4	Spectrogram 1	1	1341.761043659	1343.831065159	0.000	8000.000	2.0700	-34.51	16.85	
5	Spectrogram 1	1	1345.713874169	1347.826141009	0.000	8000.000	2.1123	-34.51	17.44	
6	Spectrogram 1	1	1350.719946579	1352.811090749	0.000	8000.000	2.0911	-34.57	16.43	
7	Spectrogram 1	1	1354.754376239	1356.866643079	0.000	8000.000	2.1123	-34.51	16.53	
8	Spectrogram 1	1	1358.757121899	1359.010593919	0.000	8000.000	0.2535	-35.76	13.78	
9	Spectrogram 1	1	1368.086218779	1372.574901599	580.000	1080.800	4.4887	-35.58	24.10	
10	Spectrogram 1	1	1383.482931729	1385.018338949	143.400	470.100	1.5354	-56.57	10.51	
11	Spectrogram 1	1	1386.043701289	1387.074317089	159.300	709.100	1.0306	-47.56	12.24	
12	Spectrogram 1	1	1372.619519279	1379.416279029	580.000	1526.500	6.7968	-37.52	22.90	
13	Spectrogram 1	1	1388.318806709	1389.092179809	326.700	756.900	0.7734	-38.85	20.10	
14	Spectrogram 1	1	1390.445582729	1391.427171669	294.800	669.300	0.9816	-44.93	13.65	
15	Spectrogram 1	1	1392.973917869	1393.791908649	318.700	693.200	0.8180	-43.70	17.77	
16	Spectrogram 1	1	1395.489821669	1396.292939889	278.900	605.500	0.8031	-48.88	12.44	
17	Spectrogram 1	1	1398.285862879	1399.148471339	294.800	701.100	0.8626	-43.29	16.91	
18	Spectrogram 1	1	1401.089773909	1402.205215879	255.000	669.300	1.1154	-48.81	11.47	
19	Spectrogram 1	1	1404.153521189	1405.477178999	159.300	390.400	1.3237	-58.12	10.52	
20	Spectrogram 1	1	1407.705782179	1409.044312549	127.500	398.400	1.3385	-57.36	10.66	
21	Spectrogram 1	1	1411.222002369	1412.768748569	127.500	398.400	1.5467	-56.63	10.90	
22	Spectrogram 1	1	1435.033321659	1442.226599259	589.600	1381.600	7.1933	-40.04	16.06	
23	Spectrogram 1	1	1442.394863059	1447.064183659	748.900	1593.500	4.6693	-36.14	20.97	
24	Spectrogram 1	1	1447.451441759	1450.459157259	358.500	900.300	3.0077	-44.26	12.28	
25	Spectrogram 1	1	1453.174084680	1454.015403680	661.334	980.034	0.8413	-39.20	19.40	
26	Spectrogram 1	1	1455.116343418	1455.894563518	605.247	1043.447	0.7782	-37.01	19.08	
27	Spectrogram 1	1	1457.024265080	1457.676287380	609.870	1024.170	0.6520	-37.09	19.39	
28	Spectrogram 1	1	1458.729585914	1459.528839014	786.238	1096.938	0.7993	-45.07	16.43	
29	Spectrogram 1	1	1460.751035257	1461.592354357	736.526	1007.426	0.8413	-40.82	21.01	
30	Spectrogram 1	1	1464.617389459	1465.500774359	23.900	255.000	0.8834	-52.60	13.12	
31	Spectrogram 1	1	1467.162379459	1467.940599559	47.800	247.000	0.7782	-53.15	14.26	
32	Spectrogram 1	1	1469.497039759	1470.485589559	39.800	239.000	0.9885	-53.88	12.69	
33	Spectrogram 1	1	1472.042029759	1473.030579659	31.900	247.000	0.9885	-52.59	13.31	
34	Spectrogram 1	1	1474.499673559	1475.404091559	31.900	207.200	0.9044	-52.05	14.90	
35	Spectrogram 1	1	1479.169000000	1479.401349352	0.000	8000.000	0.2323	-35.33	14.16	Phaser
36	Spectrogram 1	1	1482.210664249	1484.238440415	0.000	8000.000	2.0278	-34.29	15.83	Upsweep
37	Spectrogram 1	1	1486.202848576	1488.344320689	0.000	8000.000	2.1415	-34.40	17.10	Downsweep
38	Spectrogram 1	1	1491.230043659	1493.300065159	0.000	8000.000	2.0700	-34.36	16.40	
39	Spectrogram 1	1	1495.182874169	1497.295141009	0.000	8000.000	2.1123	-34.44	16.45	
40	Spectrogram 1	1	1500.188946579	1502.280090749	0.000	8000.000	2.0911	-34.27	15.51	
41	Spectrogram 1	1	1504.223376239	1506.335643079	0.000	8000.000	2.1123	-34.45	16.33	
42	Spectrogram 1	1	1508.226121899	1508.479593919	0.000	8000.000	0.2535	-35.54	14.71	
43	Spectrogram 1	1	1517.555218779	1522.043901599	580.000	1080.800	4.4887	-35.55	23.34	
44	Spectrogram 1	1	1532.951931729	1534.487338949	143.400	470.100	1.5354	-53.49	11.62	
45	Spectrogram 1	1	1535.512701289	1536.543317089	159.300	709.100	1.0306	-47.33	12.19	
46	Spectrogram 1	1	1522.088519279	1528.885279029	580.000	1526.500	6.7968	-37.86	22.36	
47	Spectrogram 1	1	1537.787806709	1538.561179809	326.700	756.900	0.7734	-38.97	18.73	
48	Spectrogram 1	1	1539.914582729	1540.896171669	294.800	669.300	0.9816	-45.88	13.79	
