Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	956.850000000	957.082349352	0.000	8000.000	0.2323	-25.81	19.39	Phaser
2	Spectrogram 1	1	959.891664249	961.919440415	0.000	8000.000	2.0278	-25.03	21.77	Upsweep
3	Spectrogram 1	1	963.883848576	966.025320689	0.000	8000.000	2.1415	-24.93	22.34	Downsweep
4	Spectrogram 1	1	968.911043659	970.981065159	0.000	8000.000	2.0700	-25.22	21.61	
5	Spectrogram 1	1	972.863874169	974.976141009	0.000	8000.000	2.1123	-25.54	22.56	
6	Spectrogram 1	1	977.869946579	979.961090749	0.000	8000.000	2.0911	-25.89	21.12	
7	Spectrogram 1	1	981.904376239	984.016643079	0.000	8000.000	2.1123	-25.31	22.59	
8	Spectrogram 1	1	985.907121899	986.160593919	0.000	8000.000	0.2535	-25.66	20.51	
9	Spectrogram 1	1	995.236218779	999.724901599	580.000	1080.800	4.4887	-36.11	23.25	
10	Spectrogram 1	1	1010.632931729	1012.168338949	143.400	470.100	1.5354	-56.00	9.65	
11	Spectrogram 1	1	1013.193701289	1014.224317089	159.300	709.100	1.0306	-48.82	11.83	
12	Spectrogram 1	1	999.769519279	1006.566279029	580.000	1526.500	6.7968	-37.64	21.97	
13	Spectrogram 1	1	1015.468806709	1016.242179809	326.700	756.900	0.7734	-38.93	17.70	
14	Spectrogram 1	1	1017.595582729	1018.577171669	294.800	669.300	0.9816	-46.56	12.53	
15	Spectrogram 1	1	1020.123917869	1020.941908649	318.700	693.200	0.8180	-43.08	15.18	
16	Spectrogram 1	1	1022.639821669	1023.442939889	278.900	605.500	0.8031	-50.15	12.45	
17	Spectrogram 1	1	1025.435862879	1026.298471339	294.800	701.100	0.8626	-42.32	16.51	
18	Spectrogram 1	1	1028.239773909	1029.355215879	255.000	669.300	1.1154	-50.43	10.84	
19	Spectrogram 1	1	1031.303521189	1032.627178999	159.300	390.400	1.3237	-58.16	10.29	
20	Spectrogram 1	1	1034.855782179	1036.194312549	127.500	398.400	1.3385	-56.82	10.38	
21	Spectrogram 1	1	1038.372002369	1039.918748569	127.500	398.400	1.5467	-56.91	10.77	
22	Spectrogram 1	1	1062.183321659	1069.376599259	589.600	1381.600	7.1933	-39.88	15.87	
23	Spectrogram 1	1	1069.544863059	1074.214183659	748.900	1593.500	4.6693	-36.48	20.39	
24	Spectrogram 1	1	1074.601441759	1077.609157259	358.500	900.300	3.0077	-40.29	12.95	
25	Spectrogram 1	1	1080.324084680	1081.165403680	661.334	980.034	0.8413	-40.42	16.98	
26	Spectrogram 1	1	1082.266343418	1083.044563518	605.247	1043.447	0.7782	-37.48	18.92	
27	Spectrogram 1	1	1084.174265080	1084.826287380	609.870	1024.170	0.6520	-38.68	20.11	
28	Spectrogram 1	1	1085.879585914	1086.678839014	786.238	1096.938	0.7993	-45.20	17.45	
29	Spectrogram 1	1	1087.901035257	1088.742354357	736.526	1007.426	0.8413	-41.50	20.64	
30	Spectrogram 1	1	1091.767389459	1092.650774359	23.900	255.000	0.8834	-51.74	15.16	
31	Spectrogram 1	1	1094.312379459	1095.090599559	47.800	247.000	0.7782	-54.12	12.79	
32	Spectrogram 1	1	1096.647039759	1097.635589559	39.800	239.000	0.9885	-52.78	12.38	
33	Spectrogram 1	1	1099.192029759	1100.180579659	31.900	247.000	0.9885	-51.18	14.27	
34	Spectrogram 1	1	1101.649673559	1102.554091559	31.900	207.200	0.9044	-51.28	17.02	
35	Spectrogram 1	1	1106.319000000	1106.551349352	0.000	8000.000	0.2323	-25.80	20.96	Phaser
36	Spectrogram 1	1	1109.360664249	1111.388440415	0.000	8000.000	2.0278	-25.76	20.87	Upsweep
37	Spectrogram 1	1	1113.352848576	1115.494320689	0.000	8000.000	2.1415	-26.25	21.45	Downsweep
38	Spectrogram 1	1	1118.380043659	1120.450065159	0.000	8000.000	2.0700	-25.64	22.02	
39	Spectrogram 1	1	1122.332874169	1124.445141009	0.000	8000.000	2.1123	-25.81	21.69	
40	Spectrogram 1	1	1127.338946579	1129.430090749	0.000	8000.000	2.0911	-26.16	21.22	
41	Spectrogram 1	1	1131.373376239	1133.485643079	0.000	8000.000	2.1123	-25.65	22.13	
42	Spectrogram 1	1	1135.376121899	1135.629593919	0.000	8000.000	0.2535	-25.81	19.44	
43	Spectrogram 1	1	1144.705218779	1149.193901599	580.000	1080.800	4.4887	-36.91	22.47	
44	Spectrogram 1	1	1160.101931729	1161.637338949	143.400	470.100	1.5354	-55.45	11.01	
45	Spectrogram 1	1	1162.662701289	1163.693317089	159.300	709.100	1.0306	-48.25	11.46	
46	Spectrogram 1	1	1149.238519279	1156.035279029	580.000	1526.500	6.7968	-37.51	22.28	
47	Spectrogram 1	1	1164.937806709	1165.711179809	326.700	756.900	0.7734	-40.27	16.72	
48	Spectrogram 1	1	1167.064582729	1168.046171669	294.800	669.300	0.9816	-44.36	14.97	
49	Spectrogram 1	1	1169.592917869	1170.410908649	318.700	693.200	0.8180	-43.72	15.68	
50	Spectrogram 1	1	1172.108821669	1172.911939889	278.900	605.500	0.8031	-49.62	12.29	
51	Spectrogram 1	1	1174.904862879	1175.767471339	294.800	701.100	0.8626	-43.11	14.98	
52	Spectrogram 1	1	1177.708773909	1178.824215879	255.000	669.300	1.1154	-50.86	10.85	
53	Spectrogram 1	1	1180.772521189	1182.096178999	159.300	390.400	1.3237	-57.11	10.62	
54	Spectrogram 1	1	1184.324782179	1185.663312549	127.500	398.400	1.3385	-55.41	10.85	
55	Spectrogram 1	1	1187.841002369	1189.387748569	127.500	398.400	1.5467	-57.33	11.04	
56	Spectrogram 1	1	1211.652321659	1218.845599259	589.600	1381.600	7.1933	-39.88	15.52	
57	Spectrogram 1	1	1219.013863059	1223.683183659	748.900	1593.500	4.6693	-31.62	24.76	
58	Spectrogram 1	1	1224.070441759	1227.078157259	358.500	900.300	3.0077	-40.67	13.31	
59	Spectrogram 1	1	1229.793084680	1230.634403680	661.334	980.034	0.8413	-40.01	17.61	
60	Spectrogram 1	1	1231.735343418	1232.513563518	605.247	1043.447	0.7782	-37.76	19.07	
61	Spectrogram 1	1	1233.643265080	1234.295287380	609.870	1024.170	0.6520	-37.25	14.60	
62	Spectrogram 1	1	1235.348585914	1236.147839014	786.238	1096.938	0.7993	-45.17	15.47	
63	Spectrogram 1	1	1237.370035257	1238.211354357	736.526	1007.426	0.8413	-39.42	19.79	
64	Spectrogram 1	1	1241.236389459	1242.119774359	23.900	255.000	0.8834	-51.32	15.72	
65	Spectrogram 1	1	1243.781379459	1244.559599559	47.800	247.000	0.7782	-43.44	13.68	
66	Spectrogram 1	1	1246.116039759	1247.104589559	39.800	239.000	0.9885	-51.89	15.28	
67	Spectrogram 1	1	1248.661029759	1249.649579659	31.900	247.000	0.9885	-50.27	16.12	
68	Spectrogram 1	1	1251.118673559	1252.023091559	31.900	207.200	0.9044	-51.37	16.62	
69	Spectrogram 1	1	1255.750000000	1255.982349352	0.000	8000.000	0.2323	-27.07	19.27	Phaser
70	Spectrogram 1	1	1258.791664249	1260.819440415	0.000	8000.000	2.0278	-26.99	20.02	Upsweep
71	Spectrogram 1	1	1262.783848576	1264.925320689	0.000	8000.000	2.1415	-27.14	20.20	Downsweep
72	Spectrogram 1	1	1267.811043659	1269.881065159	0.000	8000.000	2.0700	-26.67	21.08	
73	Spectrogram 1	1	1271.763874169	1273.876141009	0.000	8000.000	2.1123	-27.06	21.54	
