Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	840.450000000	840.682349352	0.000	8000.000	0.2323	-32.26	14.59	Phaser
2	Spectrogram 1	1	843.491664249	845.519440415	0.000	8000.000	2.0278	-32.05	14.18	Upsweep
3	Spectrogram 1	1	847.483848576	849.625320689	0.000	8000.000	2.1415	-32.29	13.83	Downsweep
4	Spectrogram 1	1	852.511043659	854.581065159	0.000	8000.000	2.0700	-32.04	14.08	
5	Spectrogram 1	1	856.463874169	858.576141009	0.000	8000.000	2.1123	-31.64	15.51	
6	Spectrogram 1	1	861.469946579	863.561090749	0.000	8000.000	2.0911	-32.18	14.56	
7	Spectrogram 1	1	865.504376239	867.616643079	0.000	8000.000	2.1123	-32.20	14.74	
8	Spectrogram 1	1	869.507121899	869.760593919	0.000	8000.000	0.2535	-32.02	14.44	
9	Spectrogram 1	1	878.836218779	883.324901599	580.000	1080.800	4.4887	-57.19	12.69	
10	Spectrogram 1	1	894.232931729	895.768338949	143.400	470.100	1.5354	-60.12	10.14	
11	Spectrogram 1	1	896.793701289	897.824317089	159.300	709.100	1.0306	-58.61	10.33	
12	Spectrogram 1	1	883.369519279	890.166279029	580.000	1526.500	6.7968	-57.24	11.29	
13	Spectrogram 1	1	899.068806709	899.842179809	326.700	756.900	0.7734	-58.87	10.92	
14	Spectrogram 1	1	901.195582729	902.177171669	294.800	669.300	0.9816	-60.87	10.26	
15	Spectrogram 1	1	903.723917869	904.541908649	318.700	693.200	0.8180	-61.02	10.69	
16	Spectrogram 1	1	906.239821669	907.042939889	278.900	605.500	0.8031	-61.19	11.19	
17	Spectrogram 1	1	909.035862879	909.898471339	294.800	701.100	0.8626	-59.92	10.72	
18	Spectrogram 1	1	911.839773909	912.955215879	255.000	669.300	1.1154	-60.79	10.59	
19	Spectrogram 1	1	914.903521189	916.227178999	159.300	390.400	1.3237	-61.01	10.46	
20	Spectrogram 1	1	918.455782179	919.794312549	127.500	398.400	1.3385	-59.93	11.08	
21	Spectrogram 1	1	921.972002369	923.518748569	127.500	398.400	1.5467	-60.14	10.68	
22	Spectrogram 1	1	945.783321659	952.976599259	589.600	1381.600	7.1933	-59.17	11.33	
23	Spectrogram 1	1	953.144863059	957.814183659	748.900	1593.500	4.6693	-57.15	12.91	
24	Spectrogram 1	1	958.201441759	961.209157259	358.500	900.300	3.0077	-60.25	10.91	
