Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	212.200000000	212.432349352	0.000	8000.000	0.2323	-33.68	15.67	Phaser
2	Spectrogram 1	1	215.241664249	217.269440415	0.000	8000.000	2.0278	-33.66	16.60	Upsweep
3	Spectrogram 1	1	219.233848576	221.375320689	0.000	8000.000	2.1415	-33.68	17.23	Downsweep
4	Spectrogram 1	1	224.261043659	226.331065159	0.000	8000.000	2.0700	-33.64	16.41	
5	Spectrogram 1	1	228.213874169	230.326141009	0.000	8000.000	2.1123	-33.31	18.41	
6	Spectrogram 1	1	233.219946579	235.311090749	0.000	8000.000	2.0911	-33.12	16.24	
7	Spectrogram 1	1	237.254376239	239.366643079	0.000	8000.000	2.1123	-33.64	16.22	
8	Spectrogram 1	1	241.257121899	241.510593919	0.000	8000.000	0.2535	-35.19	13.65	
9	Spectrogram 1	1	250.586218779	255.074901599	580.000	1080.800	4.4887	-35.02	25.31	
10	Spectrogram 1	1	265.982931729	267.518338949	143.400	470.100	1.5354	-56.50	10.26	
11	Spectrogram 1	1	268.543701289	269.574317089	159.300	709.100	1.0306	-46.32	13.72	
12	Spectrogram 1	1	255.119519279	261.916279029	580.000	1526.500	6.7968	-37.37	22.84	
13	Spectrogram 1	1	270.818806709	271.592179809	326.700	756.900	0.7734	-39.27	19.23	
14	Spectrogram 1	1	272.945582729	273.927171669	294.800	669.300	0.9816	-45.41	14.55	
15	Spectrogram 1	1	275.473917869	276.291908649	318.700	693.200	0.8180	-43.57	17.44	
16	Spectrogram 1	1	277.989821669	278.792939889	278.900	605.500	0.8031	-48.52	13.80	
17	Spectrogram 1	1	280.785862879	281.648471339	294.800	701.100	0.8626	-43.02	19.33	
18	Spectrogram 1	1	283.589773909	284.705215879	255.000	669.300	1.1154	-48.02	13.09	
19	Spectrogram 1	1	286.653521189	287.977178999	159.300	390.400	1.3237	-58.53	10.88	
20	Spectrogram 1	1	290.205782179	291.544312549	127.500	398.400	1.3385	-57.71	10.78	
21	Spectrogram 1	1	293.722002369	295.268748569	127.500	398.400	1.5467	-57.48	9.96	
22	Spectrogram 1	1	317.533321659	324.726599259	589.600	1381.600	7.1933	-40.05	17.15	
23	Spectrogram 1	1	324.894863059	329.564183659	748.900	1593.500	4.6693	-36.13	21.16	
24	Spectrogram 1	1	329.951441759	332.959157259	358.500	900.300	3.0077	-44.70	13.72	
25	Spectrogram 1	1	335.674084680	336.515403680	661.334	980.034	0.8413	-37.78	19.35	
26	Spectrogram 1	1	337.616343418	338.394563518	605.247	1043.447	0.7782	-36.55	18.37	
27	Spectrogram 1	1	339.524265080	340.176287380	609.870	1024.170	0.6520	-36.82	20.15	
28	Spectrogram 1	1	341.229585914	342.028839014	786.238	1096.938	0.7993	-44.95	17.56	
29	Spectrogram 1	1	343.251035257	344.092354357	736.526	1007.426	0.8413	-40.40	22.24	
30	Spectrogram 1	1	347.117389459	348.000774359	23.900	255.000	0.8834	-54.09	12.21	
31	Spectrogram 1	1	349.662379459	350.440599559	47.800	247.000	0.7782	-55.52	13.40	
32	Spectrogram 1	1	351.997039759	352.985589559	39.800	239.000	0.9885	-55.16	13.61	
33	Spectrogram 1	1	354.542029759	355.530579659	31.900	247.000	0.9885	-53.15	13.93	
34	Spectrogram 1	1	356.999673559	357.904091559	31.900	207.200	0.9044	-53.55	13.91	
35	Spectrogram 1	1	361.669000000	361.901349352	0.000	8000.000	0.2323	-35.89	14.60	Phaser
36	Spectrogram 1	1	364.710664249	366.738440415	0.000	8000.000	2.0278	-34.08	15.39	Upsweep
37	Spectrogram 1	1	368.702848576	370.844320689	0.000	8000.000	2.1415	-34.09	16.05	Downsweep
38	Spectrogram 1	1	373.730043659	375.800065159	0.000	8000.000	2.0700	-34.04	15.95	
39	Spectrogram 1	1	377.682874169	379.795141009	0.000	8000.000	2.1123	-34.11	16.80	
40	Spectrogram 1	1	382.688946579	384.780090749	0.000	8000.000	2.0911	-34.37	16.08	
41	Spectrogram 1	1	386.723376239	388.835643079	0.000	8000.000	2.1123	-34.20	16.78	
42	Spectrogram 1	1	390.726121899	390.979593919	0.000	8000.000	0.2535	-35.40	14.71	
43	Spectrogram 1	1	400.055218779	404.543901599	580.000	1080.800	4.4887	-34.90	25.40	
44	Spectrogram 1	1	415.451931729	416.987338949	143.400	470.100	1.5354	-57.41	9.92	
45	Spectrogram 1	1	418.012701289	419.043317089	159.300	709.100	1.0306	-47.78	12.20	
46	Spectrogram 1	1	404.588519279	411.385279029	580.000	1526.500	6.7968	-37.37	23.51	
47	Spectrogram 1	1	420.287806709	421.061179809	326.700	756.900	0.7734	-39.01	19.58	
48	Spectrogram 1	1	422.414582729	423.396171669	294.800	669.300	0.9816	-45.57	14.11	
49	Spectrogram 1	1	424.942917869	425.760908649	318.700	693.200	0.8180	-43.56	18.26	
50	Spectrogram 1	1	427.458821669	428.261939889	278.900	605.500	0.8031	-48.49	13.49	
51	Spectrogram 1	1	430.254862879	431.117471339	294.800	701.100	0.8626	-43.08	18.43	
52	Spectrogram 1	1	433.058773909	434.174215879	255.000	669.300	1.1154	-48.20	13.37	
53	Spectrogram 1	1	436.122521189	437.446178999	159.300	390.400	1.3237	-58.58	10.94	
54	Spectrogram 1	1	439.674782179	441.013312549	127.500	398.400	1.3385	-58.24	10.72	
55	Spectrogram 1	1	443.191002369	444.737748569	127.500	398.400	1.5467	-57.84	9.94	
56	Spectrogram 1	1	467.002321659	474.195599259	589.600	1381.600	7.1933	-40.17	16.63	
57	Spectrogram 1	1	474.363863059	479.033183659	748.900	1593.500	4.6693	-36.11	20.89	
58	Spectrogram 1	1	479.420441759	482.428157259	358.500	900.300	3.0077	-44.98	12.75	
59	Spectrogram 1	1	485.143084680	485.984403680	661.334	980.034	0.8413	-38.20	18.83	
60	Spectrogram 1	1	487.085343418	487.863563518	605.247	1043.447	0.7782	-36.74	17.26	
61	Spectrogram 1	1	488.993265080	489.645287380	609.870	1024.170	0.6520	-36.84	19.83	
62	Spectrogram 1	1	490.698585914	491.497839014	786.238	1096.938	0.7993	-44.89	18.56	
63	Spectrogram 1	1	492.720035257	493.561354357	736.526	1007.426	0.8413	-40.70	22.69	
64	Spectrogram 1	1	496.586389459	497.469774359	23.900	255.000	0.8834	-52.56	13.60	
65	Spectrogram 1	1	499.131379459	499.909599559	47.800	247.000	0.7782	-55.91	12.25	
66	Spectrogram 1	1	501.466039759	502.454589559	39.800	239.000	0.9885	-55.11	14.30	
67	Spectrogram 1	1	504.011029759	504.999579659	31.900	247.000	0.9885	-53.62	14.05	
68	Spectrogram 1	1	506.468673559	507.373091559	31.900	207.200	0.9044	-53.46	12.87	
69	Spectrogram 1	1	511.100000000	511.332349352	0.000	8000.000	0.2323	-34.63	15.25	Phaser
70	Spectrogram 1	1	514.141664249	516.169440415	0.000	8000.000	2.0278	-33.39	17.25	Upsweep
71	Spectrogram 1	1	518.133848576	520.275320689	0.000	8000.000	2.1415	-33.64	17.55	Downsweep
72	Spectrogram 1	1	523.161043659	525.231065159	0.000	8000.000	2.0700	-33.59	16.61	
73	Spectrogram 1	1	527.113874169	529.226141009	0.000	8000.000	2.1123	-33.47	17.61	
74	Spectrogram 1	1	532.119946579	534.211090749	0.000	8000.000	2.0911	-33.71	16.54	
75	Spectrogram 1	1	536.154376239	538.266643079	0.000	8000.000	2.1123	-33.71	17.73	
76	Spectrogram 1	1	540.157121899	540.410593919	0.000	8000.000	0.2535	-34.57	15.63	
77	Spectrogram 1	1	549.486218779	553.974901599	580.000	1080.800	4.4887	-35.19	25.27	
78	Spectrogram 1	1	564.882931729	566.418338949	143.400	470.100	1.5354	-56.97	10.45	
79	Spectrogram 1	1	567.443701289	568.474317089	159.300	709.100	1.0306	-47.71	12.32	
80	Spectrogram 1	1	554.019519279	560.816279029	580.000	1526.500	6.7968	-37.33	22.70	
81	Spectrogram 1	1	569.718806709	570.492179809	326.700	756.900	0.7734	-39.37	20.44	
82	Spectrogram 1	1	571.845582729	572.827171669	294.800	669.300	0.9816	-46.31	13.26	
83	Spectrogram 1	1	574.373917869	575.191908649	318.700	693.200	0.8180	-44.08	17.81	
84	Spectrogram 1	1	576.889821669	577.692939889	278.900	605.500	0.8031	-49.09	13.33	
85	Spectrogram 1	1	579.685862879	580.548471339	294.800	701.100	0.8626	-43.74	17.26	
86	Spectrogram 1	1	582.489773909	583.605215879	255.000	669.300	1.1154	-48.91	11.48	
87	Spectrogram 1	1	585.553521189	586.877178999	159.300	390.400	1.3237	-58.66	9.89	
88	Spectrogram 1	1	589.105782179	590.444312549	127.500	398.400	1.3385	-57.71	10.21	
89	Spectrogram 1	1	592.622002369	594.168748569	127.500	398.400	1.5467	-58.07	11.39	
90	Spectrogram 1	1	616.433321659	623.626599259	589.600	1381.600	7.1933	-39.88	16.64	
91	Spectrogram 1	1	623.794863059	628.464183659	748.900	1593.500	4.6693	-36.14	20.36	
92	Spectrogram 1	1	628.851441759	631.859157259	358.500	900.300	3.0077	-44.62	12.70	
93	Spectrogram 1	1	634.574084680	635.415403680	661.334	980.034	0.8413	-38.67	19.72	
94	Spectrogram 1	1	636.516343418	637.294563518	605.247	1043.447	0.7782	-36.82	19.86	
95	Spectrogram 1	1	638.424265080	639.076287380	609.870	1024.170	0.6520	-37.02	21.15	
96	Spectrogram 1	1	640.129585914	640.928839014	786.238	1096.938	0.7993	-45.06	18.94	
97	Spectrogram 1	1	642.151035257	642.992354357	736.526	1007.426	0.8413	-40.53	23.37	
