Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1185.000000000	1185.232349352	0.000	8000.000	0.2323	-37.55	14.07	Phaser
2	Spectrogram 1	1	1188.041664249	1190.069440415	0.000	8000.000	2.0278	-36.83	14.61	Upsweep
3	Spectrogram 1	1	1192.033848576	1194.175320689	0.000	8000.000	2.1415	-36.77	14.82	Downsweep
4	Spectrogram 1	1	1197.061043659	1199.131065159	0.000	8000.000	2.0700	-37.14	14.39	
5	Spectrogram 1	1	1201.013874169	1203.126141009	0.000	8000.000	2.1123	-37.09	14.46	
6	Spectrogram 1	1	1206.019946579	1208.111090749	0.000	8000.000	2.0911	-37.22	14.13	
7	Spectrogram 1	1	1210.054376239	1212.166643079	0.000	8000.000	2.1123	-37.40	14.03	
8	Spectrogram 1	1	1214.057121899	1214.310593919	0.000	8000.000	0.2535	-37.19	13.75	
9	Spectrogram 1	1	1223.386218779	1227.874901599	580.000	1080.800	4.4887	-48.98	17.63	
10	Spectrogram 1	1	1238.782931729	1240.318338949	143.400	470.100	1.5354	-59.69	10.42	
11	Spectrogram 1	1	1241.343701289	1242.374317089	159.300	709.100	1.0306	-57.12	10.40	
12	Spectrogram 1	1	1227.919519279	1234.716279029	580.000	1526.500	6.7968	-47.21	17.24	
13	Spectrogram 1	1	1243.618806709	1244.392179809	326.700	756.900	0.7734	-53.71	12.49	
14	Spectrogram 1	1	1245.745582729	1246.727171669	294.800	669.300	0.9816	-58.79	10.85	
15	Spectrogram 1	1	1248.273917869	1249.091908649	318.700	693.200	0.8180	-57.16	11.51	
16	Spectrogram 1	1	1250.789821669	1251.592939889	278.900	605.500	0.8031	-60.53	10.23	
17	Spectrogram 1	1	1253.585862879	1254.448471339	294.800	701.100	0.8626	-54.72	11.31	
18	Spectrogram 1	1	1256.389773909	1257.505215879	255.000	669.300	1.1154	-59.41	10.44	
19	Spectrogram 1	1	1259.453521189	1260.777178999	159.300	390.400	1.3237	-61.15	10.20	
20	Spectrogram 1	1	1263.005782179	1264.344312549	127.500	398.400	1.3385	-60.66	9.94	
21	Spectrogram 1	1	1266.522002369	1268.068748569	127.500	398.400	1.5467	-59.91	10.54	
22	Spectrogram 1	1	1290.333321659	1297.526599259	589.600	1381.600	7.1933	-49.63	13.28	
23	Spectrogram 1	1	1297.694863059	1302.364183659	748.900	1593.500	4.6693	-45.77	17.72	
24	Spectrogram 1	1	1302.751441759	1305.759157259	358.500	900.300	3.0077	-55.57	11.10	
25	Spectrogram 1	1	1308.474084680	1309.315403680	661.334	980.034	0.8413	-48.57	16.06	
26	Spectrogram 1	1	1310.416343418	1311.194563518	605.247	1043.447	0.7782	-44.06	19.87	
27	Spectrogram 1	1	1312.324265080	1312.976287380	609.870	1024.170	0.6520	-44.77	20.94	
28	Spectrogram 1	1	1314.029585914	1314.828839014	786.238	1096.938	0.7993	-52.13	17.28	
29	Spectrogram 1	1	1316.051035257	1316.892354357	736.526	1007.426	0.8413	-47.63	21.11	
30	Spectrogram 1	1	1319.917389459	1320.800774359	23.900	255.000	0.8834	-56.79	12.74	
31	Spectrogram 1	1	1322.462379459	1323.240599559	47.800	247.000	0.7782	-58.90	11.02	
32	Spectrogram 1	1	1324.797039759	1325.785589559	39.800	239.000	0.9885	-57.80	12.45	
33	Spectrogram 1	1	1327.342029759	1328.330579659	31.900	247.000	0.9885	-54.98	14.96	
34	Spectrogram 1	1	1329.799673559	1330.704091559	31.900	207.200	0.9044	-55.85	13.24	
35	Spectrogram 1	1	1334.469000000	1334.701349352	0.000	8000.000	0.2323	-37.15	13.99	Phaser
36	Spectrogram 1	1	1337.510664249	1339.538440415	0.000	8000.000	2.0278	-37.68	14.17	Upsweep
37	Spectrogram 1	1	1341.502848576	1343.644320689	0.000	8000.000	2.1415	-37.04	14.95	Downsweep
38	Spectrogram 1	1	1346.530043659	1348.600065159	0.000	8000.000	2.0700	-37.18	14.37	
39	Spectrogram 1	1	1350.482874169	1352.595141009	0.000	8000.000	2.1123	-37.27	14.81	
40	Spectrogram 1	1	1355.488946579	1357.580090749	0.000	8000.000	2.0911	-38.07	14.28	
41	Spectrogram 1	1	1359.523376239	1361.635643079	0.000	8000.000	2.1123	-37.28	14.40	
42	Spectrogram 1	1	1363.526121899	1363.779593919	0.000	8000.000	0.2535	-38.08	13.41	
43	Spectrogram 1	1	1372.855218779	1377.343901599	580.000	1080.800	4.4887	-49.19	18.31	
44	Spectrogram 1	1	1388.251931729	1389.787338949	143.400	470.100	1.5354	-59.68	10.43	
45	Spectrogram 1	1	1390.812701289	1391.843317089	159.300	709.100	1.0306	-57.48	10.71	
46	Spectrogram 1	1	1377.388519279	1384.185279029	580.000	1526.500	6.7968	-46.90	18.78	
47	Spectrogram 1	1	1393.087806709	1393.861179809	326.700	756.900	0.7734	-53.45	11.74	
48	Spectrogram 1	1	1395.214582729	1396.196171669	294.800	669.300	0.9816	-58.40	10.24	
49	Spectrogram 1	1	1397.742917869	1398.560908649	318.700	693.200	0.8180	-56.88	11.74	
50	Spectrogram 1	1	1400.258821669	1401.061939889	278.900	605.500	0.8031	-59.95	10.46	
51	Spectrogram 1	1	1403.054862879	1403.917471339	294.800	701.100	0.8626	-54.39	11.89	
52	Spectrogram 1	1	1405.858773909	1406.974215879	255.000	669.300	1.1154	-59.09	10.00	
