Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	951.050000000	951.282349352	0.000	8000.000	0.2323	-26.50	20.54	Phaser
2	Spectrogram 1	1	954.091664249	956.119440415	0.000	8000.000	2.0278	-26.98	20.46	Upsweep
3	Spectrogram 1	1	958.083848576	960.225320689	0.000	8000.000	2.1415	-26.89	20.66	Downsweep
4	Spectrogram 1	1	963.111043659	965.181065159	0.000	8000.000	2.0700	-27.01	21.07	
5	Spectrogram 1	1	967.063874169	969.176141009	0.000	8000.000	2.1123	-26.96	21.10	
6	Spectrogram 1	1	972.069946579	974.161090749	0.000	8000.000	2.0911	-27.25	20.79	
7	Spectrogram 1	1	976.104376239	978.216643079	0.000	8000.000	2.1123	-27.16	21.00	
8	Spectrogram 1	1	980.107121899	980.360593919	0.000	8000.000	0.2535	-27.22	21.86	
9	Spectrogram 1	1	989.436218779	993.924901599	580.000	1080.800	4.4887	-52.17	14.37	
10	Spectrogram 1	1	1004.832931729	1006.368338949	143.400	470.100	1.5354	-57.91	10.35	
11	Spectrogram 1	1	1007.393701289	1008.424317089	159.300	709.100	1.0306	-55.69	11.43	
12	Spectrogram 1	1	993.969519279	1000.766279029	580.000	1526.500	6.7968	-51.06	14.27	
13	Spectrogram 1	1	1009.668806709	1010.442179809	326.700	756.900	0.7734	-53.28	11.79	
14	Spectrogram 1	1	1011.795582729	1012.777171669	294.800	669.300	0.9816	-56.92	11.39	
15	Spectrogram 1	1	1014.323917869	1015.141908649	318.700	693.200	0.8180	-56.50	11.64	
16	Spectrogram 1	1	1016.839821669	1017.642939889	278.900	605.500	0.8031	-57.56	10.38	
17	Spectrogram 1	1	1019.635862879	1020.498471339	294.800	701.100	0.8626	-54.51	11.30	
18	Spectrogram 1	1	1022.439773909	1023.555215879	255.000	669.300	1.1154	-57.74	11.27	
19	Spectrogram 1	1	1025.503521189	1026.827178999	159.300	390.400	1.3237	-59.20	9.88	
20	Spectrogram 1	1	1029.055782179	1030.394312549	127.500	398.400	1.3385	-58.21	10.13	
21	Spectrogram 1	1	1032.572002369	1034.118748569	127.500	398.400	1.5467	-57.69	10.10	
22	Spectrogram 1	1	1056.383321659	1063.576599259	589.600	1381.600	7.1933	-53.38	12.29	
23	Spectrogram 1	1	1063.744863059	1068.414183659	748.900	1593.500	4.6693	-51.15	14.22	
24	Spectrogram 1	1	1068.801441759	1071.809157259	358.500	900.300	3.0077	-56.50	11.65	
25	Spectrogram 1	1	1074.524084680	1075.365403680	661.334	980.034	0.8413	-55.32	11.90	
26	Spectrogram 1	1	1076.466343418	1077.244563518	605.247	1043.447	0.7782	-51.66	15.11	
27	Spectrogram 1	1	1078.374265080	1079.026287380	609.870	1024.170	0.6520	-52.87	16.23	
28	Spectrogram 1	1	1080.079585914	1080.878839014	786.238	1096.938	0.7993	-57.24	11.41	
29	Spectrogram 1	1	1082.101035257	1082.942354357	736.526	1007.426	0.8413	-55.51	14.48	
30	Spectrogram 1	1	1085.967389459	1086.850774359	23.900	255.000	0.8834	-51.74	15.08	
31	Spectrogram 1	1	1088.512379459	1089.290599559	47.800	247.000	0.7782	-55.61	12.48	
32	Spectrogram 1	1	1090.847039759	1091.835589559	39.800	239.000	0.9885	-54.48	13.57	
33	Spectrogram 1	1	1093.392029759	1094.380579659	31.900	247.000	0.9885	-51.29	14.68	
34	Spectrogram 1	1	1095.849673559	1096.754091559	31.900	207.200	0.9044	-51.33	13.56	
