Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	956.000000000	956.232349352	0.000	8000.000	0.2323	-32.73	18.93	Phaser
2	Spectrogram 1	1	959.041664249	961.069440415	0.000	8000.000	2.0278	-32.57	18.76	Upsweep
3	Spectrogram 1	1	963.033848576	965.175320689	0.000	8000.000	2.1415	-32.27	19.75	Downsweep
4	Spectrogram 1	1	968.061043659	970.131065159	0.000	8000.000	2.0700	-31.91	20.06	
5	Spectrogram 1	1	972.013874169	974.126141009	0.000	8000.000	2.1123	-31.92	20.11	
6	Spectrogram 1	1	977.019946579	979.111090749	0.000	8000.000	2.0911	-32.21	19.57	
7	Spectrogram 1	1	981.054376239	983.166643079	0.000	8000.000	2.1123	-32.47	19.69	
8	Spectrogram 1	1	985.057121899	985.310593919	0.000	8000.000	0.2535	-32.32	20.55	
9	Spectrogram 1	1	994.386218779	998.874901599	580.000	1080.800	4.4887	-48.77	18.33	
10	Spectrogram 1	1	1009.782931729	1011.318338949	143.400	470.100	1.5354	-59.55	11.19	
11	Spectrogram 1	1	1012.343701289	1013.374317089	159.300	709.100	1.0306	-56.81	10.30	
12	Spectrogram 1	1	998.919519279	1005.716279029	580.000	1526.500	6.7968	-47.34	17.76	
13	Spectrogram 1	1	1014.618806709	1015.392179809	326.700	756.900	0.7734	-53.43	12.79	
14	Spectrogram 1	1	1016.745582729	1017.727171669	294.800	669.300	0.9816	-57.20	11.38	
15	Spectrogram 1	1	1019.273917869	1020.091908649	318.700	693.200	0.8180	-55.92	11.86	
16	Spectrogram 1	1	1021.789821669	1022.592939889	278.900	605.500	0.8031	-60.06	12.18	
17	Spectrogram 1	1	1024.585862879	1025.448471339	294.800	701.100	0.8626	-53.62	11.24	
18	Spectrogram 1	1	1027.389773909	1028.505215879	255.000	669.300	1.1154	-58.64	10.77	
