Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	20.825000000	21.057349352	0.000	8000.000	0.2323	-26.24	16.21	Phaser
2	Spectrogram 1	1	23.866664249	25.894440415	0.000	8000.000	2.0278	-25.32	18.43	Upsweep
3	Spectrogram 1	1	27.858848576	30.000320689	0.000	8000.000	2.1415	-25.37	18.52	Downsweep
4	Spectrogram 1	1	32.886043659	34.956065159	0.000	8000.000	2.0700	-25.33	18.53	
5	Spectrogram 1	1	36.838874169	38.951141009	0.000	8000.000	2.1123	-25.28	18.93	
6	Spectrogram 1	1	41.844946579	43.936090749	0.000	8000.000	2.0911	-26.72	17.00	
7	Spectrogram 1	1	45.879376239	47.991643079	0.000	8000.000	2.1123	-27.19	16.60	
8	Spectrogram 1	1	49.882121899	50.135593919	0.000	8000.000	0.2535	-28.20	15.96	
9	Spectrogram 1	1	59.211218779	63.699901599	580.000	1080.800	4.4887	-27.96	24.40	
10	Spectrogram 1	1	74.607931729	76.143338949	143.400	470.100	1.5354	-50.30	11.93	
11	Spectrogram 1	1	77.168701289	78.199317089	159.300	709.100	1.0306	-40.68	13.00	
12	Spectrogram 1	1	63.744519279	70.541279029	580.000	1526.500	6.7968	-30.35	24.59	
13	Spectrogram 1	1	79.443806709	80.217179809	326.700	756.900	0.7734	-31.31	20.56	
14	Spectrogram 1	1	81.570582729	82.552171669	294.800	669.300	0.9816	-38.66	13.90	
15	Spectrogram 1	1	84.098917869	84.916908649	318.700	693.200	0.8180	-37.08	14.52	
16	Spectrogram 1	1	86.614821669	87.417939889	278.900	605.500	0.8031	-43.73	12.43	
17	Spectrogram 1	1	89.410862879	90.273471339	294.800	701.100	0.8626	-36.66	15.27	
18	Spectrogram 1	1	92.214773909	93.330215879	255.000	669.300	1.1154	-45.12	11.02	
19	Spectrogram 1	1	95.278521189	96.602178999	159.300	390.400	1.3237	-52.32	12.28	
20	Spectrogram 1	1	98.830782179	100.169312549	127.500	398.400	1.3385	-52.09	12.00	
21	Spectrogram 1	1	102.347002369	103.893748569	127.500	398.400	1.5467	-51.90	10.65	
22	Spectrogram 1	1	126.158321659	133.351599259	589.600	1381.600	7.1933	-32.74	15.66	
23	Spectrogram 1	1	133.519863059	138.189183659	748.900	1593.500	4.6693	-29.06	21.28	
24	Spectrogram 1	1	138.576441759	141.584157259	358.500	900.300	3.0077	-34.34	12.71	
25	Spectrogram 1	1	144.299084680	145.140403680	661.334	980.034	0.8413	-38.44	18.67	
26	Spectrogram 1	1	146.241343418	147.019563518	605.247	1043.447	0.7782	-31.02	20.12	
27	Spectrogram 1	1	148.149265080	148.801287380	609.870	1024.170	0.6520	-31.97	19.20	
28	Spectrogram 1	1	149.854585914	150.653839014	786.238	1096.938	0.7993	-36.89	19.59	
29	Spectrogram 1	1	151.876035257	152.717354357	736.526	1007.426	0.8413	-34.29	23.07	
30	Spectrogram 1	1	155.742389459	156.625774359	23.900	255.000	0.8834	-51.09	12.27	
31	Spectrogram 1	1	158.287379459	159.065599559	47.800	247.000	0.7782	-55.19	10.53	
32	Spectrogram 1	1	160.622039759	161.610589559	39.800	239.000	0.9885	-54.67	11.30	
33	Spectrogram 1	1	163.167029759	164.155579659	31.900	247.000	0.9885	-51.28	13.80	
34	Spectrogram 1	1	165.624673559	166.529091559	31.900	207.200	0.9044	-51.83	11.95	
35	Spectrogram 1	1	170.294000000	170.526349352	0.000	8000.000	0.2323	-27.40	15.68	Phaser
36	Spectrogram 1	1	173.335664249	175.363440415	0.000	8000.000	2.0278	-26.44	17.53	Upsweep
37	Spectrogram 1	1	177.327848576	179.469320689	0.000	8000.000	2.1415	-26.17	18.01	Downsweep
38	Spectrogram 1	1	182.355043659	184.425065159	0.000	8000.000	2.0700	-26.39	17.65	
39	Spectrogram 1	1	186.307874169	188.420141009	0.000	8000.000	2.1123	-26.33	18.25	
40	Spectrogram 1	1	191.313946579	193.405090749	0.000	8000.000	2.0911	-26.16	18.07	
41	Spectrogram 1	1	195.348376239	197.460643079	0.000	8000.000	2.1123	-26.26	18.08	
42	Spectrogram 1	1	199.351121899	199.604593919	0.000	8000.000	0.2535	-26.88	16.37	
43	Spectrogram 1	1	208.680218779	213.168901599	580.000	1080.800	4.4887	-28.41	24.18	
44	Spectrogram 1	1	224.076931729	225.612338949	143.400	470.100	1.5354	-49.81	11.96	
45	Spectrogram 1	1	226.637701289	227.668317089	159.300	709.100	1.0306	-40.67	12.70	
46	Spectrogram 1	1	213.213519279	220.010279029	580.000	1526.500	6.7968	-30.25	24.46	
47	Spectrogram 1	1	228.912806709	229.686179809	326.700	756.900	0.7734	-31.54	19.50	
48	Spectrogram 1	1	231.039582729	232.021171669	294.800	669.300	0.9816	-38.37	13.18	
49	Spectrogram 1	1	233.567917869	234.385908649	318.700	693.200	0.8180	-36.91	15.90	
