Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1084.050000000	1084.282349352	0.000	8000.000	0.2323	-28.46	17.94	Phaser
2	Spectrogram 1	1	1087.091664249	1089.119440415	0.000	8000.000	2.0278	-28.49	18.52	Upsweep
3	Spectrogram 1	1	1091.083848576	1093.225320689	0.000	8000.000	2.1415	-28.42	19.19	Downsweep
4	Spectrogram 1	1	1096.111043659	1098.181065159	0.000	8000.000	2.0700	-27.31	18.34	
5	Spectrogram 1	1	1100.063874169	1102.176141009	0.000	8000.000	2.1123	-26.16	20.64	
6	Spectrogram 1	1	1105.069946579	1107.161090749	0.000	8000.000	2.0911	-25.90	20.23	
7	Spectrogram 1	1	1109.104376239	1111.216643079	0.000	8000.000	2.1123	-26.06	20.39	
8	Spectrogram 1	1	1113.107121899	1113.360593919	0.000	8000.000	0.2535	-26.19	20.50	
9	Spectrogram 1	1	1122.436218779	1126.924901599	580.000	1080.800	4.4887	-44.76	17.39	
10	Spectrogram 1	1	1137.832931729	1139.368338949	143.400	470.100	1.5354	-53.19	10.96	
11	Spectrogram 1	1	1140.393701289	1141.424317089	159.300	709.100	1.0306	-48.77	11.74	
12	Spectrogram 1	1	1126.969519279	1133.766279029	580.000	1526.500	6.7968	-41.09	19.20	
13	Spectrogram 1	1	1142.668806709	1143.442179809	326.700	756.900	0.7734	-46.22	13.32	
14	Spectrogram 1	1	1144.795582729	1145.777171669	294.800	669.300	0.9816	-48.01	11.50	
15	Spectrogram 1	1	1147.323917869	1148.141908649	318.700	693.200	0.8180	-47.20	13.49	
16	Spectrogram 1	1	1149.839821669	1150.642939889	278.900	605.500	0.8031	-50.30	11.58	
17	Spectrogram 1	1	1152.635862879	1153.498471339	294.800	701.100	0.8626	-46.88	12.55	
18	Spectrogram 1	1	1155.439773909	1156.555215879	255.000	669.300	1.1154	-51.27	11.41	
19	Spectrogram 1	1	1158.503521189	1159.827178999	159.300	390.400	1.3237	-54.46	11.43	
20	Spectrogram 1	1	1162.055782179	1163.394312549	127.500	398.400	1.3385	-54.79	10.58	
21	Spectrogram 1	1	1165.572002369	1167.118748569	127.500	398.400	1.5467	-54.52	11.21	
22	Spectrogram 1	1	1189.383321659	1196.576599259	589.600	1381.600	7.1933	-43.17	14.40	
