Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	79.975000000	80.207349352	0.000	8000.000	0.2323	-30.23	17.69	Phaser
2	Spectrogram 1	1	83.016664249	85.044440415	0.000	8000.000	2.0278	-29.31	19.35	Upsweep
3	Spectrogram 1	1	87.008848576	89.150320689	0.000	8000.000	2.1415	-29.53	19.87	Downsweep
4	Spectrogram 1	1	92.036043659	94.106065159	0.000	8000.000	2.0700	-29.64	19.16	
5	Spectrogram 1	1	95.988874169	98.101141009	0.000	8000.000	2.1123	-29.66	18.85	
6	Spectrogram 1	1	100.994946579	103.086090749	0.000	8000.000	2.0911	-29.60	18.84	
7	Spectrogram 1	1	105.029376239	107.141643079	0.000	8000.000	2.1123	-29.06	19.61	
8	Spectrogram 1	1	109.032121899	109.285593919	0.000	8000.000	0.2535	-30.49	17.12	
9	Spectrogram 1	1	118.361218779	122.849901599	580.000	1080.800	4.4887	-30.05	23.76	
10	Spectrogram 1	1	133.757931729	135.293338949	143.400	470.100	1.5354	-49.81	11.67	
11	Spectrogram 1	1	136.318701289	137.349317089	159.300	709.100	1.0306	-42.62	12.69	
12	Spectrogram 1	1	122.894519279	129.691279029	580.000	1526.500	6.7968	-30.64	23.79	
13	Spectrogram 1	1	138.593806709	139.367179809	326.700	756.900	0.7734	-32.99	16.89	
14	Spectrogram 1	1	140.720582729	141.702171669	294.800	669.300	0.9816	-41.99	12.91	
15	Spectrogram 1	1	143.248917869	144.066908649	318.700	693.200	0.8180	-38.39	13.78	
16	Spectrogram 1	1	145.764821669	146.567939889	278.900	605.500	0.8031	-45.66	11.49	
17	Spectrogram 1	1	148.560862879	149.423471339	294.800	701.100	0.8626	-39.25	13.85	
18	Spectrogram 1	1	151.364773909	152.480215879	255.000	669.300	1.1154	-46.51	11.01	
19	Spectrogram 1	1	154.428521189	155.752178999	159.300	390.400	1.3237	-52.09	11.69	
20	Spectrogram 1	1	157.980782179	159.319312549	127.500	398.400	1.3385	-52.09	11.87	
21	Spectrogram 1	1	161.497002369	163.043748569	127.500	398.400	1.5467	-51.50	11.89	
22	Spectrogram 1	1	185.308321659	192.501599259	589.600	1381.600	7.1933	-32.79	18.05	
23	Spectrogram 1	1	192.669863059	197.339183659	748.900	1593.500	4.6693	-30.28	20.56	
24	Spectrogram 1	1	197.726441759	200.734157259	358.500	900.300	3.0077	-37.66	12.33	
25	Spectrogram 1	1	203.449084680	204.290403680	661.334	980.034	0.8413	-39.01	17.88	
26	Spectrogram 1	1	205.391343418	206.169563518	605.247	1043.447	0.7782	-31.64	19.19	
27	Spectrogram 1	1	207.299265080	207.951287380	609.870	1024.170	0.6520	-31.69	20.80	
28	Spectrogram 1	1	209.004585914	209.803839014	786.238	1096.938	0.7993	-36.90	18.84	
29	Spectrogram 1	1	211.026035257	211.867354357	736.526	1007.426	0.8413	-34.30	21.32	
30	Spectrogram 1	1	214.892389459	215.775774359	23.900	255.000	0.8834	-43.00	19.80	
