"","wav.file","center.freq","high.freq","noise.valuedb","noise.file"
"196","M5_20190823_080008.wav",315,355,32.1216302197405,2
"197","M5_20190823_080008.wav",400,447,32.8433991461644,2
"198","M5_20190823_080008.wav",500,562,33.3403063459383,2
"199","M5_20190823_080008.wav",630,708,35.650385123476,2
"200","M5_20190823_080008.wav",800,891,37.4882887837948,2
"201","M5_20190823_080008.wav",1000,1122,35.7300150780373,2
"202","M5_20190823_080008.wav",1250,1413,31.6055475050978,2
"203","M5_20190823_080008.wav",1600,1778,34.7876798878094,2
"204","M5_20190823_080008.wav",2000,2239,31.7203473091299,2
"205","M5_20190823_080008.wav",2500,2818,32.1091619416805,2
"206","M5_20190823_080008.wav",3150,3548,39.6533297750955,2
"207","M5_20190823_080008.wav",4000,4467,32.9774911690064,2
"208","M5_20190823_080008.wav",5000,5623,43.552679840075,2
"209","M5_20190823_080008.wav",6300,7079,39.6552499244872,2
"210","M6_20190823_080008.wav",100,112,30.6461456847817,2
"211","M6_20190823_080008.wav",125,141,29.2338788553202,2
"212","M6_20190823_080008.wav",160,178,29.6345512616936,2
"213","M6_20190823_080008.wav",200,224,28.8435538825837,2
"214","M6_20190823_080008.wav",250,282,29.8020627221302,2
"215","M6_20190823_080008.wav",315,355,30.3159784181725,2
"216","M6_20190823_080008.wav",400,447,31.1354398123483,2
"217","M6_20190823_080008.wav",500,562,31.4817257888925,2
"218","M6_20190823_080008.wav",630,708,33.0571848054608,2
"219","M6_20190823_080008.wav",800,891,34.3928035042582,2
"220","M6_20190823_080008.wav",1000,1122,32.2393375247532,2
"221","M6_20190823_080008.wav",1250,1413,30.2800026851459,2
"222","M6_20190823_080008.wav",1600,1778,34.702449219559,2
"223","M6_20190823_080008.wav",2000,2239,31.7464092729469,2
"224","M6_20190823_080008.wav",2500,2818,32.263597412173,2
"225","M6_20190823_080008.wav",3150,3548,40.9478069440405,2
"226","M6_20190823_080008.wav",4000,4467,33.654082266631,2
"227","M6_20190823_080008.wav",5000,5623,38.8603992447414,2
"228","M6_20190823_080008.wav",6300,7079,36.8970935519548,2
"229","M1_20190823_084004.wav",100,112,40.7102648689402,2
"230","M1_20190823_084004.wav",125,141,32.219047095925,2
"231","M1_20190823_084004.wav",160,178,34.6318232217483,2
"232","M1_20190823_084004.wav",200,224,36.7345951649368,2
"233","M1_20190823_084004.wav",250,282,40.4137938663348,2
"234","M1_20190823_084004.wav",315,355,44.3226237122457,2
"235","M1_20190823_084004.wav",400,447,46.3867384138606,2
"236","M1_20190823_084004.wav",500,562,44.3504537526213,2
